model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
xgb,k-center,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,9.259,0.106,0.721,0.587,0.7,0.652,0.804,1.7e-05,latent,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.002170562744140625,0.05066680908203125
rf,k-center,0.45,0.433,0.433,0.45,0.292,0.292,0.292,0.292,19.232,0.253,0.582,0.351,0.383,0.354,0.777,1.3e-05,latent,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.002170562744140625,0.05066680908203125
svc,k-center,0.55,0.413,0.413,0.55,0.1,0.16,0.16,0.1,7.165,0.002,0.5,0.135,0.043,0.156,0.512,6e-06,latent,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.002170562744140625,0.05066680908203125
logreg,k-center,0.5,0.453,0.453,0.5,0.158,0.18,0.18,0.158,6.876,0.006,0.484,0.14,0.056,0.157,0.53,1e-06,latent,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.002170562744140625,0.05066680908203125
mlp,k-center,0.3,0.267,0.267,0.3,0.245,0.246,0.246,0.245,6.952,0.039,0.493,0.24,0.227,0.241,0.551,0.000113,latent,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.002170562744140625,0.05066680908203125
naive_bayes,k-center,0.45,0.393,0.393,0.45,0.187,0.203,0.203,0.187,5.808,0.001,0.485,0.162,0.095,0.174,0.459,2e-06,latent,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.002170562744140625,0.05066680908203125
knn,k-center,0.55,0.467,0.467,0.55,0.187,0.223,0.223,0.187,12.561,0.001,0.487,0.147,0.067,0.162,0.615,6e-06,latent,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.002170562744140625,0.05066680908203125
xgb,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,8.022,14.924,0.809,0.805,0.898,0.897,0.881,2e-05,original,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001722574234008789,6.954349994659424
rf,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,16.917,0.182,0.737,0.681,0.81,0.791,0.821,9e-06,original,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001722574234008789,6.954349994659424
svc,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,6.404,0.002,0.79,0.682,0.793,0.764,0.331,3e-06,original,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001722574234008789,6.954349994659424
logreg,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,9.646,0.102,0.804,0.719,0.827,0.806,0.871,0.0,original,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001722574234008789,6.954349994659424
mlp,ag,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,8.094,0.023,0.75,0.626,0.741,0.701,0.819,6.9e-05,original,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001722574234008789,6.954349994659424
naive_bayes,ag,0.5,0.453,0.453,0.5,0.158,0.18,0.18,0.158,6.892,0.001,0.699,0.647,0.788,0.766,0.686,1e-06,original,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001722574234008789,6.954349994659424
knn,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,8.405,0.001,0.738,0.654,0.779,0.749,0.788,6e-06,original,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001722574234008789,6.954349994659424
xgb,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,6.223,0.148,0.824,0.799,0.891,0.886,0.859,1.4e-05,latent,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001722574234008789,6.954349994659424
rf,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,17.905,0.173,0.768,0.711,0.83,0.814,0.855,1.1e-05,latent,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001722574234008789,6.954349994659424
svc,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,3.4,0.002,0.827,0.772,0.869,0.859,0.891,4e-06,latent,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001722574234008789,6.954349994659424
logreg,ag,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,5.922,0.051,0.747,0.661,0.785,0.756,0.823,1e-06,latent,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001722574234008789,6.954349994659424
mlp,ag,0.6,0.573,0.573,0.6,0.3,0.32,0.32,0.3,7.35,1.391,0.794,0.718,0.829,0.81,0.855,0.000101,latent,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001722574234008789,6.954349994659424
naive_bayes,ag,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,5.79,0.002,0.758,0.639,0.755,0.717,0.768,2e-06,latent,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001722574234008789,6.954349994659424
knn,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,6.734,0.001,0.753,0.718,0.841,0.831,0.801,4.2e-05,latent,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001722574234008789,6.954349994659424
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.84,2.144,0.321,0.325,0.485,0.405,0.214,2.5e-05,original,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001837015151977539,17.49083423614502
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,25.235,0.56,0.283,0.292,0.439,0.356,0.184,2.6e-05,original,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001837015151977539,17.49083423614502
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.986,0.002,0.237,0.153,0.179,0.155,0.152,2e-06,original,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001837015151977539,17.49083423614502
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.978,0.115,0.228,0.158,0.194,0.161,0.149,1e-06,original,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001837015151977539,17.49083423614502
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.191,0.034,0.29,0.288,0.423,0.341,0.212,6.2e-05,original,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001837015151977539,17.49083423614502
naive_bayes,lc,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,6.213,0.001,0.403,0.413,0.636,0.59,0.401,1e-06,original,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001837015151977539,17.49083423614502
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.87,0.001,0.252,0.231,0.327,0.256,0.169,3.5e-05,original,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001837015151977539,17.49083423614502
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.677,11.79,0.385,0.377,0.546,0.474,0.341,2.1e-05,latent,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001837015151977539,17.49083423614502
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19.691,0.575,0.215,0.182,0.248,0.193,0.136,3.4e-05,latent,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001837015151977539,17.49083423614502
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.93,0.002,0.292,0.251,0.341,0.273,0.217,4e-06,latent,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001837015151977539,17.49083423614502
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.374,0.006,0.294,0.249,0.336,0.27,0.211,1e-06,latent,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001837015151977539,17.49083423614502
mlp,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,8.876,0.029,0.317,0.273,0.37,0.3,0.239,7.3e-05,latent,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001837015151977539,17.49083423614502
naive_bayes,lc,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,7.867,0.001,0.293,0.326,0.527,0.452,0.262,3e-06,latent,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001837015151977539,17.49083423614502
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.526,0.001,0.296,0.266,0.371,0.298,0.221,6e-06,latent,10,6,1399.1924214363098,60.145246744155884,8.899499309313258e-07,0.001837015151977539,17.49083423614502
xgb,random,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,9.007,14.193,0.799,0.8,0.895,0.895,0.8,2.3e-05,original,10,7,,,,,
rf,random,0.55,0.5,0.5,0.55,0.187,0.213,0.213,0.187,20.452,0.229,0.755,0.622,0.733,0.691,0.822,1.3e-05,original,10,7,,,,,
svc,random,0.7,0.633,0.633,0.7,0.245,0.306,0.306,0.245,4.364,0.001,0.639,0.432,0.497,0.448,0.428,5e-06,original,10,7,,,,,
logreg,random,0.6,0.58,0.58,0.6,0.2,0.21,0.21,0.2,6.53,0.041,0.795,0.715,0.826,0.805,0.846,0.0,original,10,7,,,,,
mlp,random,0.6,0.587,0.587,0.6,0.255,0.267,0.267,0.255,7.75,3.481,0.661,0.558,0.687,0.637,0.721,7.9e-05,original,10,7,,,,,
naive_bayes,random,0.55,0.527,0.527,0.55,0.292,0.31,0.31,0.292,8.18,0.001,0.612,0.505,0.627,0.569,0.592,2e-06,original,10,7,,,,,
knn,random,0.7,0.687,0.687,0.7,0.292,0.307,0.307,0.292,5.087,0.001,0.725,0.641,0.77,0.738,0.767,0.000168,original,10,7,,,,,
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,6.712,8.672,0.814,0.797,0.891,0.888,0.863,2.4e-05,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020558834075927734,2.121694803237915
rf,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,17.441,0.351,0.761,0.705,0.826,0.809,0.839,2e-05,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020558834075927734,2.121694803237915
svc,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,3.615,0.002,0.826,0.786,0.88,0.873,0.903,4e-06,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020558834075927734,2.121694803237915
logreg,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,3.801,0.008,0.807,0.767,0.869,0.861,0.883,0.0,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020558834075927734,2.121694803237915
mlp,k-means,0.65,0.607,0.607,0.65,0.3,0.335,0.335,0.3,12.143,0.022,0.794,0.699,0.81,0.785,0.861,3.5e-05,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020558834075927734,2.121694803237915
naive_bayes,k-means,0.6,0.547,0.547,0.6,0.339,0.373,0.373,0.339,5.736,0.001,0.575,0.544,0.72,0.686,0.575,2e-06,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020558834075927734,2.121694803237915
knn,k-means,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,6.61,0.001,0.744,0.698,0.825,0.81,0.816,5e-06,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020558834075927734,2.121694803237915
xgb,k-means,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,6.602,12.792,0.828,0.789,0.883,0.876,0.84,2.9e-05,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020558834075927734,2.121694803237915
rf,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,24.009,0.515,0.836,0.806,0.894,0.889,0.884,2.7e-05,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020558834075927734,2.121694803237915
svc,k-means,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,3.941,0.002,0.807,0.754,0.859,0.848,0.885,4e-06,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020558834075927734,2.121694803237915
logreg,k-means,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,8.186,0.109,0.795,0.751,0.858,0.848,0.88,1e-06,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020558834075927734,2.121694803237915
mlp,k-means,0.55,0.513,0.513,0.55,0.332,0.341,0.341,0.332,5.438,0.055,0.77,0.697,0.816,0.795,0.854,9.6e-05,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020558834075927734,2.121694803237915
naive_bayes,k-means,0.75,0.707,0.707,0.75,0.158,0.213,0.213,0.158,10.087,0.001,0.749,0.634,0.752,0.714,0.783,2e-06,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020558834075927734,2.121694803237915
knn,k-means,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,7.618,0.001,0.715,0.693,0.831,0.822,0.797,0.000144,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020558834075927734,2.121694803237915
xgb,k-center,0.75,0.733,0.733,0.75,0.274,0.292,0.292,0.274,9.181,7.487,0.803,0.734,0.842,0.826,0.837,2.6e-05,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.001596689224243164,0.04442858695983887
rf,k-center,0.6,0.593,0.593,0.6,0.122,0.114,0.114,0.122,21.675,0.423,0.501,0.211,0.174,0.215,0.648,2.6e-05,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.001596689224243164,0.04442858695983887
svc,k-center,0.55,0.5,0.5,0.55,0.187,0.213,0.213,0.187,3.395,0.002,0.5,0.135,0.043,0.156,0.491,3e-06,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.001596689224243164,0.04442858695983887
logreg,k-center,0.5,0.487,0.487,0.5,0.158,0.169,0.169,0.158,12.182,0.105,0.487,0.136,0.049,0.154,0.502,1e-06,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.001596689224243164,0.04442858695983887
mlp,k-center,0.2,0.16,0.16,0.2,0.1,0.08,0.08,0.1,11.671,0.021,0.562,0.373,0.428,0.383,0.601,2.3e-05,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.001596689224243164,0.04442858695983887
naive_bayes,k-center,0.5,0.44,0.44,0.5,0.224,0.244,0.244,0.224,3.701,0.001,0.484,0.454,0.624,0.565,0.525,1e-06,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.001596689224243164,0.04442858695983887
knn,k-center,0.55,0.533,0.533,0.55,0.187,0.197,0.197,0.187,4.849,0.001,0.461,0.198,0.165,0.2,0.403,9e-06,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.001596689224243164,0.04442858695983887
xgb,k-center,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,11.285,5.382,0.684,0.546,0.657,0.603,0.761,2.4e-05,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.001596689224243164,0.04442858695983887
rf,k-center,0.55,0.54,0.54,0.55,0.245,0.258,0.258,0.245,20.093,0.489,0.538,0.291,0.298,0.291,0.76,2.5e-05,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.001596689224243164,0.04442858695983887
svc,k-center,0.55,0.447,0.447,0.55,0.1,0.157,0.157,0.1,3.563,0.002,0.5,0.135,0.043,0.156,0.546,6e-06,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.001596689224243164,0.04442858695983887
logreg,k-center,0.5,0.487,0.487,0.5,0.158,0.169,0.169,0.158,6.398,0.007,0.491,0.139,0.054,0.157,0.457,1e-06,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.001596689224243164,0.04442858695983887
mlp,k-center,0.3,0.247,0.247,0.3,0.187,0.165,0.165,0.187,9.753,0.025,0.501,0.395,0.497,0.431,0.519,6.3e-05,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.001596689224243164,0.04442858695983887
naive_bayes,k-center,0.5,0.473,0.473,0.5,0.224,0.239,0.239,0.224,8.157,0.001,0.614,0.399,0.452,0.409,0.6,2e-06,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.001596689224243164,0.04442858695983887
knn,k-center,0.5,0.453,0.453,0.5,0.158,0.18,0.18,0.158,7.282,0.001,0.482,0.141,0.059,0.157,0.381,0.00017,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.001596689224243164,0.04442858695983887
xgb,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,11.96,6.52,0.828,0.808,0.896,0.893,0.885,2.1e-05,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0019419193267822266,11.570422649383545
rf,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,20.633,0.402,0.778,0.741,0.854,0.845,0.862,2.1e-05,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0019419193267822266,11.570422649383545
svc,ag,0.75,0.733,0.733,0.75,0.274,0.292,0.292,0.274,11.096,0.001,0.807,0.732,0.839,0.822,0.124,3e-06,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0019419193267822266,11.570422649383545
logreg,ag,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,8.606,0.008,0.823,0.789,0.883,0.878,0.891,0.0,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0019419193267822266,11.570422649383545
mlp,ag,0.5,0.453,0.453,0.5,0.158,0.18,0.18,0.158,8.608,0.022,0.746,0.678,0.804,0.781,0.832,6.8e-05,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0019419193267822266,11.570422649383545
naive_bayes,ag,0.45,0.407,0.407,0.45,0.1,0.122,0.122,0.1,8.167,0.001,0.621,0.493,0.604,0.544,0.643,1e-06,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0019419193267822266,11.570422649383545
knn,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,11.858,0.001,0.8,0.736,0.844,0.829,0.831,1e-05,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0019419193267822266,11.570422649383545
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.408,12.049,0.827,0.797,0.889,0.884,0.848,2.1e-05,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0019419193267822266,11.570422649383545
rf,ag,0.9,0.867,0.867,0.9,0.2,0.267,0.267,0.2,19.835,0.453,0.823,0.802,0.892,0.889,0.897,2.7e-05,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0019419193267822266,11.570422649383545
svc,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,6.521,0.002,0.813,0.767,0.867,0.858,0.89,4e-06,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0019419193267822266,11.570422649383545
logreg,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,6.761,0.134,0.806,0.768,0.871,0.863,0.881,1e-06,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0019419193267822266,11.570422649383545
mlp,ag,0.5,0.5,0.5,0.5,0.316,0.316,0.316,0.316,10.507,3.866,0.745,0.686,0.813,0.793,0.842,0.000131,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0019419193267822266,11.570422649383545
naive_bayes,ag,0.6,0.547,0.547,0.6,0.2,0.232,0.232,0.2,5.881,0.001,0.646,0.423,0.478,0.434,0.656,2e-06,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0019419193267822266,11.570422649383545
knn,ag,0.75,0.68,0.68,0.75,0.224,0.299,0.299,0.224,6.982,0.001,0.74,0.716,0.843,0.835,0.825,0.000115,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0019419193267822266,11.570422649383545
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.684,12.118,0.333,0.338,0.504,0.426,0.239,2.3e-05,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020618438720703125,21.86043953895569
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.391,0.584,0.268,0.27,0.401,0.32,0.179,3.3e-05,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020618438720703125,21.86043953895569
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.036,0.002,0.27,0.196,0.246,0.203,0.186,3e-06,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020618438720703125,21.86043953895569
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.943,0.007,0.293,0.112,0.079,0.115,0.156,1e-06,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020618438720703125,21.86043953895569
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.012,3.132,0.285,0.21,0.265,0.218,0.196,6.5e-05,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020618438720703125,21.86043953895569
naive_bayes,lc,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,3.316,0.001,0.367,0.374,0.563,0.494,0.364,1e-06,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020618438720703125,21.86043953895569
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.127,0.001,0.324,0.133,0.104,0.135,0.241,0.000131,original,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020618438720703125,21.86043953895569
xgb,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,6.518,2.08,0.35,0.29,0.385,0.317,0.301,4.5e-05,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020618438720703125,21.86043953895569
rf,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,17.737,0.472,0.213,0.174,0.232,0.182,0.142,3.4e-05,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020618438720703125,21.86043953895569
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.384,0.002,0.265,0.202,0.258,0.21,0.187,5e-06,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020618438720703125,21.86043953895569
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.671,0.007,0.304,0.125,0.098,0.127,0.138,1e-06,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020618438720703125,21.86043953895569
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.121,0.042,0.282,0.24,0.326,0.26,0.199,0.000127,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020618438720703125,21.86043953895569
naive_bayes,lc,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.123,0.001,0.274,0.308,0.497,0.416,0.265,3e-06,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020618438720703125,21.86043953895569
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.183,0.001,0.343,0.203,0.223,0.204,0.258,0.000165,latent,10,7,2149.1918680667877,73.65654134750366,7.827614753903962e-07,0.0020618438720703125,21.86043953895569
xgb,random,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,9.968,2.863,0.762,0.752,0.868,0.865,0.826,4.1e-05,original,10,8,,,,,
rf,random,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,20.924,0.202,0.699,0.643,0.783,0.758,0.754,1.4e-05,original,10,8,,,,,
svc,random,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,10.304,0.002,0.686,0.732,0.875,0.891,0.176,3e-06,original,10,8,,,,,
logreg,random,0.65,0.64,0.64,0.65,0.122,0.114,0.114,0.122,6.21,0.053,0.767,0.752,0.867,0.863,0.852,1e-06,original,10,8,,,,,
mlp,random,0.5,0.487,0.487,0.5,0.158,0.169,0.169,0.158,7.523,1.787,0.675,0.605,0.746,0.71,0.746,8.2e-05,original,10,8,,,,,
naive_bayes,random,0.45,0.34,0.34,0.45,0.1,0.095,0.095,0.1,4.07,0.001,0.597,0.477,0.59,0.528,0.635,1e-06,original,10,8,,,,,
knn,random,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,10.826,0.001,0.668,0.672,0.831,0.833,0.682,0.000151,original,10,8,,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.471,12.756,0.802,0.802,0.896,0.896,0.892,4.1e-05,original,10,8,1283.3084502220154,149.61376571655273,8.245497187311675e-07,0.0016047954559326172,1.1170215606689453
rf,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,20.904,0.57,0.748,0.654,0.776,0.744,0.835,2.7e-05,original,10,8,1283.3084502220154,149.61376571655273,8.245497187311675e-07,0.0016047954559326172,1.1170215606689453
svc,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,8.484,0.002,0.734,0.664,0.792,0.767,0.857,2e-06,original,10,8,1283.3084502220154,149.61376571655273,8.245497187311675e-07,0.0016047954559326172,1.1170215606689453
logreg,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,6.996,0.117,0.799,0.775,0.877,0.873,0.9,0.0,original,10,8,1283.3084502220154,149.61376571655273,8.245497187311675e-07,0.0016047954559326172,1.1170215606689453
mlp,k-means,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,7.67,0.032,0.772,0.721,0.839,0.825,0.87,0.000144,original,10,8,1283.3084502220154,149.61376571655273,8.245497187311675e-07,0.0016047954559326172,1.1170215606689453
naive_bayes,k-means,0.6,0.58,0.58,0.6,0.2,0.21,0.21,0.2,7.507,0.002,0.598,0.552,0.714,0.675,0.605,1e-06,original,10,8,1283.3084502220154,149.61376571655273,8.245497187311675e-07,0.0016047954559326172,1.1170215606689453
knn,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.964,0.001,0.707,0.64,0.775,0.747,0.78,5.1e-05,original,10,8,1283.3084502220154,149.61376571655273,8.245497187311675e-07,0.0016047954559326172,1.1170215606689453
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.733,13.224,0.83,0.801,0.891,0.886,0.878,5.7e-05,latent,10,8,1283.3084502220154,149.61376571655273,8.245497187311675e-07,0.0016047954559326172,1.1170215606689453
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,24.612,0.499,0.816,0.803,0.894,0.892,0.901,2.6e-05,latent,10,8,1283.3084502220154,149.61376571655273,8.245497187311675e-07,0.0016047954559326172,1.1170215606689453
