model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
rf,random,0.83,0.83,0.83,0.83,0.008,0.008,0.008,0.008,21.575,3.174,0.827,0.768,0.814,0.802,0.908,2.9e-05,original,0.5,5,,,,
svc,random,0.829,0.828,0.828,0.829,0.007,0.007,0.007,0.007,244.387,18.947,0.824,0.77,0.817,0.805,0.905,0.000431,original,0.5,5,,,,
logreg,random,0.825,0.825,0.825,0.825,0.01,0.01,0.01,0.01,3.783,4.855,0.822,0.769,0.817,0.805,0.9,5e-06,original,0.5,5,,,,
mlp,random,0.826,0.825,0.825,0.826,0.008,0.008,0.008,0.008,33.801,80.904,0.816,0.765,0.814,0.802,0.904,8e-06,original,0.5,5,,,,
naive_bayes,random,0.726,0.715,0.715,0.726,0.016,0.018,0.018,0.016,5.173,0.014,0.731,0.622,0.662,0.637,0.84,1e-06,original,0.5,5,,,,
knn,random,0.804,0.804,0.804,0.804,0.009,0.009,0.009,0.009,12.265,0.002,0.803,0.754,0.805,0.793,0.878,3.7e-05,original,0.5,5,,,,
xgb,k-means,0.855,0.855,0.855,0.855,0.005,0.005,0.005,0.005,5.619,0.143,0.825,0.75,0.794,0.779,0.911,2e-06,original,0.5,5,,,,
rf,k-means,0.842,0.842,0.842,0.842,0.005,0.005,0.005,0.005,17.534,3.051,0.818,0.74,0.785,0.769,0.905,3.1e-05,original,0.5,5,,,,
svc,k-means,0.808,0.808,0.808,0.808,0.006,0.007,0.007,0.006,248.523,20.361,0.821,0.75,0.796,0.781,0.903,0.000477,original,0.5,5,,,,
logreg,k-means,0.807,0.807,0.807,0.807,0.006,0.006,0.006,0.006,4.171,2.314,0.822,0.763,0.81,0.797,0.9,9e-06,original,0.5,5,,,,
mlp,k-means,0.804,0.804,0.804,0.804,0.005,0.005,0.005,0.005,34.177,64.495,0.812,0.745,0.792,0.777,0.898,1.1e-05,original,0.5,5,,,,
naive_bayes,k-means,0.71,0.699,0.699,0.71,0.017,0.021,0.021,0.017,5.14,0.015,0.71,0.585,0.617,0.594,0.847,1e-06,original,0.5,5,,,,
knn,k-means,0.774,0.774,0.774,0.774,0.008,0.008,0.008,0.008,17.632,0.001,0.799,0.742,0.792,0.778,0.875,0.000201,original,0.5,5,,,,
xgb,ag,0.832,0.832,0.832,0.832,0.007,0.007,0.007,0.007,5.503,0.131,0.825,0.758,0.803,0.789,0.912,2e-06,original,0.5,5,,,,
rf,ag,0.815,0.815,0.815,0.815,0.007,0.007,0.007,0.007,17.567,2.838,0.821,0.752,0.798,0.783,0.907,3e-05,original,0.5,5,,,,
svc,ag,0.811,0.811,0.811,0.811,0.006,0.006,0.006,0.006,202.386,19.883,0.821,0.752,0.798,0.783,0.904,0.000472,original,0.5,5,,,,
logreg,ag,0.808,0.808,0.808,0.808,0.009,0.009,0.009,0.009,3.916,2.691,0.824,0.765,0.812,0.8,0.9,3e-06,original,0.5,5,,,,
mlp,ag,0.803,0.803,0.803,0.803,0.007,0.007,0.007,0.007,33.532,69.721,0.816,0.752,0.8,0.786,0.9,8e-06,original,0.5,5,,,,
naive_bayes,ag,0.697,0.682,0.682,0.697,0.021,0.029,0.029,0.021,5.742,0.013,0.71,0.585,0.618,0.595,0.847,1e-06,original,0.5,5,,,,
knn,ag,0.776,0.776,0.776,0.776,0.007,0.007,0.007,0.007,11.863,0.002,0.806,0.748,0.798,0.784,0.878,3.9e-05,original,0.5,5,,,,
xgb,k_center,0.833,0.833,0.833,0.833,0.003,0.003,0.003,0.003,5.299,0.105,0.837,0.77,0.815,0.802,0.922,2e-06,original,0.5,5,,,,
rf,k_center,0.816,0.816,0.816,0.816,0.005,0.005,0.005,0.005,17.001,2.709,0.819,0.743,0.789,0.773,0.91,3.4e-05,original,0.5,5,,,,
svc,k_center,0.811,0.811,0.811,0.811,0.003,0.003,0.003,0.003,241.747,21.79,0.814,0.734,0.779,0.762,0.9,0.000482,original,0.5,5,,,,
logreg,k_center,0.807,0.807,0.807,0.807,0.004,0.004,0.004,0.004,4.178,1.483,0.82,0.756,0.803,0.789,0.899,8e-06,original,0.5,5,,,,
mlp,k_center,0.803,0.802,0.802,0.803,0.002,0.002,0.002,0.002,35.678,122.441,0.812,0.736,0.782,0.766,0.897,1.7e-05,original,0.5,5,,,,
naive_bayes,k_center,0.702,0.688,0.688,0.702,0.02,0.026,0.026,0.02,3.331,0.015,0.7,0.57,0.598,0.577,0.849,1e-06,original,0.5,5,,,,
knn,k_center,0.778,0.778,0.778,0.778,0.005,0.005,0.005,0.005,12.616,0.002,0.791,0.711,0.758,0.739,0.861,4.2e-05,original,0.5,5,,,,
xgb,craig,0.709,0.709,0.709,0.709,0.015,0.015,0.016,0.016,2.937,0.1,0.835,0.785,0.83,0.82,0.919,1e-06,original,0.5,5,,,,
rf,craig,0.689,0.689,0.689,0.689,0.012,0.012,0.012,0.012,12.28,1.522,0.817,0.763,0.812,0.8,0.909,3.1e-05,original,0.5,5,,,,
svc,craig,0.681,0.681,0.681,0.682,0.013,0.013,0.014,0.014,84.895,12.619,0.829,0.774,0.821,0.81,0.907,0.000602,original,0.5,5,,,,
logreg,craig,0.66,0.66,0.661,0.661,0.013,0.013,0.013,0.013,3.549,5.642,0.822,0.77,0.818,0.807,0.9,3e-06,original,0.5,5,,,,
mlp,craig,0.673,0.673,0.673,0.674,0.018,0.018,0.018,0.018,21.429,105.272,0.818,0.767,0.816,0.805,0.903,1.2e-05,original,0.5,5,,,,
naive_bayes,craig,0.557,0.501,0.498,0.552,0.036,0.085,0.089,0.042,3.107,0.009,0.781,0.719,0.771,0.755,0.819,1e-06,original,0.5,5,,,,
knn,craig,0.6,0.6,0.6,0.6,0.021,0.021,0.021,0.021,5.876,0.002,0.696,0.645,0.71,0.689,0.755,4.8e-05,original,0.5,5,,,,
xgb,lc,0.692,0.692,0.692,0.692,0.009,0.009,0.009,0.009,5.309,0.119,0.786,0.75,0.806,0.797,0.875,1e-06,original,0.5,5,,,,
rf,lc,0.674,0.674,0.674,0.674,0.007,0.007,0.007,0.007,16.219,2.642,0.743,0.724,0.791,0.783,0.829,2.8e-05,original,0.5,5,,,,
svc,lc,0.657,0.656,0.656,0.657,0.006,0.005,0.005,0.006,289.055,43.898,0.768,0.735,0.795,0.785,0.854,0.000801,original,0.5,5,,,,
logreg,lc,0.628,0.627,0.627,0.628,0.008,0.008,0.008,0.008,4.058,2.068,0.809,0.76,0.81,0.799,0.885,9e-06,original,0.5,5,,,,
mlp,lc,0.675,0.675,0.675,0.675,0.013,0.013,0.013,0.013,50.031,244.035,0.496,0.47,0.552,0.517,0.446,1.5e-05,original,0.5,5,,,,
naive_bayes,lc,0.551,0.505,0.505,0.551,0.041,0.08,0.08,0.041,6.85,0.013,0.768,0.706,0.759,0.742,0.808,1e-06,original,0.5,5,,,,
knn,lc,0.637,0.637,0.637,0.637,0.004,0.004,0.004,0.004,10.804,0.002,0.635,0.621,0.711,0.7,0.648,3.7e-05,original,0.5,5,,,,
xgb,random,0.834,0.834,0.834,0.834,0.009,0.009,0.009,0.009,7.58,0.131,0.835,0.785,0.831,0.821,0.919,1e-06,original,0.5,6,,,,
rf,random,0.831,0.831,0.831,0.831,0.007,0.007,0.007,0.007,17.833,1.244,0.825,0.765,0.811,0.798,0.905,1.5e-05,original,0.5,6,,,,
svc,random,0.828,0.828,0.828,0.828,0.009,0.009,0.009,0.009,243.702,41.664,0.821,0.761,0.808,0.795,0.901,0.000722,original,0.5,6,,,,
logreg,random,0.826,0.826,0.826,0.826,0.005,0.005,0.005,0.005,7.193,3.078,0.824,0.769,0.816,0.805,0.901,8e-06,original,0.5,6,,,,
mlp,random,0.824,0.824,0.824,0.824,0.008,0.008,0.008,0.008,44.425,116.628,0.822,0.779,0.828,0.818,0.904,8e-06,original,0.5,6,,,,
naive_bayes,random,0.723,0.711,0.711,0.723,0.012,0.015,0.015,0.012,2.55,0.013,0.742,0.641,0.684,0.66,0.847,1e-06,original,0.5,6,,,,
knn,random,0.807,0.807,0.807,0.807,0.008,0.008,0.008,0.008,11.826,0.002,0.797,0.739,0.79,0.776,0.874,7e-05,original,0.5,6,,,,
xgb,k-means,0.841,0.841,0.841,0.841,0.004,0.004,0.004,0.004,6.021,0.256,0.806,0.733,0.78,0.764,0.895,3e-06,original,0.5,6,,,,
rf,k-means,0.84,0.839,0.839,0.84,0.006,0.006,0.006,0.006,21.042,0.9,0.814,0.733,0.778,0.761,0.903,1.1e-05,original,0.5,6,,,,
svc,k-means,0.812,0.811,0.811,0.812,0.004,0.004,0.004,0.004,203.874,22.253,0.818,0.749,0.796,0.781,0.9,0.000506,original,0.5,6,,,,
logreg,k-means,0.807,0.807,0.807,0.807,0.007,0.007,0.007,0.007,5.141,3.875,0.825,0.764,0.811,0.798,0.9,4e-06,original,0.5,6,,,,
mlp,k-means,0.8,0.799,0.799,0.8,0.006,0.006,0.006,0.006,56.591,34.874,0.807,0.742,0.79,0.775,0.889,1.4e-05,original,0.5,6,,,,
naive_bayes,k-means,0.7,0.685,0.685,0.7,0.025,0.034,0.034,0.025,2.636,0.014,0.713,0.589,0.622,0.599,0.847,1e-06,original,0.5,6,,,,
knn,k-means,0.779,0.778,0.778,0.779,0.006,0.006,0.006,0.006,11.228,0.002,0.794,0.713,0.76,0.741,0.874,7.3e-05,original,0.5,6,,,,
xgb,ag,0.813,0.813,0.813,0.813,0.009,0.009,0.009,0.009,5.729,0.155,0.804,0.739,0.788,0.773,0.898,4e-06,original,0.5,6,,,,
rf,ag,0.816,0.816,0.816,0.816,0.01,0.011,0.011,0.01,19.282,1.67,0.821,0.748,0.794,0.779,0.906,1.8e-05,original,0.5,6,,,,
svc,ag,0.81,0.809,0.809,0.81,0.011,0.011,0.011,0.011,192.794,20.421,0.817,0.748,0.795,0.78,0.903,0.000455,original,0.5,6,,,,
logreg,ag,0.809,0.809,0.809,0.809,0.01,0.01,0.01,0.01,4.222,2.567,0.823,0.765,0.812,0.799,0.899,5e-06,original,0.5,6,,,,
mlp,ag,0.8,0.8,0.8,0.8,0.008,0.009,0.009,0.008,45.165,45.434,0.808,0.765,0.816,0.805,0.897,8e-06,original,0.5,6,,,,
naive_bayes,ag,0.702,0.688,0.688,0.702,0.02,0.025,0.025,0.02,5.242,0.012,0.71,0.585,0.617,0.594,0.847,1e-06,original,0.5,6,,,,
knn,ag,0.771,0.771,0.771,0.771,0.009,0.009,0.009,0.009,11.236,0.002,0.807,0.746,0.794,0.78,0.881,7.9e-05,original,0.5,6,,,,
xgb,k_center,0.816,0.816,0.816,0.816,0.004,0.004,0.004,0.004,5.38,0.187,0.82,0.755,0.802,0.788,0.908,2e-06,original,0.5,6,,,,
rf,k_center,0.815,0.814,0.814,0.815,0.01,0.01,0.01,0.01,18.457,1.318,0.819,0.742,0.788,0.772,0.908,1.5e-05,original,0.5,6,,,,
svc,k_center,0.81,0.81,0.81,0.81,0.008,0.008,0.008,0.008,190.45,21.476,0.816,0.736,0.781,0.764,0.894,0.000503,original,0.5,6,,,,
logreg,k_center,0.805,0.805,0.805,0.805,0.012,0.012,0.012,0.012,3.769,3.099,0.821,0.758,0.805,0.792,0.9,4e-06,original,0.5,6,,,,
mlp,k_center,0.799,0.799,0.799,0.799,0.008,0.008,0.008,0.008,44.259,85.725,0.803,0.722,0.768,0.749,0.889,1.5e-05,original,0.5,6,,,,
naive_bayes,k_center,0.704,0.691,0.691,0.704,0.02,0.025,0.025,0.02,4.928,0.014,0.701,0.569,0.597,0.576,0.849,1e-06,original,0.5,6,,,,
knn,k_center,0.779,0.778,0.778,0.779,0.009,0.009,0.009,0.009,10.168,0.002,0.793,0.714,0.762,0.743,0.862,3.9e-05,original,0.5,6,,,,
xgb,craig,0.692,0.692,0.692,0.693,0.01,0.01,0.01,0.01,4.688,0.159,0.819,0.776,0.826,0.816,0.904,2e-06,original,0.5,6,,,,
rf,craig,0.684,0.684,0.684,0.684,0.012,0.012,0.012,0.012,12.853,0.877,0.813,0.76,0.81,0.798,0.906,1.5e-05,original,0.5,6,,,,
svc,craig,0.68,0.68,0.68,0.68,0.012,0.012,0.012,0.012,72.469,8.774,0.824,0.772,0.82,0.809,0.905,0.000439,original,0.5,6,,,,
logreg,craig,0.663,0.663,0.663,0.663,0.016,0.016,0.016,0.016,3.385,3.034,0.822,0.773,0.821,0.811,0.9,2e-06,original,0.5,6,,,,
mlp,craig,0.673,0.672,0.672,0.673,0.018,0.018,0.018,0.018,24.648,36.84,0.811,0.763,0.813,0.801,0.899,6e-06,original,0.5,6,,,,
naive_bayes,craig,0.528,0.441,0.437,0.521,0.011,0.02,0.02,0.011,4.547,0.007,0.771,0.695,0.745,0.725,0.823,1e-06,original,0.5,6,,,,
knn,craig,0.604,0.602,0.602,0.606,0.011,0.011,0.011,0.011,7.014,0.002,0.702,0.677,0.751,0.739,0.766,4.8e-05,original,0.5,6,,,,
xgb,lc,0.681,0.681,0.681,0.681,0.004,0.004,0.004,0.004,5.499,0.121,0.684,0.635,0.701,0.679,0.749,1e-06,original,0.5,6,,,,
rf,lc,0.669,0.668,0.668,0.669,0.007,0.007,0.007,0.007,18.804,0.91,0.755,0.727,0.79,0.781,0.848,1e-05,original,0.5,6,,,,
svc,lc,0.663,0.662,0.662,0.663,0.007,0.007,0.007,0.007,331.318,35.712,0.716,0.702,0.775,0.768,0.819,0.000858,original,0.5,6,,,,
logreg,lc,0.631,0.63,0.63,0.631,0.01,0.01,0.01,0.01,5.19,1.967,0.811,0.761,0.811,0.8,0.886,1e-06,original,0.5,6,,,,
mlp,lc,0.67,0.67,0.67,0.67,0.002,0.002,0.002,0.002,45.918,98.446,0.524,0.512,0.613,0.589,0.464,8e-06,original,0.5,6,,,,
naive_bayes,lc,0.566,0.519,0.519,0.566,0.047,0.09,0.09,0.047,3.883,0.013,0.743,0.66,0.71,0.687,0.808,1e-06,original,0.5,6,,,,
knn,lc,0.642,0.642,0.642,0.642,0.005,0.005,0.005,0.005,12.853,0.002,0.635,0.621,0.711,0.7,0.648,3.7e-05,original,0.5,6,,,,
xgb,random,0.842,0.841,0.841,0.842,0.006,0.006,0.006,0.006,6.524,0.081,0.839,0.788,0.833,0.823,0.923,3e-06,original,0.5,7,,,,
rf,random,0.827,0.826,0.826,0.827,0.01,0.01,0.01,0.01,20.656,2.424,0.826,0.767,0.813,0.801,0.908,2.7e-05,original,0.5,7,,,,
svc,random,0.826,0.826,0.826,0.826,0.013,0.013,0.013,0.013,204.991,21.104,0.822,0.761,0.808,0.795,0.901,0.000493,original,0.5,7,,,,
logreg,random,0.821,0.821,0.821,0.821,0.009,0.009,0.009,0.009,4.226,4.595,0.82,0.768,0.816,0.804,0.9,4e-06,original,0.5,7,,,,
mlp,random,0.822,0.822,0.822,0.822,0.004,0.004,0.004,0.004,34.837,56.138,0.816,0.761,0.809,0.797,0.902,7e-06,original,0.5,7,,,,
naive_bayes,random,0.688,0.666,0.666,0.688,0.02,0.029,0.029,0.02,5.367,0.015,0.694,0.56,0.587,0.566,0.78,1e-06,original,0.5,7,,,,
knn,random,0.801,0.801,0.801,0.801,0.009,0.008,0.008,0.009,10.698,0.003,0.794,0.742,0.794,0.781,0.872,3.7e-05,original,0.5,7,,,,
xgb,k-means,0.849,0.849,0.849,0.849,0.004,0.004,0.004,0.004,5.547,0.076,0.826,0.754,0.798,0.784,0.914,2e-06,original,0.5,7,,,,
rf,k-means,0.84,0.84,0.84,0.84,0.005,0.005,0.005,0.005,22.711,2.998,0.819,0.744,0.79,0.774,0.905,3.4e-05,original,0.5,7,,,,
svc,k-means,0.808,0.807,0.807,0.808,0.007,0.007,0.007,0.007,247.138,23.062,0.819,0.752,0.798,0.784,0.9,0.000526,original,0.5,7,,,,
logreg,k-means,0.804,0.804,0.804,0.804,0.006,0.006,0.006,0.006,4.781,2.313,0.824,0.765,0.812,0.8,0.9,2e-06,original,0.5,7,,,,
mlp,k-means,0.805,0.805,0.805,0.805,0.006,0.006,0.006,0.006,35.646,39.857,0.811,0.743,0.791,0.776,0.896,1.1e-05,original,0.5,7,,,,
naive_bayes,k-means,0.705,0.693,0.693,0.705,0.017,0.021,0.021,0.017,3.4,0.012,0.714,0.592,0.626,0.603,0.848,1e-06,original,0.5,7,,,,
knn,k-means,0.771,0.77,0.77,0.771,0.005,0.005,0.005,0.005,10.392,0.002,0.796,0.718,0.765,0.747,0.876,7.2e-05,original,0.5,7,,,,
xgb,ag,0.828,0.828,0.828,0.828,0.002,0.002,0.002,0.002,5.254,0.112,0.825,0.759,0.805,0.791,0.912,2e-06,original,0.5,7,,,,
rf,ag,0.817,0.817,0.817,0.817,0.005,0.005,0.005,0.005,21.172,2.887,0.822,0.752,0.798,0.783,0.907,5.9e-05,original,0.5,7,,,,
svc,ag,0.81,0.81,0.81,0.81,0.007,0.007,0.007,0.007,240.714,23.122,0.821,0.752,0.798,0.784,0.902,0.000532,original,0.5,7,,,,
logreg,ag,0.809,0.808,0.808,0.809,0.003,0.003,0.003,0.003,3.961,1.812,0.823,0.764,0.811,0.798,0.9,3e-06,original,0.5,7,,,,
mlp,ag,0.806,0.806,0.806,0.806,0.004,0.004,0.004,0.004,34.981,54.556,0.813,0.749,0.797,0.783,0.898,7e-06,original,0.5,7,,,,
naive_bayes,ag,0.695,0.679,0.679,0.695,0.032,0.04,0.04,0.032,5.916,0.012,0.71,0.586,0.619,0.595,0.847,3e-06,original,0.5,7,,,,
knn,ag,0.77,0.769,0.769,0.77,0.003,0.002,0.002,0.003,17.643,0.001,0.803,0.728,0.774,0.757,0.88,0.000134,original,0.5,7,,,,
xgb,k_center,0.83,0.83,0.83,0.83,0.006,0.006,0.006,0.006,9.099,52.26,0.832,0.765,0.809,0.796,0.919,2e-06,original,0.5,7,,,,
rf,k_center,0.814,0.814,0.814,0.814,0.005,0.005,0.005,0.005,19.897,2.575,0.821,0.745,0.79,0.774,0.91,3.1e-05,original,0.5,7,,,,
svc,k_center,0.809,0.809,0.809,0.809,0.009,0.009,0.009,0.009,222.008,23.222,0.816,0.737,0.782,0.765,0.896,0.000518,original,0.5,7,,,,
logreg,k_center,0.807,0.807,0.807,0.807,0.007,0.007,0.007,0.007,3.935,2.174,0.822,0.76,0.806,0.793,0.9,2e-06,original,0.5,7,,,,
mlp,k_center,0.803,0.803,0.803,0.803,0.008,0.008,0.008,0.008,37.134,52.161,0.809,0.732,0.778,0.761,0.897,5e-06,original,0.5,7,,,,
naive_bayes,k_center,0.703,0.69,0.69,0.703,0.027,0.034,0.034,0.027,4.787,0.016,0.7,0.57,0.599,0.577,0.849,1e-06,original,0.5,7,,,,
knn,k_center,0.777,0.777,0.777,0.777,0.009,0.009,0.009,0.009,10.846,0.002,0.796,0.715,0.762,0.744,0.866,3.9e-05,original,0.5,7,,,,
xgb,craig,0.702,0.702,0.702,0.702,0.011,0.011,0.011,0.011,4.322,0.116,0.834,0.788,0.835,0.825,0.922,4e-06,original,0.5,7,,,,
rf,craig,0.682,0.682,0.682,0.682,0.011,0.011,0.011,0.011,15.46,1.499,0.819,0.767,0.815,0.804,0.908,2.8e-05,original,0.5,7,,,,
svc,craig,0.673,0.672,0.672,0.673,0.003,0.003,0.003,0.003,76.69,11.052,0.824,0.769,0.817,0.805,0.905,0.000383,original,0.5,7,,,,
logreg,craig,0.659,0.659,0.659,0.659,0.017,0.017,0.017,0.017,3.555,2.364,0.822,0.772,0.82,0.809,0.9,2e-06,original,0.5,7,,,,
mlp,craig,0.668,0.668,0.668,0.668,0.01,0.01,0.01,0.01,21.082,30.319,0.819,0.766,0.815,0.803,0.905,6e-06,original,0.5,7,,,,
naive_bayes,craig,0.554,0.505,0.506,0.555,0.041,0.08,0.08,0.04,5.383,0.005,0.614,0.63,0.755,0.786,0.82,1e-06,original,0.5,7,,,,
knn,craig,0.598,0.596,0.596,0.597,0.008,0.009,0.009,0.008,5.725,0.002,0.7,0.666,0.736,0.72,0.764,4.6e-05,original,0.5,7,,,,
xgb,lc,0.69,0.69,0.69,0.69,0.008,0.008,0.008,0.008,5.444,0.149,0.774,0.734,0.792,0.78,0.861,1e-06,original,0.5,7,,,,
rf,lc,0.676,0.676,0.676,0.676,0.006,0.006,0.006,0.006,20.377,2.672,0.744,0.726,0.793,0.786,0.819,2.8e-05,original,0.5,7,,,,
svc,lc,0.67,0.669,0.669,0.67,0.003,0.003,0.003,0.003,314.645,46.306,0.669,0.647,0.726,0.713,0.714,0.00081,original,0.5,7,,,,
logreg,lc,0.628,0.628,0.628,0.628,0.009,0.009,0.009,0.009,4.699,3.464,0.811,0.76,0.81,0.799,0.889,2e-06,original,0.5,7,,,,
mlp,lc,0.676,0.675,0.675,0.676,0.004,0.004,0.004,0.004,43.749,47.858,0.586,0.574,0.672,0.657,0.553,6e-06,original,0.5,7,,,,
naive_bayes,lc,0.558,0.505,0.505,0.558,0.044,0.09,0.09,0.044,3.457,0.018,0.771,0.713,0.767,0.751,0.808,1e-06,original,0.5,7,,,,
knn,lc,0.643,0.643,0.643,0.643,0.005,0.005,0.005,0.005,11.488,0.002,0.635,0.621,0.711,0.7,0.648,3.9e-05,original,0.5,7,,,,
xgb,random,0.834,0.834,0.834,0.834,0.003,0.003,0.003,0.003,7.325,0.196,0.834,0.786,0.832,0.822,0.919,1e-06,original,0.5,8,,,,
rf,random,0.828,0.828,0.828,0.828,0.004,0.004,0.004,0.004,18.567,1.671,0.827,0.771,0.817,0.806,0.909,2.1e-05,original,0.5,8,,,,
svc,random,0.826,0.826,0.826,0.826,0.004,0.004,0.004,0.004,216.774,22.372,0.818,0.762,0.81,0.798,0.902,0.000453,original,0.5,8,,,,
logreg,random,0.823,0.823,0.823,0.823,0.003,0.003,0.003,0.003,3.777,2.41,0.822,0.77,0.818,0.806,0.901,2e-06,original,0.5,8,,,,
mlp,random,0.824,0.824,0.824,0.824,0.003,0.003,0.003,0.003,33.717,51.399,0.818,0.765,0.813,0.801,0.904,8e-06,original,0.5,8,,,,
naive_bayes,random,0.67,0.64,0.64,0.67,0.01,0.013,0.013,0.01,4.586,0.013,0.683,0.541,0.563,0.545,0.752,1e-06,original,0.5,8,,,,
knn,random,0.797,0.797,0.797,0.797,0.007,0.007,0.007,0.007,14.2,0.002,0.797,0.744,0.796,0.783,0.874,7.3e-05,original,0.5,8,,,,
xgb,k-means,0.848,0.848,0.848,0.848,0.007,0.007,0.007,0.007,6.188,0.075,0.821,0.746,0.791,0.775,0.911,1e-06,original,0.5,8,,,,
rf,k-means,0.839,0.839,0.839,0.839,0.011,0.012,0.012,0.011,21.028,2.205,0.82,0.742,0.786,0.77,0.906,2.3e-05,original,0.5,8,,,,
svc,k-means,0.811,0.811,0.811,0.811,0.014,0.014,0.014,0.014,243.698,36.515,0.824,0.754,0.799,0.785,0.901,0.000805,original,0.5,8,,,,
logreg,k-means,0.806,0.806,0.806,0.806,0.013,0.013,0.013,0.013,3.678,2.447,0.824,0.764,0.81,0.797,0.9,5e-06,original,0.5,8,,,,
mlp,k-means,0.805,0.805,0.805,0.805,0.012,0.012,0.012,0.012,34.881,59.287,0.808,0.74,0.788,0.772,0.895,5e-06,original,0.5,8,,,,
naive_bayes,k-means,0.709,0.698,0.698,0.709,0.017,0.019,0.019,0.017,4.61,0.015,0.711,0.588,0.621,0.597,0.847,1e-06,original,0.5,8,,,,
knn,k-means,0.774,0.773,0.773,0.774,0.008,0.008,0.008,0.008,14.404,0.002,0.797,0.716,0.762,0.744,0.876,7.6e-05,original,0.5,8,,,,
xgb,ag,0.826,0.826,0.826,0.826,0.006,0.006,0.006,0.006,5.776,0.082,0.827,0.761,0.807,0.793,0.913,2e-06,original,0.5,8,,,,
rf,ag,0.817,0.817,0.817,0.817,0.005,0.005,0.005,0.005,20.251,2.006,0.82,0.752,0.799,0.784,0.908,2.3e-05,original,0.5,8,,,,
svc,ag,0.812,0.812,0.812,0.812,0.002,0.002,0.002,0.002,224.367,25.34,0.824,0.755,0.8,0.786,0.904,0.00048,original,0.5,8,,,,
logreg,ag,0.81,0.81,0.81,0.81,0.007,0.007,0.007,0.007,4.152,2.309,0.822,0.763,0.81,0.797,0.9,3e-06,original,0.5,8,,,,
mlp,ag,0.807,0.807,0.807,0.807,0.006,0.006,0.006,0.006,33.961,61.362,0.81,0.739,0.786,0.77,0.899,7e-06,original,0.5,8,,,,
naive_bayes,ag,0.709,0.697,0.697,0.709,0.014,0.019,0.019,0.014,5.311,0.016,0.71,0.586,0.618,0.595,0.847,2e-06,original,0.5,8,,,,
knn,ag,0.774,0.773,0.773,0.774,0.004,0.004,0.004,0.004,15.335,0.002,0.803,0.728,0.774,0.757,0.88,6.8e-05,original,0.5,8,,,,
xgb,k_center,0.83,0.83,0.83,0.83,0.008,0.008,0.008,0.008,5.285,0.119,0.832,0.766,0.811,0.797,0.917,1e-06,original,0.5,8,,,,
rf,k_center,0.815,0.815,0.815,0.815,0.005,0.005,0.005,0.005,19.857,0.997,0.82,0.746,0.791,0.775,0.911,1.3e-05,original,0.5,8,,,,
svc,k_center,0.811,0.81,0.81,0.811,0.007,0.007,0.007,0.007,227.504,26.171,0.813,0.731,0.775,0.758,0.9,0.000506,original,0.5,8,,,,
logreg,k_center,0.805,0.805,0.805,0.805,0.009,0.009,0.009,0.009,4.114,3.214,0.82,0.757,0.804,0.791,0.9,3e-06,original,0.5,8,,,,
mlp,k_center,0.803,0.803,0.803,0.803,0.006,0.006,0.006,0.006,34.224,56.915,0.813,0.735,0.78,0.763,0.897,8e-06,original,0.5,8,,,,
naive_bayes,k_center,0.705,0.692,0.692,0.705,0.013,0.018,0.018,0.013,5.332,0.011,0.699,0.569,0.598,0.576,0.848,2e-06,original,0.5,8,,,,
knn,k_center,0.774,0.773,0.773,0.774,0.007,0.007,0.007,0.007,15.256,0.003,0.784,0.694,0.74,0.719,0.865,7.2e-05,original,0.5,8,,,,
xgb,craig,0.701,0.701,0.702,0.703,0.014,0.014,0.014,0.015,4.613,0.057,0.83,0.777,0.823,0.812,0.916,3e-06,original,0.5,8,,,,
rf,craig,0.686,0.686,0.687,0.687,0.015,0.015,0.015,0.015,13.62,1.095,0.819,0.769,0.817,0.806,0.909,2e-05,original,0.5,8,,,,
svc,craig,0.676,0.676,0.678,0.679,0.011,0.011,0.011,0.011,72.126,9.178,0.822,0.766,0.814,0.802,0.907,0.000398,original,0.5,8,,,,
logreg,craig,0.654,0.654,0.656,0.658,0.011,0.011,0.011,0.012,3.444,2.525,0.824,0.771,0.818,0.807,0.901,2e-06,original,0.5,8,,,,
mlp,craig,0.675,0.675,0.677,0.678,0.011,0.011,0.011,0.011,19.144,21.656,0.818,0.761,0.809,0.797,0.904,6e-06,original,0.5,8,,,,
naive_bayes,craig,0.525,0.444,0.458,0.548,0.006,0.017,0.016,0.004,4.753,0.006,0.572,0.365,0.335,0.37,0.827,1e-06,original,0.5,8,,,,
knn,craig,0.603,0.602,0.605,0.608,0.01,0.01,0.01,0.01,10.395,0.001,0.696,0.618,0.67,0.644,0.76,8.9e-05,original,0.5,8,,,,
xgb,lc,0.689,0.689,0.689,0.689,0.011,0.011,0.011,0.011,5.338,0.076,0.788,0.754,0.81,0.801,0.876,2e-06,original,0.5,8,,,,
rf,lc,0.68,0.679,0.679,0.68,0.011,0.011,0.011,0.011,19.053,1.838,0.732,0.711,0.78,0.771,0.79,2.1e-05,original,0.5,8,,,,
