model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
rf,lc,0.875,0.873,0.873,0.875,0.0,0.0,0.0,0.0,11.505,0.335,0.503,0.14,0.277,0.162,,5e-06,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0014269351959228516,15.521005153656006
mlp,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,1.508,0.021,0.398,0.038,0.073,0.039,,1e-06,original,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0014269351959228516,15.521005153656006
naive_bayes,lc,0.85,0.848,0.848,0.85,0.122,0.124,0.124,0.122,0.471,0.001,0.78,0.363,0.719,0.563,,0.0,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0014269351959228516,15.521005153656006
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.733,0.005,0.538,0.072,0.141,0.077,,0.0,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0014269351959228516,15.521005153656006
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.657,0.001,0.551,0.094,0.185,0.103,,0.0,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0014269351959228516,15.521005153656006
xgb,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,1.124,0.009,0.743,0.409,0.811,0.684,,0.0,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0014269351959228516,15.521005153656006
rf,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,11.555,0.342,0.825,0.439,0.868,0.768,,1e-05,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0014269351959228516,15.521005153656006
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.464,0.025,0.585,0.147,0.291,0.172,,0.0,latent,20,8,2234.3895835876465,0,1.9714230550221234e-06,0.0014269351959228516,15.521005153656006
naive_bayes,random,0.85,0.845,0.845,0.85,0.05,0.056,0.056,0.05,0.487,0.001,0.793,0.381,0.754,0.607,,0.0,original,20,9,,,,,
logreg,random,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,0.664,0.005,0.839,0.475,0.933,0.877,,0.0,original,20,9,,,,,
knn,random,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,0.709,0.001,0.855,0.479,0.939,0.887,,1e-06,original,20,9,,,,,
xgb,random,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,1.075,0.015,0.898,0.515,0.978,0.96,,0.0,original,20,9,,,,,
rf,random,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,9.752,0.096,0.9,0.509,0.973,0.95,,2e-06,original,20,9,,,,,
mlp,random,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,1.651,0.037,0.853,0.48,0.941,0.891,,0.0,original,20,9,,,,,
naive_bayes,k-means,0.65,0.619,0.619,0.65,0.094,0.096,0.096,0.094,0.543,0.001,0.783,0.364,0.722,0.566,,0.0,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.0011188983917236328,27.918896913528442
logreg,k-means,0.7,0.691,0.691,0.7,0.17,0.179,0.179,0.17,0.721,0.003,0.681,0.463,0.916,0.847,,0.0,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.0011188983917236328,27.918896913528442
knn,k-means,0.775,0.758,0.758,0.775,0.146,0.161,0.161,0.146,0.646,0.001,0.74,0.49,0.96,0.926,,1e-06,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.0011188983917236328,27.918896913528442
xgb,k-means,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,1.049,0.034,0.382,0.426,0.851,0.742,,0.0,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.0011188983917236328,27.918896913528442
rf,k-means,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,9.216,0.1,0.623,0.39,0.775,0.635,,1e-06,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.0011188983917236328,27.918896913528442
mlp,k-means,0.65,0.639,0.639,0.65,0.122,0.131,0.131,0.122,1.668,0.026,0.783,0.43,0.852,0.744,,1e-06,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.0011188983917236328,27.918896913528442
naive_bayes,k-means,0.625,0.615,0.615,0.625,0.177,0.184,0.184,0.177,0.538,0.001,0.773,0.465,0.918,0.85,,0.0,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.0011188983917236328,27.918896913528442
logreg,k-means,0.925,0.924,0.924,0.925,0.15,0.152,0.152,0.15,0.768,0.004,0.897,0.502,0.968,0.94,,0.0,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.0011188983917236328,27.918896913528442
knn,k-means,0.825,0.818,0.818,0.825,0.1,0.105,0.105,0.1,0.629,0.001,0.859,0.509,0.976,0.955,,0.0,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.0011188983917236328,27.918896913528442
xgb,k-means,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,1.093,0.016,0.805,0.456,0.9,0.82,,0.0,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.0011188983917236328,27.918896913528442
rf,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,9.186,0.218,0.857,0.483,0.944,0.896,,7e-06,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.0011188983917236328,27.918896913528442
mlp,k-means,0.775,0.77,0.77,0.775,0.2,0.201,0.201,0.2,1.936,0.052,0.917,0.507,0.972,0.948,,0.0,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.0011188983917236328,27.918896913528442
naive_bayes,k-center,0.8,0.775,0.775,0.8,0.15,0.178,0.178,0.15,0.515,0.001,0.613,0.186,0.369,0.227,,0.0,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.000911712646484375,10.297174215316772
logreg,k-center,0.875,0.87,0.87,0.875,0.079,0.084,0.084,0.079,0.813,0.006,0.5,0.001,0.0,0.001,,0.0,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.000911712646484375,10.297174215316772
knn,k-center,0.875,0.87,0.87,0.875,0.079,0.084,0.084,0.079,0.677,0.001,0.5,0.002,0.001,0.002,,1e-06,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.000911712646484375,10.297174215316772
xgb,k-center,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,1.095,0.007,0.529,0.179,0.355,0.217,,0.0,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.000911712646484375,10.297174215316772
rf,k-center,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,11.536,0.428,0.502,0.006,0.009,0.006,,6e-06,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.000911712646484375,10.297174215316772
mlp,k-center,0.675,0.649,0.649,0.675,0.232,0.252,0.252,0.232,1.603,0.029,0.435,0.105,0.207,0.117,,0.0,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.000911712646484375,10.297174215316772
naive_bayes,k-center,0.825,0.818,0.818,0.825,0.1,0.105,0.105,0.1,0.483,0.001,0.504,0.008,0.014,0.008,,0.0,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.000911712646484375,10.297174215316772
logreg,k-center,0.875,0.87,0.87,0.875,0.079,0.084,0.084,0.079,0.79,0.005,0.5,0.002,0.001,0.002,,0.0,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.000911712646484375,10.297174215316772
knn,k-center,0.85,0.843,0.843,0.85,0.094,0.101,0.101,0.094,0.624,0.0,0.5,0.002,0.002,0.002,,0.0,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.000911712646484375,10.297174215316772
xgb,k-center,0.85,0.843,0.843,0.85,0.094,0.101,0.101,0.094,1.088,0.042,0.599,0.279,0.554,0.385,,0.0,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.000911712646484375,10.297174215316772
rf,k-center,0.775,0.768,0.768,0.775,0.166,0.167,0.167,0.166,9.343,0.131,0.5,0.002,0.002,0.002,,2e-06,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.000911712646484375,10.297174215316772
mlp,k-center,0.7,0.671,0.671,0.7,0.1,0.119,0.119,0.1,1.584,0.01,0.596,0.293,0.582,0.412,,0.0,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.000911712646484375,10.297174215316772
naive_bayes,ag,0.7,0.677,0.677,0.7,0.061,0.072,0.072,0.061,0.558,0.001,0.783,0.364,0.722,0.566,,0.0,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.001140594482421875,1463.6153652668
logreg,ag,0.8,0.787,0.787,0.8,0.187,0.2,0.2,0.187,0.772,0.003,0.676,0.468,0.925,0.862,,0.0,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.001140594482421875,1463.6153652668
knn,ag,0.825,0.809,0.809,0.825,0.127,0.149,0.149,0.127,0.761,0.001,0.786,0.481,0.944,0.896,,1e-06,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.001140594482421875,1463.6153652668
xgb,ag,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,1.043,0.04,0.468,0.424,0.845,0.734,,0.0,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.001140594482421875,1463.6153652668
rf,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,11.249,0.431,0.578,0.412,0.819,0.695,,5e-06,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.001140594482421875,1463.6153652668
mlp,ag,0.775,0.759,0.759,0.775,0.094,0.114,0.114,0.094,1.864,0.052,0.833,0.447,0.882,0.791,,1e-06,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.001140594482421875,1463.6153652668
naive_bayes,ag,0.7,0.683,0.683,0.7,0.17,0.183,0.183,0.17,37.457,0.002,0.815,0.498,0.967,0.938,,1e-06,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.001140594482421875,1463.6153652668
logreg,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,1.216,0.008,0.908,0.513,0.976,0.956,,0.0,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.001140594482421875,1463.6153652668
knn,ag,0.875,0.862,0.862,0.875,0.137,0.16,0.16,0.137,1.211,0.001,0.847,0.539,0.989,0.981,,2e-06,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.001140594482421875,1463.6153652668
xgb,ag,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,1.43,0.031,0.802,0.465,0.917,0.848,,0.0,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.001140594482421875,1463.6153652668
rf,ag,0.975,0.975,0.975,0.975,0.05,0.051,0.051,0.05,10.498,0.301,0.859,0.512,0.978,0.959,,8e-06,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.001140594482421875,1463.6153652668
mlp,ag,0.875,0.87,0.87,0.875,0.079,0.084,0.084,0.079,2.131,0.058,0.908,0.507,0.972,0.948,,1e-06,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.001140594482421875,1463.6153652668
naive_bayes,lc,0.7,0.672,0.672,0.7,0.203,0.236,0.236,0.203,0.489,0.001,0.501,0.003,0.004,0.003,,0.0,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.0012860298156738281,19.306291580200195
logreg,lc,0.85,0.848,0.848,0.85,0.122,0.124,0.124,0.122,0.828,0.008,0.531,0.085,0.167,0.092,,0.0,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.0012860298156738281,19.306291580200195
knn,lc,0.8,0.79,0.79,0.8,0.187,0.199,0.199,0.187,0.741,0.001,0.515,0.132,0.262,0.152,,1e-06,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.0012860298156738281,19.306291580200195
xgb,lc,0.9,0.899,0.899,0.9,0.094,0.094,0.094,0.094,1.173,0.023,0.54,0.078,0.153,0.084,,0.0,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.0012860298156738281,19.306291580200195
rf,lc,0.775,0.772,0.772,0.775,0.146,0.148,0.148,0.146,8.604,0.096,0.507,0.014,0.026,0.015,,1e-06,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.0012860298156738281,19.306291580200195
mlp,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,1.953,0.051,0.432,0.105,0.207,0.116,,1e-06,original,20,9,2757.154499053955,0,2.160382489589786e-06,0.0012860298156738281,19.306291580200195
naive_bayes,lc,0.725,0.717,0.717,0.725,0.05,0.05,0.05,0.05,0.459,0.001,0.533,0.186,0.369,0.227,,0.0,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.0012860298156738281,19.306291580200195
logreg,lc,0.95,0.949,0.949,0.95,0.061,0.062,0.062,0.061,0.816,0.006,0.486,0.114,0.226,0.129,,0.0,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.0012860298156738281,19.306291580200195
knn,lc,0.85,0.843,0.843,0.85,0.122,0.128,0.128,0.122,0.654,0.001,0.513,0.405,0.807,0.678,,0.0,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.0012860298156738281,19.306291580200195
xgb,lc,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,1.181,0.037,0.536,0.115,0.228,0.13,,0.0,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.0012860298156738281,19.306291580200195
rf,lc,0.875,0.87,0.87,0.875,0.158,0.163,0.163,0.158,9.609,0.104,0.567,0.169,0.335,0.203,,3e-06,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.0012860298156738281,19.306291580200195
mlp,lc,0.925,0.924,0.924,0.925,0.061,0.062,0.062,0.061,1.718,0.053,0.498,0.202,0.4,0.251,,0.0,latent,20,9,2757.154499053955,0,2.160382489589786e-06,0.0012860298156738281,19.306291580200195
naive_bayes,random,0.75,0.736,0.736,0.75,0.091,0.101,0.101,0.091,0.528,0.001,0.793,0.387,0.766,0.623,,0.0,original,30,5,,,,,
logreg,random,0.867,0.864,0.864,0.867,0.113,0.117,0.117,0.113,0.719,0.003,0.783,0.487,0.954,0.914,,0.0,original,30,5,,,,,
knn,random,0.833,0.83,0.83,0.833,0.118,0.121,0.121,0.118,0.741,0.001,0.8,0.478,0.939,0.888,,1e-06,original,30,5,,,,,
xgb,random,0.9,0.898,0.898,0.9,0.062,0.064,0.064,0.062,0.96,0.01,0.82,0.476,0.934,0.879,,0.0,original,30,5,,,,,
rf,random,0.867,0.862,0.862,0.867,0.085,0.09,0.09,0.085,11.817,0.131,0.917,0.5,0.964,0.934,,3e-06,original,30,5,,,,,
mlp,random,0.783,0.78,0.78,0.783,0.085,0.087,0.087,0.085,1.509,0.023,0.802,0.47,0.925,0.862,,0.0,original,30,5,,,,,
naive_bayes,k-means,0.7,0.667,0.667,0.7,0.135,0.157,0.157,0.135,0.542,0.001,0.783,0.364,0.722,0.566,,0.0,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.0024073123931884766,46.332438707351685
logreg,k-means,0.717,0.713,0.713,0.717,0.085,0.085,0.085,0.085,0.846,0.008,0.721,0.444,0.878,0.785,,0.0,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.0024073123931884766,46.332438707351685
knn,k-means,0.817,0.808,0.808,0.817,0.097,0.111,0.111,0.097,0.743,0.001,0.808,0.493,0.96,0.926,,2e-06,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.0024073123931884766,46.332438707351685
xgb,k-means,0.933,0.933,0.933,0.933,0.062,0.062,0.062,0.062,1.183,0.033,0.562,0.472,0.938,0.885,,0.0,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.0024073123931884766,46.332438707351685
rf,k-means,0.883,0.879,0.879,0.883,0.085,0.091,0.091,0.085,9.98,0.272,0.623,0.42,0.835,0.718,,4e-06,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.0024073123931884766,46.332438707351685
mlp,k-means,0.767,0.761,0.761,0.767,0.097,0.108,0.108,0.097,1.382,0.024,0.769,0.399,0.79,0.654,,0.0,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.0024073123931884766,46.332438707351685
naive_bayes,k-means,0.567,0.553,0.553,0.567,0.162,0.161,0.161,0.162,0.544,0.001,0.628,0.474,0.938,0.885,,0.0,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.0024073123931884766,46.332438707351685
logreg,k-means,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,0.793,0.011,0.95,0.493,0.955,0.917,,0.0,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.0024073123931884766,46.332438707351685
knn,k-means,0.8,0.794,0.794,0.8,0.125,0.134,0.134,0.125,0.641,0.001,0.839,0.502,0.97,0.945,,0.0,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.0024073123931884766,46.332438707351685
xgb,k-means,0.933,0.93,0.93,0.933,0.097,0.104,0.104,0.097,1.258,0.034,0.86,0.456,0.898,0.818,,0.0,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.0024073123931884766,46.332438707351685
rf,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,12.873,0.415,0.889,0.452,0.889,0.803,,1.5e-05,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.0024073123931884766,46.332438707351685
mlp,k-means,0.783,0.769,0.769,0.783,0.135,0.151,0.151,0.135,2.059,0.067,0.903,0.481,0.941,0.89,,0.0,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.0024073123931884766,46.332438707351685
naive_bayes,k-center,0.85,0.845,0.845,0.85,0.097,0.101,0.101,0.097,0.513,0.001,0.783,0.364,0.722,0.566,,0.0,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.0011255741119384766,14.084546327590942
logreg,k-center,0.9,0.899,0.899,0.9,0.082,0.082,0.082,0.082,0.9,0.007,0.5,0.001,0.0,0.001,,0.0,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.0011255741119384766,14.084546327590942
knn,k-center,0.917,0.916,0.916,0.917,0.091,0.092,0.092,0.091,0.74,0.001,0.5,0.002,0.001,0.002,,1e-06,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.0011255741119384766,14.084546327590942
xgb,k-center,0.933,0.933,0.933,0.933,0.097,0.098,0.098,0.097,1.122,0.009,0.354,0.407,0.813,0.687,,0.0,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.0011255741119384766,14.084546327590942
rf,k-center,0.933,0.933,0.933,0.933,0.097,0.098,0.098,0.097,9.502,0.267,0.5,0.002,0.002,0.002,,3e-06,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.0011255741119384766,14.084546327590942
mlp,k-center,0.833,0.83,0.83,0.833,0.139,0.142,0.142,0.139,1.55,0.03,0.395,0.042,0.082,0.044,,0.0,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.0011255741119384766,14.084546327590942
naive_bayes,k-center,0.833,0.832,0.832,0.833,0.118,0.118,0.118,0.118,0.536,0.002,0.504,0.008,0.014,0.008,,0.0,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.0011255741119384766,14.084546327590942
logreg,k-center,0.9,0.899,0.899,0.9,0.097,0.098,0.098,0.097,0.871,0.005,0.5,0.002,0.001,0.002,,0.0,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.0011255741119384766,14.084546327590942
knn,k-center,0.9,0.899,0.899,0.9,0.082,0.082,0.082,0.082,0.655,0.001,0.501,0.004,0.005,0.004,,0.0,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.0011255741119384766,14.084546327590942
xgb,k-center,0.917,0.915,0.915,0.917,0.075,0.077,0.077,0.075,1.172,0.022,0.684,0.333,0.66,0.494,,0.0,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.0011255741119384766,14.084546327590942
rf,k-center,0.9,0.899,0.899,0.9,0.097,0.098,0.098,0.097,8.885,0.261,0.502,0.006,0.01,0.006,,8e-06,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.0011255741119384766,14.084546327590942
mlp,k-center,0.883,0.883,0.883,0.883,0.113,0.114,0.114,0.113,1.85,0.056,0.763,0.348,0.689,0.528,,0.0,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.0011255741119384766,14.084546327590942
naive_bayes,ag,0.717,0.686,0.686,0.717,0.085,0.115,0.115,0.085,0.57,0.001,0.783,0.364,0.722,0.566,,0.0,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.0018274784088134766,1094.4577934741974
logreg,ag,0.817,0.814,0.814,0.817,0.062,0.062,0.062,0.062,1.011,0.089,0.809,0.479,0.941,0.89,,0.0,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.0018274784088134766,1094.4577934741974
knn,ag,0.833,0.827,0.827,0.833,0.053,0.058,0.058,0.053,0.756,0.001,0.805,0.473,0.931,0.873,,2e-06,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.0018274784088134766,1094.4577934741974
xgb,ag,0.933,0.933,0.933,0.933,0.062,0.062,0.062,0.062,1.12,0.011,0.455,0.47,0.939,0.888,,0.0,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.0018274784088134766,1094.4577934741974
rf,ag,0.933,0.933,0.933,0.933,0.033,0.034,0.034,0.033,8.212,0.177,0.49,0.424,0.845,0.733,,3e-06,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.0018274784088134766,1094.4577934741974
mlp,ag,0.767,0.761,0.761,0.767,0.082,0.085,0.085,0.082,1.553,0.027,0.757,0.426,0.844,0.731,,1e-06,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.0018274784088134766,1094.4577934741974
naive_bayes,ag,0.6,0.539,0.539,0.6,0.122,0.186,0.186,0.122,35.629,0.002,0.588,0.173,0.343,0.208,,1e-06,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.0018274784088134766,1094.4577934741974
logreg,ag,0.917,0.916,0.916,0.917,0.0,0.0,0.0,0.0,1.237,0.011,0.952,0.51,0.973,0.949,,0.0,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.0018274784088134766,1094.4577934741974
knn,ag,0.85,0.845,0.845,0.85,0.097,0.101,0.101,0.097,1.279,0.001,0.844,0.52,0.983,0.969,,3e-06,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.0018274784088134766,1094.4577934741974
xgb,ag,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.596,0.052,0.878,0.518,0.981,0.964,,0.0,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.0018274784088134766,1094.4577934741974
rf,ag,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,10.372,0.296,0.903,0.522,0.982,0.966,,1.1e-05,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.0018274784088134766,1094.4577934741974
mlp,ag,0.833,0.827,0.827,0.833,0.053,0.058,0.058,0.053,2.441,1.878,0.876,0.489,0.953,0.912,,1e-06,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.0018274784088134766,1094.4577934741974
naive_bayes,lc,0.85,0.845,0.845,0.85,0.097,0.101,0.101,0.097,0.525,0.001,0.497,0.002,0.001,0.002,,0.0,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.001295328140258789,14.002020359039307
logreg,lc,0.867,0.861,0.861,0.867,0.085,0.09,0.09,0.085,0.822,0.007,0.477,0.077,0.151,0.083,,0.0,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.001295328140258789,14.002020359039307
knn,lc,0.883,0.882,0.882,0.883,0.085,0.086,0.086,0.085,0.706,0.001,0.454,0.111,0.219,0.124,,1e-06,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.001295328140258789,14.002020359039307
xgb,lc,0.933,0.932,0.932,0.933,0.062,0.064,0.064,0.062,1.224,0.039,0.533,0.063,0.123,0.067,,0.0,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.001295328140258789,14.002020359039307
rf,lc,0.933,0.932,0.932,0.933,0.062,0.064,0.064,0.062,12.664,0.455,0.518,0.035,0.068,0.037,,6e-06,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.001295328140258789,14.002020359039307
mlp,lc,0.883,0.881,0.881,0.883,0.1,0.101,0.101,0.1,1.855,0.035,0.474,0.069,0.135,0.074,,0.0,original,30,5,3188.237088918686,0,2.081027624302673e-06,0.001295328140258789,14.002020359039307
naive_bayes,lc,0.883,0.88,0.88,0.883,0.067,0.069,0.069,0.067,0.49,0.002,0.413,0.037,0.072,0.039,,0.0,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.001295328140258789,14.002020359039307
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.853,0.009,0.186,0.013,0.026,0.014,,0.0,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.001295328140258789,14.002020359039307
knn,lc,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,0.664,0.001,0.298,0.048,0.095,0.051,,0.0,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.001295328140258789,14.002020359039307
xgb,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.24,0.017,0.306,0.075,0.148,0.081,,0.0,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.001295328140258789,14.002020359039307
rf,lc,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,8.701,0.275,0.41,0.009,0.016,0.009,,7e-06,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.001295328140258789,14.002020359039307
mlp,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.821,0.063,0.297,0.061,0.12,0.064,,1e-06,latent,30,5,3188.237088918686,0,2.081027624302673e-06,0.001295328140258789,14.002020359039307
naive_bayes,random,0.717,0.701,0.701,0.717,0.041,0.047,0.047,0.041,0.543,0.001,0.78,0.362,0.716,0.56,,0.0,original,30,6,,,,,
logreg,random,0.883,0.88,0.88,0.883,0.067,0.069,0.069,0.067,0.746,0.004,0.738,0.5,0.972,0.949,,0.0,original,30,6,,,,,
knn,random,0.867,0.865,0.865,0.867,0.041,0.041,0.041,0.041,0.708,0.001,0.802,0.484,0.948,0.904,,1e-06,original,30,6,,,,,
xgb,random,0.933,0.933,0.933,0.933,0.062,0.062,0.062,0.062,1.209,0.116,0.904,0.515,0.978,0.959,,0.0,original,30,6,,,,,
rf,random,0.917,0.917,0.917,0.917,0.075,0.075,0.075,0.075,14.554,0.487,0.905,0.513,0.976,0.956,,9e-06,original,30,6,,,,,
mlp,random,0.867,0.866,0.866,0.867,0.085,0.085,0.085,0.085,2.427,0.086,0.838,0.472,0.927,0.867,,1e-06,original,30,6,,,,,
naive_bayes,k-means,0.717,0.685,0.685,0.717,0.113,0.138,0.138,0.113,0.543,0.001,0.783,0.364,0.722,0.566,,0.0,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0021097660064697266,50.444244146347046
logreg,k-means,0.817,0.812,0.812,0.817,0.062,0.066,0.066,0.062,0.916,0.013,0.784,0.449,0.887,0.799,,0.0,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0021097660064697266,50.444244146347046
knn,k-means,0.783,0.779,0.779,0.783,0.067,0.069,0.069,0.067,0.735,0.001,0.796,0.413,0.817,0.692,,2e-06,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0021097660064697266,50.444244146347046
xgb,k-means,0.917,0.912,0.912,0.917,0.105,0.111,0.111,0.105,1.116,0.01,0.771,0.434,0.858,0.753,,0.0,original,30,6,2262.4002962112427,0,2.323014056357011e-06,0.0021097660064697266,50.444244146347046
