model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
mlp,k-means,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,8.131,0.93,0.781,0.731,0.785,0.771,0.86,1.7e-05,original,10,5,670.735020160675,0,3.55531529484003e-07,0.001369476318359375
naive_bayes,k-means,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,5.561,0.001,0.719,0.684,0.751,0.736,0.727,1e-06,original,10,5,670.735020160675,0,3.55531529484003e-07,0.001369476318359375
knn,k-means,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,4.413,0.001,0.759,0.667,0.713,0.691,0.827,2.8e-05,original,10,5,670.735020160675,0,3.55531529484003e-07,0.001369476318359375
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.958,0.015,0.574,0.576,0.728,0.776,0.679,4e-06,latent,10,5,670.735020160675,0,3.55531529484003e-07,0.001369476318359375
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.331,0.274,0.576,0.576,0.732,0.788,0.818,5e-06,latent,10,5,670.735020160675,0,3.55531529484003e-07,0.001369476318359375
svc,k-means,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,6.928,0.002,0.784,0.706,0.754,0.735,0.873,3e-06,latent,10,5,670.735020160675,0,3.55531529484003e-07,0.001369476318359375
logreg,k-means,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,5.654,0.192,0.791,0.738,0.791,0.777,0.872,0.0,latent,10,5,670.735020160675,0,3.55531529484003e-07,0.001369476318359375
mlp,k-means,0.7,0.66,0.66,0.7,0.187,0.227,0.227,0.187,6.644,0.026,0.775,0.739,0.796,0.785,0.869,1.7e-05,latent,10,5,670.735020160675,0,3.55531529484003e-07,0.001369476318359375
naive_bayes,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,4.145,0.001,0.683,0.687,0.774,0.777,0.779,1e-06,latent,10,5,670.735020160675,0,3.55531529484003e-07,0.001369476318359375
knn,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,3.399,0.0,0.76,0.71,0.768,0.752,0.85,3e-06,latent,10,5,670.735020160675,0,3.55531529484003e-07,0.001369476318359375
xgb,k-center,0.5,0.467,0.467,0.5,0.316,0.337,0.337,0.316,7.494,0.092,0.625,0.641,0.757,0.78,0.75,5e-06,original,10,5,670.735020160675,0,3.55531529484003e-07,0.0014290809631347656
rf,k-center,0.5,0.333,0.333,0.5,0.0,0.0,0.0,0.0,14.177,0.181,0.5,0.193,0.092,0.239,0.5,4e-06,original,10,5,670.735020160675,0,3.55531529484003e-07,0.0014290809631347656
svc,k-center,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,7.068,0.002,0.553,0.538,0.712,0.778,0.285,3e-06,original,10,5,670.735020160675,0,3.55531529484003e-07,0.0014290809631347656
logreg,k-center,0.6,0.493,0.493,0.6,0.122,0.196,0.196,0.122,7.022,0.005,0.518,0.47,0.677,0.768,0.644,4e-06,original,10,5,670.735020160675,0,3.55531529484003e-07,0.0014290809631347656
mlp,k-center,0.6,0.52,0.52,0.6,0.255,0.299,0.299,0.255,3.941,2.075,0.628,0.621,0.717,0.71,0.701,1e-05,original,10,5,670.735020160675,0,3.55531529484003e-07,0.0014290809631347656
naive_bayes,k-center,0.6,0.573,0.573,0.6,0.3,0.32,0.32,0.3,6.403,0.001,0.569,0.51,0.57,0.537,0.571,2e-06,original,10,5,670.735020160675,0,3.55531529484003e-07,0.0014290809631347656
knn,k-center,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,6.003,0.001,0.551,0.537,0.71,0.775,0.626,2.6e-05,original,10,5,670.735020160675,0,3.55531529484003e-07,0.0014290809631347656
xgb,k-center,0.6,0.547,0.547,0.6,0.2,0.232,0.232,0.2,6.899,0.018,0.558,0.546,0.647,0.629,0.59,4e-06,latent,10,5,670.735020160675,0,3.55531529484003e-07,0.0014290809631347656
rf,k-center,0.55,0.473,0.473,0.55,0.245,0.28,0.28,0.245,14.654,0.25,0.511,0.46,0.521,0.485,0.516,6e-06,latent,10,5,670.735020160675,0,3.55531529484003e-07,0.0014290809631347656
svc,k-center,0.45,0.373,0.373,0.45,0.1,0.114,0.114,0.1,7.113,0.001,0.51,0.454,0.669,0.764,0.5,3e-06,latent,10,5,670.735020160675,0,3.55531529484003e-07,0.0014290809631347656
