model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
rf,k-center,0.65,0.644,0.644,0.65,0.085,0.088,0.088,0.085,13.433,0.114,0.734,0.629,0.671,0.646,0.839,3e-06,original,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0014972686767578125,0.33449602127075195
svc,k-center,0.612,0.609,0.609,0.612,0.083,0.084,0.084,0.083,7.813,0.004,0.731,0.628,0.67,0.645,0.824,1e-05,original,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0014972686767578125,0.33449602127075195
logreg,k-center,0.625,0.62,0.62,0.625,0.131,0.129,0.129,0.131,7.009,0.007,0.736,0.659,0.711,0.688,0.817,7e-06,original,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0014972686767578125,0.33449602127075195
mlp,k-center,0.55,0.547,0.547,0.55,0.174,0.173,0.173,0.174,8.286,2.196,0.685,0.568,0.602,0.578,0.79,2.2e-05,original,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0014972686767578125,0.33449602127075195
naive_bayes,k-center,0.662,0.66,0.66,0.662,0.166,0.165,0.165,0.166,6.587,0.001,0.616,0.457,0.462,0.457,0.618,1e-06,original,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0014972686767578125,0.33449602127075195
knn,k-center,0.612,0.605,0.605,0.612,0.092,0.101,0.101,0.092,5.375,0.001,0.66,0.598,0.658,0.631,0.707,2.4e-05,original,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0014972686767578125,0.33449602127075195
xgb,k-center,0.638,0.637,0.637,0.638,0.1,0.1,0.1,0.1,5.295,0.157,0.582,0.491,0.531,0.502,0.661,5e-06,latent,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0014972686767578125,0.33449602127075195
rf,k-center,0.612,0.608,0.608,0.612,0.145,0.145,0.145,0.145,15.851,0.172,0.709,0.62,0.668,0.643,0.794,6e-06,latent,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0014972686767578125,0.33449602127075195
svc,k-center,0.575,0.49,0.49,0.575,0.073,0.119,0.119,0.073,7.372,0.006,0.552,0.532,0.712,0.785,0.238,1.5e-05,latent,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0014972686767578125,0.33449602127075195
logreg,k-center,0.6,0.595,0.595,0.6,0.094,0.1,0.1,0.094,8.548,0.212,0.705,0.681,0.755,0.743,0.769,2e-05,latent,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0014972686767578125,0.33449602127075195
mlp,k-center,0.488,0.484,0.484,0.488,0.15,0.151,0.151,0.15,7.407,0.107,0.711,0.626,0.675,0.65,0.8,1.1e-05,latent,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0014972686767578125,0.33449602127075195
naive_bayes,k-center,0.588,0.585,0.585,0.588,0.102,0.102,0.102,0.102,7.154,0.002,0.704,0.621,0.672,0.646,0.784,1e-06,latent,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0014972686767578125,0.33449602127075195
knn,k-center,0.588,0.565,0.565,0.588,0.146,0.156,0.156,0.146,4.611,0.001,0.596,0.573,0.66,0.638,0.638,2.1e-05,latent,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0014972686767578125,0.33449602127075195
xgb,ag,0.912,0.912,0.912,0.912,0.064,0.064,0.064,0.064,8.718,0.041,0.716,0.679,0.746,0.73,0.797,6e-06,original,40,5,2729.7552020549774,0,7.885652332925102e-07,0.001607656478881836,130.4797875881195
rf,ag,0.875,0.874,0.874,0.875,0.068,0.069,0.069,0.068,13.888,0.181,0.721,0.712,0.785,0.781,0.825,5e-06,original,40,5,2729.7552020549774,0,7.885652332925102e-07,0.001607656478881836,130.4797875881195
svc,ag,0.85,0.849,0.849,0.85,0.064,0.065,0.065,0.064,5.709,0.003,0.73,0.694,0.759,0.745,0.813,7e-06,original,40,5,2729.7552020549774,0,7.885652332925102e-07,0.001607656478881836,130.4797875881195
logreg,ag,0.862,0.862,0.862,0.862,0.083,0.084,0.084,0.083,7.534,0.011,0.659,0.618,0.69,0.668,0.716,6e-06,original,40,5,2729.7552020549774,0,7.885652332925102e-07,0.001607656478881836,130.4797875881195
mlp,ag,0.8,0.797,0.797,0.8,0.083,0.086,0.086,0.083,8.183,2.646,0.791,0.749,0.803,0.792,0.88,1.3e-05,original,40,5,2729.7552020549774,0,7.885652332925102e-07,0.001607656478881836,130.4797875881195
naive_bayes,ag,0.588,0.543,0.543,0.588,0.064,0.063,0.063,0.064,7.248,0.002,0.678,0.611,0.669,0.642,0.681,2e-06,original,40,5,2729.7552020549774,0,7.885652332925102e-07,0.001607656478881836,130.4797875881195
knn,ag,0.838,0.835,0.835,0.838,0.064,0.065,0.065,0.064,8.373,0.001,0.754,0.734,0.799,0.792,0.85,1.9e-05,original,40,5,2729.7552020549774,0,7.885652332925102e-07,0.001607656478881836,130.4797875881195
xgb,ag,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,4.991,0.254,0.714,0.654,0.714,0.692,0.789,4e-06,latent,40,5,2729.7552020549774,0,7.885652332925102e-07,0.001607656478881836,130.4797875881195
rf,ag,0.838,0.836,0.836,0.838,0.064,0.064,0.064,0.064,18.555,0.286,0.75,0.698,0.756,0.739,0.829,8e-06,latent,40,5,2729.7552020549774,0,7.885652332925102e-07,0.001607656478881836,130.4797875881195
svc,ag,0.838,0.834,0.834,0.838,0.064,0.069,0.069,0.064,7.485,0.005,0.8,0.739,0.788,0.774,0.883,9e-06,latent,40,5,2729.7552020549774,0,7.885652332925102e-07,0.001607656478881836,130.4797875881195
logreg,ag,0.825,0.824,0.824,0.825,0.047,0.048,0.048,0.047,5.634,0.006,0.801,0.753,0.804,0.792,0.88,7e-06,latent,40,5,2729.7552020549774,0,7.885652332925102e-07,0.001607656478881836,130.4797875881195
mlp,ag,0.712,0.708,0.708,0.712,0.085,0.084,0.084,0.085,5.23,1.829,0.789,0.741,0.795,0.782,0.88,1.9e-05,latent,40,5,2729.7552020549774,0,7.885652332925102e-07,0.001607656478881836,130.4797875881195
naive_bayes,ag,0.712,0.705,0.705,0.712,0.094,0.099,0.099,0.094,7.149,0.001,0.637,0.657,0.771,0.798,0.771,2e-06,latent,40,5,2729.7552020549774,0,7.885652332925102e-07,0.001607656478881836,130.4797875881195
knn,ag,0.862,0.862,0.862,0.862,0.025,0.025,0.025,0.025,7.526,0.001,0.781,0.71,0.76,0.741,0.859,4e-05,latent,40,5,2729.7552020549774,0,7.885652332925102e-07,0.001607656478881836,130.4797875881195
xgb,lc,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,8.279,0.033,0.237,0.245,0.321,0.273,0.142,1e-06,original,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0018529891967773438,10.69223690032959
rf,lc,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,12.795,0.278,0.24,0.225,0.272,0.236,0.138,8e-06,original,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0018529891967773438,10.69223690032959
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.612,0.005,0.217,0.183,0.204,0.185,0.119,4e-06,original,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0018529891967773438,10.69223690032959
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.061,0.007,0.206,0.184,0.216,0.189,0.115,7e-06,original,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0018529891967773438,10.69223690032959
mlp,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,8.433,2.121,0.202,0.195,0.241,0.205,0.117,2.4e-05,original,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0018529891967773438,10.69223690032959
naive_bayes,lc,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,7.403,0.001,0.245,0.254,0.335,0.287,0.186,1e-06,original,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0018529891967773438,10.69223690032959
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.704,0.001,0.209,0.216,0.283,0.237,0.135,3e-05,original,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0018529891967773438,10.69223690032959
xgb,lc,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,4.666,0.09,0.239,0.252,0.338,0.288,0.134,4e-06,latent,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0018529891967773438,10.69223690032959
rf,lc,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,16.272,0.202,0.237,0.249,0.332,0.283,0.142,6e-06,latent,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0018529891967773438,10.69223690032959
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.699,0.005,0.234,0.166,0.162,0.166,0.125,1e-05,latent,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0018529891967773438,10.69223690032959
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.845,0.007,0.227,0.176,0.186,0.177,0.12,8e-06,latent,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0018529891967773438,10.69223690032959
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.036,0.15,0.207,0.212,0.274,0.23,0.122,1.6e-05,latent,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0018529891967773438,10.69223690032959
naive_bayes,lc,0.938,0.937,0.937,0.938,0.068,0.069,0.069,0.068,6.703,0.002,0.268,0.195,0.195,0.195,0.206,1e-06,latent,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0018529891967773438,10.69223690032959
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.961,0.001,0.207,0.195,0.237,0.203,0.156,2.6e-05,latent,40,5,2729.7552020549774,0,7.885652332925102e-07,0.0018529891967773438,10.69223690032959
xgb,random,0.85,0.848,0.848,0.85,0.05,0.051,0.051,0.05,8.338,0.138,0.732,0.682,0.743,0.725,0.816,4e-06,original,40,6,,,,,
rf,random,0.775,0.769,0.769,0.775,0.064,0.065,0.065,0.064,18.526,0.231,0.764,0.695,0.747,0.728,0.85,8e-06,original,40,6,,,,,
svc,random,0.875,0.873,0.873,0.875,0.04,0.042,0.042,0.04,7.42,0.004,0.779,0.729,0.784,0.77,0.863,6e-06,original,40,6,,,,,
logreg,random,0.888,0.886,0.886,0.888,0.047,0.049,0.049,0.047,4.742,0.009,0.779,0.743,0.8,0.789,0.866,7e-06,original,40,6,,,,,
mlp,random,0.875,0.873,0.873,0.875,0.056,0.058,0.058,0.056,8.658,2.337,0.791,0.739,0.792,0.779,0.866,7e-06,original,40,6,,,,,
naive_bayes,random,0.712,0.702,0.702,0.712,0.102,0.103,0.103,0.102,3.916,0.001,0.677,0.57,0.609,0.583,0.744,1e-06,original,40,6,,,,,
knn,random,0.838,0.836,0.836,0.838,0.064,0.065,0.065,0.064,7.419,0.001,0.768,0.722,0.78,0.766,0.845,2.8e-05,original,40,6,,,,,
xgb,k-means,0.9,0.9,0.9,0.9,0.085,0.085,0.085,0.085,8.07,0.014,0.701,0.704,0.786,0.788,0.833,5e-06,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015172958374023438,0.7886185646057129
rf,k-means,0.888,0.887,0.887,0.888,0.108,0.108,0.108,0.108,18.795,0.428,0.739,0.731,0.801,0.798,0.86,1.5e-05,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015172958374023438,0.7886185646057129
svc,k-means,0.9,0.898,0.898,0.9,0.102,0.104,0.104,0.102,7.523,0.005,0.709,0.669,0.736,0.719,0.771,6e-06,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015172958374023438,0.7886185646057129
logreg,k-means,0.862,0.861,0.861,0.862,0.121,0.123,0.123,0.121,3.092,0.008,0.777,0.727,0.782,0.768,0.864,7e-06,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015172958374023438,0.7886185646057129
mlp,k-means,0.85,0.847,0.847,0.85,0.129,0.132,0.132,0.129,8.416,2.725,0.748,0.698,0.757,0.74,0.835,1.2e-05,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015172958374023438,0.7886185646057129
naive_bayes,k-means,0.775,0.767,0.767,0.775,0.116,0.123,0.123,0.116,6.822,0.002,0.682,0.668,0.749,0.741,0.785,2e-06,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015172958374023438,0.7886185646057129
knn,k-means,0.812,0.81,0.81,0.812,0.056,0.057,0.057,0.056,4.771,0.001,0.774,0.709,0.761,0.743,0.858,3.2e-05,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015172958374023438,0.7886185646057129
xgb,k-means,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,6.295,0.038,0.58,0.393,0.376,0.394,0.762,6e-06,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015172958374023438,0.7886185646057129
rf,k-means,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,21.765,0.512,0.522,0.271,0.207,0.292,0.75,1.6e-05,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015172958374023438,0.7886185646057129
svc,k-means,0.812,0.811,0.811,0.812,0.088,0.089,0.089,0.088,4.086,0.005,0.775,0.701,0.751,0.732,0.306,9e-06,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015172958374023438,0.7886185646057129
logreg,k-means,0.825,0.824,0.824,0.825,0.083,0.083,0.083,0.083,7.702,0.008,0.803,0.745,0.796,0.782,0.885,8e-06,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015172958374023438,0.7886185646057129
mlp,k-means,0.738,0.733,0.733,0.738,0.121,0.122,0.122,0.121,7.443,0.161,0.775,0.732,0.789,0.777,0.852,2.1e-05,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015172958374023438,0.7886185646057129
naive_bayes,k-means,0.875,0.875,0.875,0.875,0.056,0.056,0.056,0.056,6.434,0.002,0.674,0.653,0.733,0.72,0.766,2e-06,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015172958374023438,0.7886185646057129
knn,k-means,0.862,0.86,0.86,0.862,0.115,0.116,0.116,0.115,5.77,0.001,0.776,0.715,0.769,0.752,0.858,8e-06,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015172958374023438,0.7886185646057129
xgb,k-center,0.725,0.722,0.722,0.725,0.161,0.164,0.164,0.161,8.154,0.037,0.76,0.688,0.739,0.719,0.836,4e-06,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015141963958740234,0.3510456085205078
rf,k-center,0.725,0.723,0.723,0.725,0.109,0.109,0.109,0.109,17.619,0.494,0.718,0.586,0.615,0.593,0.854,1.4e-05,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015141963958740234,0.3510456085205078
svc,k-center,0.725,0.719,0.719,0.725,0.116,0.121,0.121,0.116,5.945,0.004,0.654,0.493,0.502,0.494,0.82,7e-06,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015141963958740234,0.3510456085205078
logreg,k-center,0.688,0.68,0.68,0.688,0.19,0.195,0.195,0.19,6.067,0.007,0.745,0.65,0.695,0.671,0.838,1e-05,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015141963958740234,0.3510456085205078
mlp,k-center,0.638,0.635,0.635,0.638,0.108,0.108,0.108,0.108,8.735,3.897,0.655,0.527,0.553,0.532,0.775,1.4e-05,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015141963958740234,0.3510456085205078
naive_bayes,k-center,0.6,0.597,0.597,0.6,0.031,0.03,0.03,0.031,3.975,0.001,0.68,0.583,0.627,0.6,0.738,2e-06,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015141963958740234,0.3510456085205078
knn,k-center,0.725,0.723,0.723,0.725,0.102,0.102,0.102,0.102,6.483,0.001,0.707,0.582,0.614,0.591,0.8,1.1e-05,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015141963958740234,0.3510456085205078
xgb,k-center,0.738,0.735,0.735,0.738,0.1,0.101,0.101,0.1,8.869,0.065,0.629,0.484,0.498,0.485,0.731,4e-06,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015141963958740234,0.3510456085205078
rf,k-center,0.688,0.686,0.686,0.688,0.163,0.164,0.164,0.163,18.862,0.402,0.67,0.526,0.545,0.529,0.809,1e-05,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015141963958740234,0.3510456085205078
svc,k-center,0.675,0.669,0.669,0.675,0.145,0.151,0.151,0.145,7.954,0.005,0.71,0.628,0.678,0.653,0.8,1e-05,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015141963958740234,0.3510456085205078
logreg,k-center,0.688,0.678,0.678,0.688,0.148,0.157,0.157,0.148,5.922,0.204,0.741,0.696,0.758,0.743,0.82,1.3e-05,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015141963958740234,0.3510456085205078
mlp,k-center,0.625,0.618,0.618,0.625,0.056,0.063,0.063,0.056,9.236,0.139,0.708,0.621,0.67,0.644,0.797,2.8e-05,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015141963958740234,0.3510456085205078
naive_bayes,k-center,0.625,0.619,0.619,0.625,0.112,0.115,0.115,0.112,7.237,0.001,0.615,0.434,0.426,0.434,0.784,1e-06,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015141963958740234,0.3510456085205078
knn,k-center,0.738,0.736,0.736,0.738,0.083,0.083,0.083,0.083,4.856,0.001,0.597,0.438,0.44,0.438,0.664,2.6e-05,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.0015141963958740234,0.3510456085205078
xgb,ag,0.912,0.911,0.911,0.912,0.064,0.066,0.066,0.064,5.196,0.444,0.662,0.664,0.757,0.758,0.783,5e-06,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001554727554321289,134.01047658920288
rf,ag,0.9,0.899,0.899,0.9,0.031,0.031,0.031,0.031,17.421,0.45,0.77,0.744,0.804,0.797,0.856,1.8e-05,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001554727554321289,134.01047658920288
svc,ag,0.862,0.862,0.862,0.862,0.061,0.061,0.061,0.061,7.83,0.004,0.783,0.714,0.764,0.747,0.252,1.4e-05,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001554727554321289,134.01047658920288
logreg,ag,0.838,0.836,0.836,0.838,0.031,0.032,0.032,0.031,7.976,0.006,0.784,0.737,0.792,0.779,0.869,7e-06,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001554727554321289,134.01047658920288
mlp,ag,0.688,0.68,0.68,0.688,0.112,0.123,0.123,0.112,8.61,1.572,0.791,0.741,0.794,0.781,0.871,2.2e-05,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001554727554321289,134.01047658920288
naive_bayes,ag,0.65,0.637,0.637,0.65,0.064,0.064,0.064,0.064,7.363,0.001,0.732,0.645,0.694,0.67,0.782,2e-06,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001554727554321289,134.01047658920288
knn,ag,0.788,0.786,0.786,0.788,0.05,0.051,0.051,0.05,7.489,0.001,0.789,0.715,0.764,0.746,0.862,2.9e-05,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001554727554321289,134.01047658920288
xgb,ag,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,4.795,0.341,0.692,0.672,0.749,0.738,0.772,4e-06,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001554727554321289,134.01047658920288
rf,ag,0.912,0.912,0.912,0.912,0.031,0.031,0.031,0.031,18.266,0.269,0.75,0.722,0.786,0.776,0.836,5e-06,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001554727554321289,134.01047658920288
svc,ag,0.812,0.81,0.81,0.812,0.068,0.069,0.069,0.068,4.124,0.006,0.786,0.711,0.76,0.741,0.872,1e-05,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001554727554321289,134.01047658920288
logreg,ag,0.812,0.81,0.81,0.812,0.056,0.057,0.057,0.056,7.481,0.006,0.799,0.747,0.799,0.786,0.881,9e-06,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001554727554321289,134.01047658920288
mlp,ag,0.738,0.733,0.733,0.738,0.061,0.062,0.062,0.061,5.003,1.452,0.793,0.731,0.781,0.766,0.877,8e-06,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001554727554321289,134.01047658920288
naive_bayes,ag,0.738,0.733,0.733,0.738,0.108,0.11,0.11,0.108,5.521,0.001,0.697,0.698,0.781,0.782,0.797,2e-06,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001554727554321289,134.01047658920288
knn,ag,0.825,0.824,0.824,0.825,0.061,0.062,0.062,0.061,6.174,0.001,0.787,0.703,0.75,0.731,0.848,3.9e-05,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001554727554321289,134.01047658920288
xgb,lc,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,5.743,0.144,0.237,0.247,0.326,0.278,0.149,1e-06,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001692056655883789,10.591291666030884
rf,lc,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,17.459,0.47,0.24,0.248,0.324,0.276,0.147,1.4e-05,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001692056655883789,10.591291666030884
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.794,0.003,0.216,0.202,0.244,0.21,0.125,3e-06,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001692056655883789,10.591291666030884
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.014,0.006,0.22,0.203,0.244,0.211,0.125,1.3e-05,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001692056655883789,10.591291666030884
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.437,4.298,0.217,0.221,0.286,0.241,0.134,1.2e-05,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001692056655883789,10.591291666030884
naive_bayes,lc,0.95,0.95,0.95,0.95,0.047,0.047,0.047,0.047,6.975,0.001,0.264,0.287,0.419,0.377,0.217,1e-06,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001692056655883789,10.591291666030884
knn,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,10.155,0.001,0.234,0.243,0.32,0.272,0.154,5e-06,original,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001692056655883789,10.591291666030884
xgb,lc,0.975,0.975,0.975,0.975,0.031,0.031,0.031,0.031,5.647,0.06,0.25,0.26,0.344,0.295,0.187,4e-06,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001692056655883789,10.591291666030884
rf,lc,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,17.628,0.501,0.233,0.245,0.327,0.277,0.175,1.2e-05,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001692056655883789,10.591291666030884
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.672,0.003,0.222,0.212,0.261,0.223,0.127,4e-06,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001692056655883789,10.591291666030884
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.68,0.007,0.221,0.207,0.251,0.216,0.128,1.4e-05,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001692056655883789,10.591291666030884
mlp,lc,0.988,0.987,0.987,0.988,0.025,0.025,0.025,0.025,8.716,0.108,0.225,0.221,0.277,0.236,0.144,8e-06,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001692056655883789,10.591291666030884
naive_bayes,lc,0.938,0.936,0.936,0.938,0.068,0.071,0.071,0.068,6.335,0.001,0.251,0.255,0.328,0.281,0.2,2e-06,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001692056655883789,10.591291666030884
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.868,0.001,0.229,0.224,0.281,0.24,0.167,2.8e-05,latent,40,6,3442.5516023635864,0,6.263742109098629e-07,0.001692056655883789,10.591291666030884
xgb,random,0.812,0.81,0.81,0.812,0.068,0.069,0.069,0.068,11.832,5.651,0.753,0.717,0.779,0.767,0.844,4e-06,original,40,7,,,,,
rf,random,0.762,0.755,0.755,0.762,0.083,0.091,0.091,0.083,15.589,0.327,0.749,0.69,0.747,0.729,0.848,9e-06,original,40,7,,,,,
svc,random,0.788,0.781,0.781,0.788,0.085,0.089,0.089,0.085,7.151,0.006,0.79,0.733,0.785,0.77,0.866,9e-06,original,40,7,,,,,
logreg,random,0.775,0.773,0.773,0.775,0.064,0.064,0.064,0.064,7.495,0.19,0.789,0.745,0.799,0.787,0.864,7e-06,original,40,7,,,,,
mlp,random,0.788,0.784,0.784,0.788,0.085,0.088,0.088,0.085,4.286,1.221,0.762,0.733,0.795,0.785,0.859,2.4e-05,original,40,7,,,,,
naive_bayes,random,0.638,0.613,0.613,0.638,0.108,0.132,0.132,0.108,6.92,0.001,0.661,0.563,0.606,0.578,0.661,1e-05,original,40,7,,,,,
knn,random,0.788,0.782,0.782,0.788,0.102,0.11,0.11,0.102,6.459,0.001,0.752,0.71,0.771,0.757,0.84,8e-06,original,40,7,,,,,
xgb,k-means,0.925,0.925,0.925,0.925,0.073,0.073,0.073,0.073,8.218,0.62,0.717,0.702,0.775,0.768,0.81,4e-06,original,40,7,2876.2584171295166,0,8.013819201095584e-07,0.0015387535095214844,0.8149209022521973
rf,k-means,0.875,0.875,0.875,0.875,0.079,0.079,0.079,0.079,18.726,0.427,0.749,0.741,0.808,0.806,0.861,1.3e-05,original,40,7,2876.2584171295166,0,8.013819201095584e-07,0.0015387535095214844,0.8149209022521973
svc,k-means,0.838,0.837,0.837,0.838,0.085,0.085,0.085,0.085,5.66,0.004,0.795,0.738,0.789,0.774,0.875,1.1e-05,original,40,7,2876.2584171295166,0,8.013819201095584e-07,0.0015387535095214844,0.8149209022521973
logreg,k-means,0.838,0.837,0.837,0.838,0.094,0.094,0.094,0.094,7.749,0.011,0.786,0.736,0.79,0.777,0.876,1.1e-05,original,40,7,2876.2584171295166,0,8.013819201095584e-07,0.0015387535095214844,0.8149209022521973
mlp,k-means,0.8,0.8,0.8,0.8,0.1,0.1,0.1,0.1,6.21,1.579,0.788,0.728,0.78,0.765,0.873,1.2e-05,original,40,7,2876.2584171295166,0,8.013819201095584e-07,0.0015387535095214844,0.8149209022521973
naive_bayes,k-means,0.562,0.551,0.551,0.562,0.097,0.096,0.096,0.097,6.814,0.002,0.77,0.69,0.739,0.719,0.798,1e-06,original,40,7,2876.2584171295166,0,8.013819201095584e-07,0.0015387535095214844,0.8149209022521973
