model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
logreg,k-means,0.917,0.916,0.916,0.917,0.059,0.059,0.059,0.059,7.6,0.063,0.812,0.784,0.882,0.877,0.87,1e-06,original,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0016400814056396484
mlp,k-means,0.867,0.864,0.864,0.867,0.085,0.09,0.09,0.085,7.898,0.147,0.826,0.777,0.873,0.865,0.89,5e-05,original,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0016400814056396484
naive_bayes,k-means,0.617,0.593,0.593,0.617,0.067,0.08,0.08,0.067,4.726,0.001,0.664,0.559,0.685,0.635,0.697,1e-06,original,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0016400814056396484
knn,k-means,0.783,0.782,0.782,0.783,0.116,0.116,0.116,0.116,8.165,0.001,0.779,0.7,0.815,0.793,0.853,0.000102,original,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0016400814056396484
xgb,k-means,0.975,0.975,0.975,0.975,0.02,0.02,0.02,0.02,6.181,0.033,0.817,0.8,0.893,0.89,0.882,1.7e-05,latent,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0016400814056396484
rf,k-means,0.958,0.958,0.958,0.958,0.037,0.038,0.038,0.037,16.998,0.135,0.824,0.8,0.891,0.887,0.894,9e-06,latent,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0016400814056396484
svc,k-means,0.9,0.899,0.899,0.9,0.062,0.063,0.063,0.062,5.878,0.008,0.826,0.808,0.897,0.894,0.91,8e-06,latent,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0016400814056396484
logreg,k-means,0.933,0.933,0.933,0.933,0.042,0.043,0.043,0.042,7.397,0.113,0.814,0.789,0.885,0.881,0.907,1e-06,latent,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0016400814056396484
mlp,k-means,0.817,0.814,0.814,0.817,0.097,0.1,0.1,0.097,9.692,0.124,0.81,0.759,0.862,0.852,0.9,6.6e-05,latent,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0016400814056396484
naive_bayes,k-means,0.767,0.754,0.754,0.767,0.107,0.119,0.119,0.107,3.206,0.002,0.736,0.576,0.68,0.629,0.824,2e-06,latent,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0016400814056396484
knn,k-means,0.783,0.782,0.782,0.783,0.103,0.104,0.104,0.103,8.261,0.001,0.8,0.753,0.859,0.849,0.877,3e-05,latent,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0016400814056396484
xgb,k-center,0.792,0.791,0.791,0.792,0.059,0.059,0.059,0.059,6.631,0.017,0.819,0.761,0.862,0.85,0.847,9e-06,original,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013518333435058594
rf,k-center,0.733,0.733,0.733,0.733,0.068,0.068,0.068,0.068,13.551,0.201,0.767,0.636,0.747,0.707,0.847,1.3e-05,original,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013518333435058594
svc,k-center,0.617,0.57,0.57,0.617,0.089,0.126,0.126,0.089,7.13,0.007,0.494,0.135,0.046,0.155,0.362,1.5e-05,original,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013518333435058594
logreg,k-center,0.592,0.589,0.589,0.592,0.061,0.062,0.062,0.061,7.626,0.043,0.569,0.391,0.456,0.406,0.612,0.0,original,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013518333435058594
mlp,k-center,0.5,0.497,0.497,0.5,0.083,0.083,0.083,0.083,7.217,0.155,0.605,0.389,0.438,0.397,0.726,4.3e-05,original,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013518333435058594
naive_bayes,k-center,0.458,0.408,0.408,0.458,0.083,0.097,0.097,0.083,6.396,0.002,0.536,0.273,0.268,0.273,0.598,1e-06,original,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013518333435058594
knn,k-center,0.508,0.488,0.488,0.508,0.061,0.071,0.071,0.061,4.743,0.001,0.614,0.373,0.408,0.377,0.755,1.4e-05,original,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013518333435058594
xgb,k-center,0.8,0.799,0.799,0.8,0.067,0.067,0.067,0.067,8.43,0.038,0.832,0.762,0.859,0.846,0.846,1.7e-05,latent,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013518333435058594
rf,k-center,0.775,0.775,0.775,0.775,0.042,0.043,0.043,0.042,18.558,0.279,0.845,0.798,0.886,0.878,0.862,2.3e-05,latent,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013518333435058594
svc,k-center,0.592,0.521,0.521,0.592,0.049,0.083,0.083,0.049,7.181,0.009,0.494,0.135,0.046,0.155,0.325,1.8e-05,latent,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013518333435058594
logreg,k-center,0.558,0.547,0.547,0.558,0.062,0.065,0.065,0.062,7.625,0.068,0.61,0.485,0.596,0.535,0.63,1e-06,latent,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013518333435058594
mlp,k-center,0.442,0.437,0.437,0.442,0.033,0.037,0.037,0.033,5.764,0.149,0.628,0.436,0.507,0.455,0.718,4.9e-05,latent,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013518333435058594
naive_bayes,k-center,0.575,0.557,0.557,0.575,0.076,0.075,0.075,0.076,3.764,0.001,0.592,0.345,0.369,0.347,0.804,2e-06,latent,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013518333435058594
knn,k-center,0.508,0.504,0.504,0.508,0.096,0.1,0.1,0.096,6.438,0.001,0.644,0.452,0.527,0.474,0.718,1.5e-05,latent,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013518333435058594
xgb,ag,0.958,0.958,0.958,0.958,0.037,0.037,0.037,0.037,7.811,0.037,0.825,0.806,0.895,0.892,0.882,1.7e-05,original,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013728141784667969
rf,ag,0.917,0.916,0.916,0.917,0.026,0.027,0.027,0.026,18.212,0.54,0.795,0.741,0.85,0.838,0.874,3.2e-05,original,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013728141784667969
svc,ag,0.892,0.891,0.891,0.892,0.042,0.043,0.043,0.042,4.178,0.007,0.815,0.76,0.861,0.85,0.885,8e-06,original,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013728141784667969
logreg,ag,0.867,0.864,0.864,0.867,0.085,0.09,0.09,0.085,6.996,0.006,0.809,0.771,0.872,0.865,0.885,1e-06,original,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013728141784667969
mlp,ag,0.783,0.778,0.778,0.783,0.081,0.087,0.087,0.081,8.406,0.114,0.749,0.645,0.765,0.731,0.83,6e-06,original,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013728141784667969
naive_bayes,ag,0.575,0.559,0.559,0.575,0.081,0.09,0.09,0.081,5.325,0.001,0.604,0.514,0.647,0.59,0.62,2e-06,original,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013728141784667969
knn,ag,0.775,0.773,0.773,0.775,0.05,0.051,0.051,0.05,4.88,0.001,0.791,0.708,0.82,0.799,0.861,0.00011,original,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013728141784667969
xgb,ag,0.967,0.967,0.967,0.967,0.031,0.031,0.031,0.031,4.884,0.202,0.832,0.806,0.894,0.89,0.891,1.5e-05,latent,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013728141784667969
rf,ag,0.933,0.933,0.933,0.933,0.042,0.043,0.043,0.042,15.002,0.382,0.832,0.805,0.893,0.889,0.9,2.4e-05,latent,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013728141784667969
svc,ag,0.925,0.925,0.925,0.925,0.031,0.031,0.031,0.031,7.708,0.008,0.807,0.733,0.84,0.822,0.893,1e-05,latent,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013728141784667969
logreg,ag,0.9,0.899,0.899,0.9,0.02,0.021,0.021,0.02,7.918,0.062,0.796,0.717,0.828,0.808,0.885,1e-06,latent,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013728141784667969
mlp,ag,0.858,0.856,0.856,0.858,0.042,0.045,0.045,0.042,7.796,1.416,0.805,0.725,0.833,0.814,0.873,8.7e-05,latent,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013728141784667969
naive_bayes,ag,0.675,0.65,0.65,0.675,0.061,0.09,0.09,0.061,3.176,0.002,0.675,0.519,0.619,0.563,0.79,1e-06,latent,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013728141784667969
knn,ag,0.775,0.772,0.772,0.775,0.057,0.06,0.06,0.057,7.461,0.001,0.786,0.731,0.843,0.83,0.863,5.2e-05,latent,60,5,1729.0649564266205,65.77043581008911,7.427349986069222e-07,0.0013728141784667969
xgb,random,0.875,0.875,0.875,0.875,0.037,0.038,0.038,0.037,5.421,0.096,0.828,0.745,0.846,0.829,0.887,6e-06,original,60,6,,,,
rf,random,0.85,0.85,0.85,0.85,0.042,0.042,0.042,0.042,15.614,0.378,0.81,0.732,0.838,0.82,0.872,2.8e-05,original,60,6,,,,
svc,random,0.817,0.816,0.816,0.817,0.128,0.128,0.128,0.128,4.259,0.009,0.782,0.657,0.768,0.732,0.851,1.8e-05,original,60,6,,,,
logreg,random,0.792,0.785,0.785,0.792,0.102,0.108,0.108,0.102,6.13,0.005,0.769,0.707,0.826,0.809,0.848,1e-06,original,60,6,,,,
mlp,random,0.775,0.774,0.774,0.775,0.107,0.108,0.108,0.107,7.806,1.934,0.761,0.675,0.796,0.769,0.823,6.3e-05,original,60,6,,,,
naive_bayes,random,0.642,0.604,0.604,0.642,0.086,0.107,0.107,0.086,6.02,0.001,0.587,0.402,0.468,0.418,0.682,1e-06,original,60,6,,,,
knn,random,0.767,0.759,0.759,0.767,0.125,0.134,0.134,0.125,7.32,0.001,0.741,0.709,0.837,0.826,0.825,0.000106,original,60,6,,,,
xgb,k-means,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,8.261,0.018,0.831,0.802,0.892,0.887,0.87,1.7e-05,original,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0022068023681640625
rf,k-means,0.975,0.975,0.975,0.975,0.02,0.02,0.02,0.02,18.428,0.459,0.789,0.667,0.777,0.744,0.868,3e-05,original,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0022068023681640625
svc,k-means,0.975,0.975,0.975,0.975,0.033,0.034,0.034,0.033,5.842,0.006,0.803,0.731,0.839,0.822,0.871,5e-06,original,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0022068023681640625
logreg,k-means,0.967,0.967,0.967,0.967,0.017,0.017,0.017,0.017,7.285,0.009,0.823,0.772,0.869,0.86,0.898,0.0,original,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0022068023681640625
mlp,k-means,0.917,0.915,0.915,0.917,0.075,0.078,0.078,0.075,8.488,0.22,0.79,0.699,0.811,0.787,0.876,4.2e-05,original,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0022068023681640625
naive_bayes,k-means,0.808,0.8,0.8,0.808,0.125,0.135,0.135,0.125,5.145,0.002,0.728,0.614,0.734,0.693,0.745,2e-06,original,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0022068023681640625
knn,k-means,0.908,0.908,0.908,0.908,0.031,0.031,0.031,0.031,7.563,0.001,0.735,0.679,0.809,0.79,0.83,9e-06,original,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0022068023681640625
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.046,0.259,0.832,0.801,0.891,0.886,0.841,2e-06,latent,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0022068023681640625
rf,k-means,0.967,0.967,0.967,0.967,0.017,0.017,0.017,0.017,18.768,0.478,0.834,0.803,0.891,0.886,0.883,2.2e-05,latent,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0022068023681640625
svc,k-means,0.958,0.958,0.958,0.958,0.026,0.027,0.027,0.026,5.053,0.008,0.803,0.764,0.867,0.859,0.89,1.1e-05,latent,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0022068023681640625
logreg,k-means,0.967,0.967,0.967,0.967,0.031,0.031,0.031,0.031,4.402,0.015,0.806,0.781,0.88,0.875,0.907,1e-06,latent,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0022068023681640625
mlp,k-means,0.942,0.941,0.941,0.942,0.042,0.043,0.043,0.042,8.193,0.151,0.815,0.756,0.858,0.846,0.891,6.6e-05,latent,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0022068023681640625
naive_bayes,k-means,0.933,0.932,0.932,0.933,0.057,0.058,0.058,0.057,6.74,0.002,0.777,0.633,0.741,0.699,0.814,3e-06,latent,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0022068023681640625
knn,k-means,0.9,0.9,0.9,0.9,0.042,0.043,0.043,0.042,5.689,0.001,0.778,0.738,0.852,0.842,0.864,1.4e-05,latent,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0022068023681640625
xgb,k-center,0.692,0.689,0.689,0.692,0.033,0.033,0.033,0.033,8.644,0.054,0.792,0.716,0.827,0.808,0.871,1.6e-05,original,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0025985240936279297
rf,k-center,0.65,0.646,0.646,0.65,0.057,0.059,0.059,0.057,17.783,0.233,0.773,0.679,0.796,0.768,0.858,1.8e-05,original,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0025985240936279297
svc,k-center,0.617,0.616,0.616,0.617,0.085,0.085,0.085,0.085,4.683,0.007,0.555,0.291,0.292,0.291,0.197,1.6e-05,original,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0025985240936279297
logreg,k-center,0.592,0.587,0.587,0.592,0.107,0.108,0.108,0.107,7.328,0.008,0.565,0.328,0.351,0.33,0.713,0.0,original,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0025985240936279297
mlp,k-center,0.542,0.536,0.536,0.542,0.07,0.07,0.07,0.07,8.368,1.857,0.599,0.381,0.426,0.388,0.703,2.9e-05,original,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0025985240936279297
naive_bayes,k-center,0.533,0.486,0.486,0.533,0.031,0.057,0.057,0.031,5.399,0.001,0.548,0.245,0.215,0.247,0.605,2e-06,original,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0025985240936279297
knn,k-center,0.558,0.551,0.551,0.558,0.077,0.074,0.074,0.077,5.277,0.001,0.682,0.537,0.645,0.59,0.745,0.000108,original,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0025985240936279297
xgb,k-center,0.667,0.658,0.658,0.667,0.079,0.085,0.085,0.079,9.193,0.16,0.795,0.72,0.831,0.812,0.861,2e-05,latent,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0025985240936279297
rf,k-center,0.65,0.641,0.641,0.65,0.073,0.076,0.076,0.073,20.269,0.572,0.821,0.764,0.864,0.852,0.892,2.9e-05,latent,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0025985240936279297
svc,k-center,0.583,0.562,0.562,0.583,0.158,0.163,0.163,0.158,7.124,0.01,0.537,0.244,0.217,0.246,0.224,2.2e-05,latent,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0025985240936279297
logreg,k-center,0.558,0.556,0.556,0.558,0.131,0.13,0.13,0.131,6.315,0.007,0.628,0.45,0.531,0.475,0.751,1e-06,latent,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0025985240936279297
mlp,k-center,0.467,0.457,0.457,0.467,0.072,0.066,0.066,0.072,6.621,0.113,0.629,0.424,0.486,0.438,0.746,3.8e-05,latent,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0025985240936279297
naive_bayes,k-center,0.7,0.687,0.687,0.7,0.076,0.083,0.083,0.076,5.578,0.001,0.579,0.32,0.332,0.32,0.742,2e-06,latent,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0025985240936279297
knn,k-center,0.542,0.538,0.538,0.542,0.065,0.065,0.065,0.065,6.864,0.001,0.664,0.511,0.612,0.555,0.729,2e-05,latent,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0025985240936279297
xgb,ag,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,6.118,0.055,0.82,0.798,0.89,0.886,0.878,5.7e-05,original,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0016367435455322266
rf,ag,0.942,0.941,0.941,0.942,0.042,0.043,0.043,0.042,15.254,0.363,0.801,0.716,0.825,0.805,0.869,3.1e-05,original,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0016367435455322266
svc,ag,0.958,0.958,0.958,0.958,0.037,0.037,0.037,0.037,4.806,0.005,0.828,0.758,0.857,0.843,0.899,6e-06,original,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0016367435455322266
logreg,ag,0.942,0.941,0.941,0.942,0.033,0.034,0.034,0.033,7.557,0.039,0.833,0.78,0.875,0.865,0.899,0.0,original,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0016367435455322266
mlp,ag,0.892,0.891,0.891,0.892,0.057,0.057,0.057,0.057,7.919,0.15,0.801,0.708,0.817,0.794,0.882,2.5e-05,original,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0016367435455322266
naive_bayes,ag,0.617,0.589,0.589,0.617,0.089,0.11,0.11,0.089,6.856,0.001,0.629,0.479,0.578,0.518,0.714,1e-06,original,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0016367435455322266
knn,ag,0.867,0.866,0.866,0.867,0.067,0.067,0.067,0.067,6.385,0.001,0.789,0.697,0.809,0.784,0.859,0.000108,original,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0016367435455322266
xgb,ag,0.975,0.975,0.975,0.975,0.033,0.033,0.033,0.033,5.636,0.103,0.822,0.798,0.89,0.886,0.864,1.5e-05,latent,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0016367435455322266
rf,ag,0.975,0.975,0.975,0.975,0.033,0.034,0.034,0.033,16.652,0.547,0.834,0.805,0.893,0.889,0.882,3e-05,latent,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0016367435455322266
svc,ag,0.958,0.958,0.958,0.958,0.037,0.037,0.037,0.037,6.804,0.005,0.839,0.801,0.889,0.883,0.917,8e-06,latent,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0016367435455322266
logreg,ag,0.958,0.958,0.958,0.958,0.026,0.026,0.026,0.026,4.357,0.01,0.819,0.789,0.884,0.878,0.899,1e-06,latent,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0016367435455322266
mlp,ag,0.942,0.941,0.941,0.942,0.033,0.034,0.034,0.033,5.337,2.645,0.832,0.762,0.859,0.846,0.903,3.7e-05,latent,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0016367435455322266
naive_bayes,ag,0.833,0.828,0.828,0.833,0.07,0.075,0.075,0.07,6.716,0.002,0.745,0.63,0.749,0.71,0.806,2e-06,latent,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0016367435455322266
knn,ag,0.858,0.857,0.857,0.858,0.042,0.043,0.043,0.042,7.283,0.001,0.801,0.749,0.856,0.844,0.873,4.2e-05,latent,60,6,140.44538736343384,82.38543605804443,7.401782886030395e-07,0.0016367435455322266
xgb,random,0.858,0.857,0.857,0.858,0.062,0.063,0.063,0.062,7.632,0.018,0.85,0.782,0.873,0.861,0.906,1.1e-05,original,60,7,,,,
rf,random,0.8,0.798,0.798,0.8,0.072,0.073,0.073,0.072,16.252,0.292,0.828,0.72,0.823,0.799,0.891,2.3e-05,original,60,7,,,,
svc,random,0.783,0.781,0.781,0.783,0.061,0.062,0.062,0.061,7.529,0.009,0.805,0.735,0.842,0.826,0.862,9e-06,original,60,7,,,,
logreg,random,0.792,0.789,0.789,0.792,0.065,0.064,0.064,0.065,6.54,0.006,0.807,0.721,0.828,0.808,0.869,0.0,original,60,7,,,,
mlp,random,0.75,0.747,0.747,0.75,0.07,0.072,0.072,0.07,7.298,0.087,0.755,0.635,0.751,0.712,0.822,9e-06,original,60,7,,,,
naive_bayes,random,0.658,0.645,0.645,0.658,0.041,0.045,0.045,0.041,5.138,0.001,0.656,0.661,0.825,0.827,0.723,1e-06,original,60,7,,,,
knn,random,0.775,0.771,0.771,0.775,0.042,0.047,0.047,0.042,7.265,0.001,0.774,0.718,0.835,0.82,0.847,9.9e-05,original,60,7,,,,
xgb,k-means,0.975,0.975,0.975,0.975,0.02,0.02,0.02,0.02,8.551,0.033,0.831,0.799,0.889,0.884,0.894,1.7e-05,original,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013973712921142578
rf,k-means,0.908,0.908,0.908,0.908,0.049,0.049,0.049,0.049,14.796,0.225,0.809,0.721,0.828,0.807,0.879,1.4e-05,original,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013973712921142578
svc,k-means,0.908,0.907,0.907,0.908,0.041,0.043,0.043,0.041,7.262,0.007,0.798,0.717,0.827,0.807,0.874,7e-06,original,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013973712921142578
logreg,k-means,0.842,0.841,0.841,0.842,0.049,0.049,0.049,0.049,5.66,0.015,0.724,0.592,0.706,0.659,0.826,0.0,original,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013973712921142578
mlp,k-means,0.767,0.766,0.766,0.767,0.057,0.057,0.057,0.057,8.852,0.241,0.761,0.667,0.786,0.756,0.855,3.3e-05,original,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013973712921142578
naive_bayes,k-means,0.667,0.655,0.655,0.667,0.087,0.089,0.089,0.087,4.155,0.001,0.616,0.501,0.62,0.56,0.611,2e-06,original,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013973712921142578
knn,k-means,0.725,0.716,0.716,0.725,0.05,0.054,0.054,0.05,6.638,0.001,0.739,0.726,0.852,0.848,0.851,1.4e-05,original,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013973712921142578
xgb,k-means,0.958,0.958,0.958,0.958,0.037,0.038,0.038,0.037,5.571,0.055,0.833,0.804,0.893,0.888,0.91,1.1e-05,latent,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013973712921142578
rf,k-means,0.925,0.925,0.925,0.925,0.017,0.017,0.017,0.017,21.206,0.712,0.834,0.795,0.886,0.879,0.91,4.7e-05,latent,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013973712921142578
svc,k-means,0.867,0.865,0.865,0.867,0.049,0.05,0.05,0.049,7.527,0.005,0.801,0.7,0.809,0.783,0.891,8e-06,latent,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013973712921142578
logreg,k-means,0.9,0.899,0.899,0.9,0.05,0.05,0.05,0.05,7.246,0.118,0.689,0.61,0.746,0.71,0.777,1e-06,latent,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013973712921142578
mlp,k-means,0.767,0.761,0.761,0.767,0.042,0.043,0.043,0.042,9.313,0.188,0.757,0.669,0.79,0.762,0.847,6.2e-05,latent,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013973712921142578
naive_bayes,k-means,0.692,0.673,0.673,0.692,0.057,0.074,0.074,0.057,7.517,0.001,0.681,0.538,0.646,0.591,0.769,2e-06,latent,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013973712921142578
knn,k-means,0.783,0.777,0.777,0.783,0.049,0.049,0.049,0.049,3.371,0.001,0.8,0.761,0.866,0.857,0.875,2.9e-05,latent,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013973712921142578
xgb,k-center,0.717,0.716,0.716,0.717,0.072,0.071,0.071,0.072,7.95,0.023,0.842,0.764,0.86,0.845,0.898,1.7e-05,original,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014183521270751953
rf,k-center,0.592,0.588,0.588,0.592,0.072,0.07,0.07,0.072,17.016,0.15,0.795,0.683,0.792,0.762,0.875,1e-05,original,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014183521270751953
svc,k-center,0.592,0.58,0.58,0.592,0.116,0.121,0.121,0.116,7.596,0.007,0.553,0.269,0.254,0.269,0.667,1.5e-05,original,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014183521270751953
logreg,k-center,0.567,0.559,0.559,0.567,0.17,0.171,0.171,0.17,3.183,0.008,0.577,0.327,0.344,0.328,0.71,0.0,original,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014183521270751953
mlp,k-center,0.492,0.484,0.484,0.492,0.107,0.107,0.107,0.107,8.33,0.128,0.586,0.358,0.393,0.362,0.705,1e-05,original,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014183521270751953
naive_bayes,k-center,0.458,0.449,0.449,0.458,0.079,0.076,0.076,0.079,4.629,0.002,0.593,0.429,0.51,0.453,0.62,1e-06,original,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014183521270751953
knn,k-center,0.567,0.552,0.552,0.567,0.062,0.08,0.08,0.062,7.421,0.001,0.572,0.34,0.368,0.342,0.683,2e-05,original,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014183521270751953
xgb,k-center,0.658,0.656,0.656,0.658,0.055,0.055,0.055,0.055,5.229,0.328,0.69,0.538,0.643,0.588,0.811,1.4e-05,latent,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014183521270751953
rf,k-center,0.608,0.605,0.605,0.608,0.136,0.135,0.135,0.136,16.481,0.432,0.813,0.753,0.856,0.843,0.891,2.6e-05,latent,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014183521270751953
svc,k-center,0.575,0.503,0.503,0.575,0.122,0.176,0.176,0.122,7.578,0.006,0.493,0.134,0.044,0.154,0.31,3e-05,latent,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014183521270751953
logreg,k-center,0.542,0.536,0.536,0.542,0.109,0.108,0.108,0.109,3.687,0.007,0.608,0.379,0.42,0.384,0.774,1e-06,latent,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014183521270751953
mlp,k-center,0.508,0.501,0.501,0.508,0.081,0.074,0.074,0.081,6.073,0.126,0.624,0.397,0.444,0.405,0.747,4.8e-05,latent,60,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0014183521270751953
