model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
knn,k-means,0.825,0.824,0.824,0.825,0.051,0.051,0.051,0.051,7.101,0.001,0.807,0.737,0.784,0.768,0.887,1.3e-05,latent,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.001407623291015625
xgb,k-center,0.712,0.711,0.711,0.712,0.08,0.079,0.079,0.08,7.374,0.056,0.704,0.579,0.61,0.587,0.816,4e-06,original,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013971328735351562
rf,k-center,0.719,0.717,0.717,0.719,0.074,0.075,0.075,0.074,17.354,0.371,0.777,0.684,0.729,0.708,0.87,1.2e-05,original,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013971328735351562
svc,k-center,0.7,0.696,0.696,0.7,0.073,0.073,0.073,0.073,4.793,0.011,0.709,0.572,0.598,0.578,0.845,1.2e-05,original,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013971328735351562
logreg,k-center,0.706,0.703,0.703,0.706,0.092,0.092,0.092,0.092,4.39,0.007,0.753,0.645,0.685,0.661,0.853,9e-06,original,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013971328735351562
mlp,k-center,0.694,0.69,0.69,0.694,0.08,0.081,0.081,0.08,6.76,0.706,0.721,0.591,0.621,0.599,0.859,8e-06,original,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013971328735351562
naive_bayes,k-center,0.55,0.541,0.541,0.55,0.15,0.156,0.156,0.15,6.27,0.001,0.7,0.61,0.656,0.63,0.727,1e-06,original,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013971328735351562
knn,k-center,0.675,0.668,0.668,0.675,0.12,0.126,0.126,0.12,6.267,0.001,0.706,0.646,0.705,0.683,0.776,1.4e-05,original,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013971328735351562
xgb,k-center,0.781,0.78,0.78,0.781,0.074,0.074,0.074,0.074,5.543,0.085,0.782,0.7,0.748,0.728,0.845,1e-06,latent,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013971328735351562
rf,k-center,0.769,0.768,0.768,0.769,0.058,0.058,0.058,0.058,16.584,0.193,0.813,0.73,0.774,0.757,0.888,6e-06,latent,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013971328735351562
svc,k-center,0.712,0.711,0.711,0.712,0.054,0.054,0.054,0.054,5.649,0.009,0.673,0.517,0.531,0.519,0.854,1.2e-05,latent,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013971328735351562
logreg,k-center,0.694,0.69,0.69,0.694,0.054,0.055,0.055,0.054,7.308,0.006,0.743,0.642,0.685,0.661,0.843,9e-06,latent,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013971328735351562
mlp,k-center,0.631,0.629,0.629,0.631,0.057,0.057,0.057,0.057,6.715,0.088,0.749,0.632,0.669,0.646,0.861,1.1e-05,latent,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013971328735351562
naive_bayes,k-center,0.619,0.582,0.582,0.619,0.036,0.05,0.05,0.036,6.258,0.001,0.582,0.583,0.739,0.799,0.866,1e-06,latent,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013971328735351562
knn,k-center,0.662,0.659,0.659,0.662,0.05,0.052,0.052,0.05,7.086,0.001,0.725,0.626,0.669,0.644,0.792,1.5e-05,latent,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.0013971328735351562
xgb,ag,0.888,0.887,0.887,0.888,0.058,0.058,0.058,0.058,4.631,0.046,0.721,0.691,0.759,0.747,0.8,1e-06,original,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.001379251480102539
rf,ag,0.869,0.868,0.868,0.869,0.064,0.064,0.064,0.064,13.932,0.105,0.751,0.753,0.821,0.821,0.874,4e-06,original,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.001379251480102539
svc,ag,0.825,0.823,0.823,0.825,0.051,0.051,0.051,0.051,6.071,0.009,0.746,0.698,0.759,0.742,0.81,8e-06,original,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.001379251480102539
logreg,ag,0.869,0.868,0.868,0.869,0.023,0.024,0.024,0.023,5.875,0.009,0.705,0.665,0.733,0.715,0.771,8e-06,original,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.001379251480102539
mlp,ag,0.788,0.786,0.786,0.788,0.057,0.059,0.059,0.057,5.145,0.801,0.792,0.752,0.806,0.795,0.88,5e-06,original,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.001379251480102539
naive_bayes,ag,0.681,0.663,0.663,0.681,0.072,0.08,0.08,0.072,3.178,0.002,0.719,0.6,0.635,0.611,0.798,1e-06,original,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.001379251480102539
knn,ag,0.8,0.798,0.798,0.8,0.054,0.055,0.055,0.054,6.926,0.001,0.789,0.76,0.816,0.808,0.869,1.6e-05,original,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.001379251480102539
xgb,ag,0.938,0.937,0.937,0.938,0.034,0.034,0.034,0.034,4.952,0.025,0.766,0.704,0.757,0.74,0.843,5e-06,latent,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.001379251480102539
rf,ag,0.9,0.9,0.9,0.9,0.046,0.046,0.046,0.046,16.366,0.243,0.808,0.755,0.805,0.792,0.882,6e-06,latent,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.001379251480102539
svc,ag,0.825,0.822,0.822,0.825,0.07,0.074,0.074,0.07,6.968,0.01,0.801,0.758,0.81,0.799,0.113,1.9e-05,latent,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.001379251480102539
logreg,ag,0.919,0.918,0.918,0.919,0.038,0.038,0.038,0.038,5.175,0.03,0.72,0.67,0.732,0.713,0.803,1.2e-05,latent,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.001379251480102539
mlp,ag,0.788,0.785,0.785,0.788,0.061,0.061,0.061,0.061,5.31,1.319,0.803,0.745,0.796,0.782,0.885,7e-06,latent,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.001379251480102539
naive_bayes,ag,0.719,0.71,0.71,0.719,0.059,0.065,0.065,0.059,4.102,0.002,0.761,0.749,0.813,0.809,0.861,1e-06,latent,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.001379251480102539
knn,ag,0.812,0.81,0.81,0.812,0.052,0.053,0.053,0.052,7.921,0.001,0.805,0.751,0.802,0.789,0.887,4.2e-05,latent,80,6,1580.2218163013458,280.2775571346283,5.181184969100884e-07,0.001379251480102539
xgb,random,0.775,0.774,0.774,0.775,0.061,0.062,0.062,0.061,7.656,0.013,0.754,0.724,0.787,0.776,0.853,2e-06,original,80,7,,,,
rf,random,0.75,0.747,0.747,0.75,0.081,0.083,0.083,0.081,14.832,0.252,0.764,0.711,0.768,0.752,0.858,7e-06,original,80,7,,,,
svc,random,0.781,0.778,0.778,0.781,0.052,0.056,0.056,0.052,7.865,0.014,0.784,0.746,0.802,0.791,0.606,1.7e-05,original,80,7,,,,
logreg,random,0.781,0.778,0.778,0.781,0.071,0.077,0.077,0.071,7.337,0.006,0.784,0.752,0.809,0.8,0.871,1.3e-05,original,80,7,,,,
mlp,random,0.744,0.743,0.743,0.744,0.054,0.054,0.054,0.054,8.711,1.343,0.782,0.748,0.805,0.795,0.871,9e-06,original,80,7,,,,
naive_bayes,random,0.65,0.625,0.625,0.65,0.036,0.035,0.035,0.036,4.416,0.001,0.679,0.558,0.589,0.566,0.737,1e-06,original,80,7,,,,
knn,random,0.75,0.746,0.746,0.75,0.02,0.024,0.024,0.02,4.941,0.001,0.771,0.737,0.796,0.786,0.852,2.6e-05,original,80,7,,,,
xgb,k-means,0.888,0.887,0.887,0.888,0.064,0.065,0.065,0.064,6.054,0.028,0.715,0.702,0.776,0.77,0.803,1e-06,original,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013844966888427734
rf,k-means,0.888,0.887,0.887,0.888,0.051,0.051,0.051,0.051,15.961,0.5,0.758,0.745,0.809,0.805,0.863,2.1e-05,original,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013844966888427734
svc,k-means,0.819,0.816,0.816,0.819,0.094,0.096,0.096,0.094,5.605,0.007,0.782,0.721,0.774,0.758,0.854,9e-06,original,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013844966888427734
logreg,k-means,0.819,0.814,0.814,0.819,0.082,0.089,0.089,0.082,7.194,0.013,0.661,0.616,0.686,0.663,0.723,6e-06,original,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013844966888427734
mlp,k-means,0.794,0.79,0.79,0.794,0.083,0.086,0.086,0.083,4.395,0.563,0.801,0.74,0.791,0.776,0.882,9e-06,original,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013844966888427734
naive_bayes,k-means,0.706,0.694,0.694,0.706,0.073,0.076,0.076,0.073,6.44,0.002,0.723,0.613,0.652,0.628,0.785,1e-06,original,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013844966888427734
knn,k-means,0.794,0.79,0.79,0.794,0.081,0.083,0.083,0.081,4.756,0.001,0.779,0.705,0.755,0.736,0.858,1.9e-05,original,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013844966888427734
xgb,k-means,0.95,0.95,0.95,0.95,0.042,0.043,0.043,0.042,5.137,0.075,0.775,0.713,0.766,0.748,0.849,1e-06,latent,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013844966888427734
rf,k-means,0.875,0.874,0.874,0.875,0.068,0.07,0.07,0.068,19.97,0.674,0.81,0.745,0.793,0.779,0.89,1.6e-05,latent,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013844966888427734
svc,k-means,0.794,0.791,0.791,0.794,0.07,0.073,0.073,0.07,4.754,0.01,0.734,0.693,0.756,0.741,0.823,8e-06,latent,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013844966888427734
logreg,k-means,0.844,0.844,0.844,0.844,0.048,0.049,0.049,0.048,7.418,0.051,0.675,0.636,0.708,0.688,0.747,7e-06,latent,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013844966888427734
mlp,k-means,0.75,0.748,0.748,0.75,0.059,0.062,0.062,0.059,9.765,0.204,0.727,0.69,0.755,0.74,0.818,1.3e-05,latent,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013844966888427734
naive_bayes,k-means,0.8,0.796,0.796,0.8,0.081,0.087,0.087,0.081,4.409,0.001,0.722,0.667,0.727,0.707,0.769,1e-06,latent,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013844966888427734
knn,k-means,0.806,0.804,0.804,0.806,0.094,0.095,0.095,0.094,6.159,0.001,0.8,0.737,0.787,0.772,0.882,1.8e-05,latent,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013844966888427734
xgb,k-center,0.694,0.691,0.691,0.694,0.046,0.047,0.047,0.046,6.119,0.017,0.701,0.594,0.633,0.608,0.805,2e-06,original,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013914108276367188
rf,k-center,0.675,0.67,0.67,0.675,0.102,0.108,0.108,0.102,14.046,0.415,0.727,0.602,0.635,0.612,0.855,1.6e-05,original,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013914108276367188
svc,k-center,0.675,0.674,0.674,0.675,0.051,0.051,0.051,0.051,4.645,0.009,0.734,0.654,0.705,0.682,0.823,1.5e-05,original,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013914108276367188
logreg,k-center,0.656,0.653,0.653,0.656,0.081,0.083,0.083,0.081,4.624,0.007,0.746,0.677,0.73,0.71,0.836,5e-06,original,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013914108276367188
mlp,k-center,0.594,0.592,0.592,0.594,0.02,0.018,0.018,0.02,7.281,0.445,0.669,0.542,0.57,0.549,0.745,6e-06,original,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013914108276367188
naive_bayes,k-center,0.494,0.461,0.461,0.494,0.085,0.096,0.096,0.085,7.587,0.001,0.609,0.428,0.42,0.429,0.614,1e-06,original,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013914108276367188
knn,k-center,0.6,0.599,0.599,0.6,0.113,0.113,0.113,0.113,5.164,0.001,0.66,0.589,0.645,0.617,0.731,2.6e-05,original,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013914108276367188
xgb,k-center,0.694,0.693,0.693,0.694,0.112,0.113,0.113,0.112,5.995,0.109,0.76,0.66,0.703,0.68,0.862,1e-06,latent,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013914108276367188
rf,k-center,0.688,0.686,0.686,0.688,0.074,0.074,0.074,0.074,16.884,0.293,0.808,0.735,0.782,0.766,0.896,7e-06,latent,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013914108276367188
svc,k-center,0.675,0.673,0.673,0.675,0.047,0.048,0.048,0.047,4.942,0.012,0.758,0.644,0.682,0.659,0.877,1.7e-05,latent,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013914108276367188
logreg,k-center,0.694,0.693,0.693,0.694,0.064,0.064,0.064,0.064,6.085,0.105,0.696,0.576,0.61,0.586,0.79,6e-06,latent,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013914108276367188
mlp,k-center,0.588,0.585,0.585,0.588,0.07,0.071,0.071,0.07,4.159,0.08,0.724,0.612,0.651,0.626,0.831,9e-06,latent,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013914108276367188
naive_bayes,k-center,0.656,0.65,0.65,0.656,0.086,0.093,0.093,0.086,7.119,0.001,0.784,0.741,0.796,0.784,0.873,1e-06,latent,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013914108276367188
knn,k-center,0.525,0.522,0.522,0.525,0.082,0.084,0.084,0.082,7.177,0.001,0.654,0.574,0.625,0.597,0.734,1.3e-05,latent,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013914108276367188
xgb,ag,0.956,0.956,0.956,0.956,0.015,0.015,0.015,0.015,5.163,0.045,0.71,0.699,0.774,0.769,0.818,1e-06,original,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013897418975830078
rf,ag,0.925,0.925,0.925,0.925,0.025,0.025,0.025,0.025,15.711,0.44,0.729,0.728,0.802,0.802,0.843,1.8e-05,original,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013897418975830078
svc,ag,0.844,0.843,0.843,0.844,0.052,0.053,0.053,0.052,4.552,0.009,0.701,0.661,0.73,0.712,0.785,8e-06,original,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013897418975830078
logreg,ag,0.881,0.881,0.881,0.881,0.054,0.054,0.054,0.054,5.708,0.011,0.665,0.626,0.697,0.676,0.745,5e-06,original,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013897418975830078
mlp,ag,0.806,0.806,0.806,0.806,0.08,0.08,0.08,0.08,6.969,0.193,0.759,0.714,0.774,0.759,0.842,7e-06,original,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013897418975830078
naive_bayes,ag,0.756,0.752,0.752,0.756,0.072,0.074,0.074,0.072,6.802,0.001,0.687,0.687,0.772,0.772,0.805,1e-06,original,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013897418975830078
knn,ag,0.794,0.793,0.793,0.794,0.032,0.031,0.031,0.032,5.371,0.001,0.772,0.74,0.799,0.789,0.858,1.8e-05,original,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013897418975830078
xgb,ag,0.956,0.956,0.956,0.956,0.032,0.032,0.032,0.032,5.075,0.064,0.747,0.726,0.792,0.784,0.829,1e-06,latent,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013897418975830078
rf,ag,0.925,0.924,0.924,0.925,0.025,0.025,0.025,0.025,19.156,0.515,0.789,0.744,0.799,0.787,0.873,1.3e-05,latent,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013897418975830078
svc,ag,0.838,0.836,0.836,0.838,0.105,0.106,0.106,0.105,4.374,0.009,0.764,0.719,0.777,0.763,0.85,1e-05,latent,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013897418975830078
logreg,ag,0.894,0.893,0.893,0.894,0.054,0.055,0.055,0.054,7.446,0.082,0.686,0.653,0.725,0.708,0.777,6e-06,latent,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013897418975830078
mlp,ag,0.794,0.792,0.792,0.794,0.081,0.082,0.082,0.081,7.428,0.224,0.774,0.732,0.789,0.776,0.866,5e-06,latent,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013897418975830078
naive_bayes,ag,0.812,0.811,0.811,0.812,0.056,0.057,0.057,0.056,6.306,0.002,0.746,0.722,0.788,0.779,0.819,1e-06,latent,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013897418975830078
knn,ag,0.812,0.811,0.811,0.812,0.077,0.077,0.077,0.077,7.166,0.001,0.802,0.74,0.789,0.774,0.879,4e-05,latent,80,7,1264.9239554405212,689.1221368312836,4.657181535586269e-07,0.0013897418975830078
xgb,random,0.825,0.825,0.825,0.825,0.054,0.055,0.055,0.054,5.038,0.022,0.781,0.714,0.765,0.747,0.851,1e-06,original,80,8,,,,
rf,random,0.812,0.811,0.811,0.812,0.106,0.108,0.108,0.106,18.401,0.481,0.775,0.716,0.77,0.754,0.855,2.2e-05,original,80,8,,,,
svc,random,0.819,0.816,0.816,0.819,0.061,0.061,0.061,0.061,6.665,0.012,0.771,0.699,0.749,0.73,0.863,1.3e-05,original,80,8,,,,
logreg,random,0.831,0.831,0.831,0.831,0.042,0.042,0.042,0.042,4.795,0.008,0.789,0.727,0.778,0.763,0.87,9e-06,original,80,8,,,,
mlp,random,0.825,0.825,0.825,0.825,0.076,0.076,0.076,0.076,8.082,0.182,0.786,0.721,0.772,0.756,0.865,5e-06,original,80,8,,,,
naive_bayes,random,0.706,0.692,0.692,0.706,0.042,0.047,0.047,0.042,6.75,0.002,0.632,0.479,0.489,0.48,0.689,2e-06,original,80,8,,,,
knn,random,0.8,0.797,0.797,0.8,0.1,0.101,0.101,0.1,6.047,0.001,0.766,0.687,0.737,0.716,0.833,7e-06,original,80,8,,,,
xgb,k-means,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,5.843,0.035,0.679,0.681,0.769,0.77,0.78,1e-06,original,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013797283172607422
rf,k-means,0.931,0.931,0.931,0.931,0.023,0.023,0.023,0.023,17.998,0.337,0.768,0.759,0.821,0.818,0.868,1.3e-05,original,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013797283172607422
svc,k-means,0.788,0.787,0.787,0.788,0.05,0.05,0.05,0.05,5.709,0.01,0.727,0.682,0.745,0.728,0.802,8e-06,original,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013797283172607422
logreg,k-means,0.794,0.793,0.793,0.794,0.032,0.032,0.032,0.032,5.959,0.006,0.785,0.737,0.792,0.779,0.869,7e-06,original,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013797283172607422
mlp,k-means,0.769,0.767,0.767,0.769,0.032,0.034,0.034,0.032,9.304,0.154,0.788,0.722,0.772,0.756,0.879,2e-06,original,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013797283172607422
naive_bayes,k-means,0.675,0.65,0.65,0.675,0.042,0.055,0.055,0.042,5.207,0.001,0.702,0.578,0.609,0.586,0.73,1e-06,original,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013797283172607422
knn,k-means,0.762,0.761,0.761,0.762,0.054,0.054,0.054,0.054,4.606,0.001,0.774,0.723,0.779,0.765,0.861,2.7e-05,original,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013797283172607422
xgb,k-means,0.988,0.988,0.988,0.988,0.025,0.025,0.025,0.025,5.464,0.042,0.754,0.756,0.822,0.823,0.852,1e-06,latent,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013797283172607422
rf,k-means,0.962,0.962,0.962,0.962,0.031,0.031,0.031,0.031,14.579,0.317,0.766,0.768,0.832,0.833,0.879,8e-06,latent,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013797283172607422
svc,k-means,0.856,0.856,0.856,0.856,0.051,0.051,0.051,0.051,4.925,0.01,0.747,0.706,0.767,0.753,0.832,9e-06,latent,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013797283172607422
logreg,k-means,0.925,0.925,0.925,0.925,0.047,0.047,0.047,0.047,8.029,0.013,0.737,0.722,0.792,0.786,0.835,4e-06,latent,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013797283172607422
mlp,k-means,0.844,0.843,0.843,0.844,0.052,0.053,0.053,0.052,9.489,0.163,0.769,0.747,0.808,0.802,0.864,5e-06,latent,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013797283172607422
naive_bayes,k-means,0.919,0.918,0.918,0.919,0.042,0.043,0.043,0.042,4.525,0.001,0.741,0.738,0.808,0.807,0.838,1e-06,latent,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013797283172607422
knn,k-means,0.831,0.831,0.831,0.831,0.038,0.038,0.038,0.038,7.918,0.001,0.787,0.759,0.815,0.808,0.878,1.1e-05,latent,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.0013797283172607422
xgb,k-center,0.612,0.607,0.607,0.612,0.038,0.041,0.041,0.038,5.306,0.05,0.692,0.557,0.583,0.563,0.757,1e-06,original,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001360177993774414
rf,k-center,0.619,0.616,0.616,0.619,0.054,0.054,0.054,0.054,13.841,0.206,0.717,0.579,0.606,0.586,0.87,6e-06,original,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001360177993774414
svc,k-center,0.606,0.596,0.596,0.606,0.078,0.085,0.085,0.078,5.814,0.01,0.691,0.544,0.565,0.548,0.155,1.7e-05,original,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001360177993774414
logreg,k-center,0.588,0.585,0.585,0.588,0.072,0.073,0.073,0.072,6.533,0.005,0.762,0.673,0.719,0.697,0.849,6e-06,original,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001360177993774414
mlp,k-center,0.525,0.517,0.517,0.525,0.064,0.066,0.066,0.064,6.132,0.182,0.663,0.5,0.508,0.5,0.859,7e-06,original,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001360177993774414
naive_bayes,k-center,0.575,0.56,0.56,0.575,0.078,0.09,0.09,0.078,5.344,0.001,0.618,0.444,0.441,0.444,0.754,1e-06,original,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001360177993774414
knn,k-center,0.544,0.541,0.541,0.544,0.094,0.091,0.091,0.094,5.958,0.001,0.699,0.58,0.614,0.59,0.772,1.5e-05,original,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001360177993774414
xgb,k-center,0.712,0.709,0.709,0.712,0.121,0.123,0.123,0.121,6.016,0.085,0.717,0.579,0.605,0.585,0.803,1e-06,latent,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001360177993774414
rf,k-center,0.712,0.707,0.707,0.712,0.054,0.056,0.056,0.054,18.335,0.244,0.747,0.618,0.65,0.628,0.872,6e-06,latent,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001360177993774414
svc,k-center,0.606,0.6,0.6,0.606,0.061,0.058,0.058,0.061,5.66,0.01,0.564,0.327,0.279,0.339,0.813,1.5e-05,latent,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001360177993774414
logreg,k-center,0.644,0.642,0.642,0.644,0.09,0.091,0.091,0.09,5.402,0.028,0.577,0.355,0.318,0.363,0.795,7e-06,latent,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001360177993774414
mlp,k-center,0.525,0.514,0.514,0.525,0.036,0.038,0.038,0.036,8.13,0.124,0.648,0.471,0.47,0.471,0.826,2e-06,latent,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001360177993774414
naive_bayes,k-center,0.588,0.55,0.55,0.588,0.05,0.07,0.07,0.05,3.327,0.002,0.774,0.759,0.819,0.814,0.871,1e-06,latent,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001360177993774414
knn,k-center,0.525,0.484,0.484,0.525,0.036,0.04,0.04,0.036,7.387,0.001,0.631,0.443,0.435,0.444,0.775,1.3e-05,latent,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001360177993774414
xgb,ag,0.938,0.937,0.937,0.938,0.034,0.034,0.034,0.034,7.115,0.028,0.7,0.692,0.771,0.766,0.815,1e-06,original,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001444101333618164
rf,ag,0.912,0.912,0.912,0.912,0.031,0.031,0.031,0.031,11.754,0.145,0.757,0.745,0.81,0.806,0.858,6e-06,original,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001444101333618164
svc,ag,0.838,0.837,0.837,0.838,0.07,0.07,0.07,0.07,4.859,0.007,0.757,0.694,0.748,0.73,0.82,8e-06,original,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001444101333618164
logreg,ag,0.844,0.843,0.843,0.844,0.048,0.049,0.049,0.048,5.38,0.008,0.77,0.696,0.747,0.727,0.851,6e-06,original,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001444101333618164
mlp,ag,0.806,0.805,0.805,0.806,0.036,0.036,0.036,0.036,6.752,0.175,0.801,0.738,0.787,0.772,0.882,8e-06,original,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001444101333618164
naive_bayes,ag,0.619,0.603,0.603,0.619,0.07,0.072,0.072,0.07,4.403,0.002,0.685,0.551,0.578,0.557,0.732,1e-06,original,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001444101333618164
knn,ag,0.8,0.799,0.799,0.8,0.015,0.015,0.015,0.015,8.026,0.001,0.794,0.736,0.787,0.772,0.874,1.2e-05,original,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001444101333618164
xgb,ag,0.969,0.969,0.969,0.969,0.034,0.035,0.035,0.034,4.227,0.037,0.767,0.751,0.814,0.809,0.857,2e-06,latent,80,8,1293.7812967300415,406.5561580657959,4.5695854746064426e-07,0.001444101333618164
