model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
mlp,craig,0.6,0.596,0.601,0.604,0.03,0.032,0.029,0.025,13.151,32.897,0.677,0.599,0.652,0.625,0.747,3.5e-05,latent,0.05,8,0,0,0,0.0014886856079101562
naive_bayes,craig,0.586,0.551,0.544,0.564,0.024,0.031,0.033,0.026,4.927,0.001,0.571,0.576,0.716,0.745,0.566,1e-06,latent,0.05,8,0,0,0,0.0014886856079101562
knn,craig,0.61,0.609,0.616,0.623,0.029,0.03,0.029,0.029,4.638,0.001,0.427,0.359,0.394,0.366,0.412,2.3e-05,latent,0.05,8,0,0,0,0.0014886856079101562
xgb,random,0.821,0.821,0.821,0.821,0.029,0.029,0.029,0.029,6.768,69.122,0.804,0.755,0.807,0.795,0.891,1.1e-05,original,0.05,9,,,,
rf,random,0.831,0.831,0.831,0.831,0.019,0.019,0.019,0.019,13.307,0.772,0.814,0.75,0.798,0.783,0.892,3.1e-05,original,0.05,9,,,,
svc,random,0.822,0.822,0.822,0.822,0.021,0.021,0.021,0.021,7.655,0.305,0.81,0.747,0.795,0.781,0.886,6e-05,original,0.05,9,,,,
logreg,random,0.821,0.821,0.821,0.821,0.019,0.019,0.019,0.019,8.305,0.563,0.814,0.755,0.803,0.79,0.888,8e-06,original,0.05,9,,,,
mlp,random,0.814,0.814,0.814,0.814,0.019,0.019,0.019,0.019,17.473,67.799,0.81,0.76,0.81,0.798,0.89,1.4e-05,original,0.05,9,,,,
naive_bayes,random,0.701,0.679,0.679,0.701,0.058,0.073,0.073,0.058,2.523,0.002,0.701,0.578,0.611,0.588,0.786,1e-06,original,0.05,9,,,,
knn,random,0.808,0.807,0.807,0.808,0.013,0.013,0.013,0.013,6.212,0.001,0.784,0.72,0.772,0.755,0.858,3.3e-05,original,0.05,9,,,,
xgb,k-means,0.842,0.842,0.842,0.842,0.029,0.029,0.029,0.029,5.153,153.481,0.782,0.72,0.773,0.756,0.865,2.3e-05,original,0.05,9,0,0,0,0.0013623237609863281
rf,k-means,0.85,0.85,0.85,0.85,0.031,0.031,0.031,0.031,20.225,0.634,0.812,0.768,0.818,0.808,0.89,1.3e-05,original,0.05,9,0,0,0,0.0013623237609863281
svc,k-means,0.823,0.823,0.823,0.823,0.027,0.027,0.027,0.027,12.509,0.804,0.808,0.746,0.795,0.78,0.884,0.000121,original,0.05,9,0,0,0,0.0013623237609863281
logreg,k-means,0.83,0.83,0.83,0.83,0.026,0.026,0.026,0.026,4.083,0.59,0.806,0.759,0.81,0.799,0.886,9e-06,original,0.05,9,0,0,0,0.0013623237609863281
mlp,k-means,0.818,0.818,0.818,0.818,0.043,0.043,0.043,0.043,14.819,45.537,0.799,0.758,0.811,0.801,0.882,5e-05,original,0.05,9,0,0,0,0.0013623237609863281
naive_bayes,k-means,0.772,0.764,0.764,0.772,0.057,0.062,0.062,0.057,7.824,0.002,0.722,0.615,0.656,0.631,0.804,1e-06,original,0.05,9,0,0,0,0.0013623237609863281
knn,k-means,0.776,0.776,0.776,0.776,0.025,0.025,0.025,0.025,9.129,0.001,0.797,0.744,0.796,0.783,0.88,8.8e-05,original,0.05,9,0,0,0,0.0013623237609863281
xgb,k-means,0.879,0.879,0.879,0.879,0.023,0.023,0.023,0.023,10.814,141.075,0.769,0.663,0.704,0.682,0.872,7e-06,latent,0.05,9,0,0,0,0.0013623237609863281
rf,k-means,0.853,0.853,0.853,0.853,0.021,0.021,0.021,0.021,31.448,0.952,0.791,0.724,0.773,0.757,0.874,9e-06,latent,0.05,9,0,0,0,0.0013623237609863281
svc,k-means,0.818,0.818,0.818,0.818,0.027,0.027,0.027,0.027,13.107,0.614,0.791,0.738,0.79,0.777,0.879,6.8e-05,latent,0.05,9,0,0,0,0.0013623237609863281
logreg,k-means,0.838,0.838,0.838,0.838,0.03,0.03,0.03,0.03,3.616,0.647,0.789,0.74,0.794,0.781,0.876,0.0,latent,0.05,9,0,0,0,0.0013623237609863281
mlp,k-means,0.822,0.822,0.822,0.822,0.034,0.035,0.035,0.034,9.614,1.957,0.791,0.746,0.799,0.788,0.879,1.4e-05,latent,0.05,9,0,0,0,0.0013623237609863281
naive_bayes,k-means,0.8,0.797,0.797,0.8,0.011,0.012,0.012,0.011,3.598,0.002,0.714,0.725,0.805,0.811,0.851,1e-06,latent,0.05,9,0,0,0,0.0013623237609863281
knn,k-means,0.781,0.781,0.781,0.781,0.026,0.026,0.026,0.026,5.558,0.001,0.807,0.757,0.807,0.795,0.888,3.8e-05,latent,0.05,9,0,0,0,0.0013623237609863281
xgb,k-center,0.733,0.733,0.733,0.733,0.013,0.013,0.013,0.013,3.845,145.789,0.793,0.715,0.762,0.744,0.869,1.3e-05,original,0.05,9,0,0,0,0.01894211769104004
rf,k-center,0.754,0.754,0.754,0.754,0.017,0.018,0.018,0.017,16.677,1.507,0.806,0.714,0.757,0.738,0.902,2.9e-05,original,0.05,9,0,0,0,0.01894211769104004
svc,k-center,0.738,0.738,0.738,0.738,0.03,0.03,0.03,0.03,7.24,0.44,0.801,0.711,0.754,0.735,0.892,9.7e-05,original,0.05,9,0,0,0,0.01894211769104004
logreg,k-center,0.746,0.746,0.746,0.746,0.024,0.024,0.024,0.024,2.606,0.159,0.804,0.717,0.762,0.743,0.884,9e-06,original,0.05,9,0,0,0,0.01894211769104004
mlp,k-center,0.723,0.722,0.722,0.723,0.021,0.021,0.021,0.021,10.892,42.0,0.76,0.648,0.687,0.663,0.872,2.5e-05,original,0.05,9,0,0,0,0.01894211769104004
naive_bayes,k-center,0.642,0.626,0.626,0.642,0.013,0.02,0.02,0.013,6.026,0.002,0.626,0.451,0.448,0.451,0.831,1e-06,original,0.05,9,0,0,0,0.01894211769104004
knn,k-center,0.633,0.633,0.633,0.633,0.02,0.02,0.02,0.02,6.076,0.001,0.751,0.672,0.722,0.7,0.823,4.2e-05,original,0.05,9,0,0,0,0.01894211769104004
xgb,k-center,0.737,0.737,0.737,0.737,0.021,0.022,0.022,0.021,13.46,62.571,0.768,0.683,0.73,0.709,0.87,1e-05,latent,0.05,9,0,0,0,0.01894211769104004
rf,k-center,0.748,0.747,0.747,0.748,0.034,0.034,0.034,0.034,18.757,2.166,0.808,0.726,0.771,0.754,0.899,2.1e-05,latent,0.05,9,0,0,0,0.01894211769104004
svc,k-center,0.729,0.728,0.728,0.729,0.02,0.02,0.02,0.02,6.677,0.333,0.779,0.729,0.784,0.771,0.866,0.000105,latent,0.05,9,0,0,0,0.01894211769104004
logreg,k-center,0.734,0.734,0.734,0.734,0.015,0.015,0.015,0.015,3.471,0.12,0.802,0.723,0.77,0.752,0.882,0.0,latent,0.05,9,0,0,0,0.01894211769104004
mlp,k-center,0.692,0.692,0.692,0.692,0.031,0.031,0.031,0.031,9.575,8.851,0.766,0.67,0.714,0.691,0.868,2.8e-05,latent,0.05,9,0,0,0,0.01894211769104004
naive_bayes,k-center,0.702,0.688,0.688,0.702,0.015,0.015,0.015,0.015,5.931,0.002,0.711,0.73,0.812,0.822,0.87,1e-06,latent,0.05,9,0,0,0,0.01894211769104004
knn,k-center,0.624,0.623,0.623,0.624,0.03,0.03,0.03,0.03,8.061,0.001,0.733,0.66,0.714,0.691,0.805,2.8e-05,latent,0.05,9,0,0,0,0.01894211769104004
xgb,ag,0.847,0.846,0.846,0.847,0.021,0.021,0.021,0.021,6.939,110.175,0.778,0.73,0.785,0.771,0.86,1e-05,original,0.05,9,0,0,0,0.0013751983642578125
rf,ag,0.845,0.844,0.844,0.845,0.023,0.023,0.023,0.023,17.133,1.867,0.807,0.764,0.815,0.805,0.887,2.8e-05,original,0.05,9,0,0,0,0.0013751983642578125
svc,ag,0.821,0.82,0.82,0.821,0.018,0.018,0.018,0.018,4.793,0.294,0.799,0.735,0.784,0.768,0.88,7.5e-05,original,0.05,9,0,0,0,0.0013751983642578125
logreg,ag,0.817,0.817,0.817,0.817,0.012,0.013,0.013,0.012,3.918,0.034,0.811,0.763,0.814,0.803,0.889,7e-06,original,0.05,9,0,0,0,0.0013751983642578125
mlp,ag,0.807,0.806,0.806,0.807,0.005,0.005,0.005,0.005,8.755,26.817,0.802,0.763,0.816,0.806,0.89,2.9e-05,original,0.05,9,0,0,0,0.0013751983642578125
naive_bayes,ag,0.697,0.677,0.677,0.697,0.032,0.043,0.043,0.032,6.267,0.002,0.712,0.59,0.623,0.6,0.807,1e-06,original,0.05,9,0,0,0,0.0013751983642578125
knn,ag,0.776,0.776,0.776,0.776,0.024,0.025,0.025,0.024,10.173,0.001,0.789,0.744,0.799,0.787,0.874,5.2e-05,original,0.05,9,0,0,0,0.0013751983642578125
xgb,ag,0.867,0.867,0.867,0.867,0.031,0.031,0.031,0.031,4.847,5.451,0.771,0.685,0.732,0.711,0.862,5e-06,latent,0.05,9,0,0,0,0.0013751983642578125
rf,ag,0.863,0.863,0.863,0.863,0.027,0.027,0.027,0.027,30.057,1.433,0.786,0.717,0.767,0.75,0.874,1.7e-05,latent,0.05,9,0,0,0,0.0013751983642578125
svc,ag,0.819,0.819,0.819,0.819,0.015,0.016,0.016,0.015,6.081,0.289,0.797,0.739,0.79,0.775,0.879,6.1e-05,latent,0.05,9,0,0,0,0.0013751983642578125
logreg,ag,0.844,0.844,0.844,0.844,0.014,0.014,0.014,0.014,3.688,0.112,0.789,0.739,0.793,0.78,0.876,0.0,latent,0.05,9,0,0,0,0.0013751983642578125
mlp,ag,0.826,0.825,0.825,0.826,0.013,0.013,0.013,0.013,10.863,48.143,0.788,0.743,0.797,0.785,0.878,3.1e-05,latent,0.05,9,0,0,0,0.0013751983642578125
naive_bayes,ag,0.781,0.776,0.776,0.781,0.02,0.02,0.02,0.02,5.557,0.002,0.723,0.734,0.81,0.815,0.859,1e-06,latent,0.05,9,0,0,0,0.0013751983642578125
knn,ag,0.77,0.769,0.769,0.77,0.027,0.027,0.027,0.027,9.781,0.001,0.807,0.756,0.806,0.794,0.888,9.2e-05,latent,0.05,9,0,0,0,0.0013751983642578125
xgb,lc,0.989,0.989,0.989,0.989,0.009,0.009,0.009,0.009,5.286,54.852,0.205,0.177,0.202,0.18,0.114,1.4e-05,original,0.05,9,0,0,0,0.0015175342559814453
rf,lc,0.967,0.967,0.967,0.967,0.018,0.018,0.018,0.018,13.253,0.209,0.216,0.179,0.199,0.181,0.123,7e-06,original,0.05,9,0,0,0,0.0015175342559814453
svc,lc,0.996,0.996,0.996,0.996,0.002,0.002,0.002,0.002,6.769,0.141,0.192,0.18,0.217,0.186,0.106,6.4e-05,original,0.05,9,0,0,0,0.0015175342559814453
logreg,lc,0.977,0.977,0.977,0.977,0.014,0.014,0.014,0.014,5.336,0.631,0.196,0.182,0.22,0.189,0.111,1.4e-05,original,0.05,9,0,0,0,0.0015175342559814453
mlp,lc,0.992,0.992,0.992,0.992,0.006,0.006,0.006,0.006,21.861,143.627,0.192,0.18,0.218,0.186,0.103,3.2e-05,original,0.05,9,0,0,0,0.0015175342559814453
naive_bayes,lc,0.703,0.678,0.678,0.703,0.037,0.048,0.048,0.037,6.917,0.002,0.324,0.338,0.488,0.463,0.157,1e-06,original,0.05,9,0,0,0,0.0015175342559814453
knn,lc,0.949,0.949,0.949,0.949,0.015,0.015,0.015,0.015,5.318,0.001,0.198,0.196,0.247,0.208,0.168,5.4e-05,original,0.05,9,0,0,0,0.0015175342559814453
xgb,lc,0.988,0.988,0.988,0.988,0.009,0.009,0.009,0.009,8.64,76.588,0.194,0.182,0.221,0.189,0.114,1.9e-05,latent,0.05,9,0,0,0,0.0015175342559814453
rf,lc,0.978,0.978,0.978,0.978,0.015,0.015,0.015,0.015,22.62,2.408,0.192,0.184,0.228,0.193,0.122,2e-05,latent,0.05,9,0,0,0,0.0015175342559814453
svc,lc,0.994,0.994,0.994,0.994,0.004,0.004,0.004,0.004,4.895,0.146,0.183,0.17,0.204,0.175,0.101,6.8e-05,latent,0.05,9,0,0,0,0.0015175342559814453
logreg,lc,0.99,0.99,0.99,0.99,0.004,0.004,0.004,0.004,9.663,1.172,0.19,0.178,0.216,0.184,0.105,0.0,latent,0.05,9,0,0,0,0.0015175342559814453
mlp,lc,0.992,0.992,0.992,0.992,0.004,0.004,0.004,0.004,14.801,50.106,0.186,0.174,0.211,0.18,0.102,2.4e-05,latent,0.05,9,0,0,0,0.0015175342559814453
naive_bayes,lc,0.941,0.941,0.941,0.941,0.016,0.016,0.016,0.016,7.515,0.002,0.209,0.196,0.237,0.203,0.134,1e-06,latent,0.05,9,0,0,0,0.0015175342559814453
knn,lc,0.97,0.97,0.97,0.97,0.012,0.012,0.012,0.012,10.758,0.001,0.198,0.191,0.236,0.2,0.16,4.2e-05,latent,0.05,9,0,0,0,0.0015175342559814453
xgb,craig,0.654,0.654,0.655,0.655,0.039,0.039,0.039,0.04,6.369,161.875,0.643,0.512,0.535,0.516,0.731,1.9e-05,original,0.05,9,0,0,0,0.001470327377319336
rf,craig,0.669,0.667,0.668,0.669,0.016,0.016,0.016,0.016,13.755,1.413,0.613,0.521,0.563,0.535,0.677,5.9e-05,original,0.05,9,0,0,0,0.001470327377319336
svc,craig,0.626,0.626,0.626,0.627,0.05,0.05,0.05,0.049,5.886,0.329,0.638,0.606,0.684,0.663,0.696,0.000141,original,0.05,9,0,0,0,0.001470327377319336
logreg,craig,0.6,0.599,0.6,0.602,0.026,0.026,0.025,0.026,4.674,0.368,0.688,0.636,0.701,0.679,0.751,1.4e-05,original,0.05,9,0,0,0,0.001470327377319336
mlp,craig,0.615,0.614,0.614,0.615,0.01,0.01,0.01,0.01,12.214,50.617,0.591,0.555,0.634,0.606,0.636,2.3e-05,original,0.05,9,0,0,0,0.001470327377319336
naive_bayes,craig,0.571,0.532,0.534,0.575,0.014,0.03,0.027,0.015,2.965,0.003,0.58,0.395,0.379,0.396,0.619,1e-06,original,0.05,9,0,0,0,0.001470327377319336
knn,craig,0.61,0.601,0.599,0.606,0.043,0.042,0.042,0.043,5.07,0.002,0.563,0.558,0.67,0.661,0.591,2.2e-05,original,0.05,9,0,0,0,0.001470327377319336
xgb,craig,0.637,0.636,0.636,0.636,0.037,0.038,0.038,0.038,9.993,128.318,0.57,0.53,0.604,0.573,0.607,1.2e-05,latent,0.05,9,0,0,0,0.001470327377319336
rf,craig,0.627,0.626,0.627,0.627,0.04,0.04,0.04,0.04,17.827,1.957,0.608,0.553,0.619,0.589,0.662,3.2e-05,latent,0.05,9,0,0,0,0.001470327377319336
svc,craig,0.639,0.639,0.639,0.64,0.03,0.031,0.03,0.03,3.777,0.155,0.534,0.499,0.577,0.544,0.549,6.7e-05,latent,0.05,9,0,0,0,0.001470327377319336
logreg,craig,0.562,0.561,0.562,0.564,0.036,0.038,0.037,0.035,4.597,0.409,0.595,0.572,0.66,0.639,0.658,0.0,latent,0.05,9,0,0,0,0.001470327377319336
mlp,craig,0.602,0.599,0.6,0.604,0.028,0.03,0.029,0.028,8.06,7.22,0.597,0.564,0.644,0.618,0.646,2.8e-05,latent,0.05,9,0,0,0,0.001470327377319336
naive_bayes,craig,0.556,0.522,0.519,0.549,0.037,0.064,0.066,0.039,3.646,0.002,0.544,0.545,0.687,0.707,0.581,1e-06,latent,0.05,9,0,0,0,0.001470327377319336
knn,craig,0.628,0.626,0.626,0.627,0.061,0.061,0.061,0.061,6.766,0.021,0.545,0.522,0.61,0.582,0.568,9.5e-05,latent,0.05,9,0,0,0,0.001470327377319336
xgb,random,0.834,0.834,0.834,0.834,0.027,0.027,0.027,0.027,8.145,69.302,0.816,0.769,0.819,0.808,0.906,2.8e-05,original,0.1,5,,,,
rf,random,0.828,0.828,0.828,0.828,0.025,0.025,0.025,0.025,23.606,1.681,0.82,0.766,0.814,0.803,0.898,7.6e-05,original,0.1,5,,,,
svc,random,0.825,0.825,0.825,0.825,0.021,0.021,0.021,0.021,37.204,2.52,0.814,0.762,0.811,0.799,0.896,0.000255,original,0.1,5,,,,
logreg,random,0.827,0.827,0.827,0.827,0.023,0.023,0.023,0.023,5.562,0.978,0.816,0.768,0.817,0.806,0.897,8e-06,original,0.1,5,,,,
mlp,random,0.83,0.83,0.83,0.83,0.02,0.02,0.02,0.02,22.209,75.422,0.81,0.764,0.814,0.804,0.895,2.4e-05,original,0.1,5,,,,
naive_bayes,random,0.71,0.691,0.691,0.71,0.029,0.038,0.038,0.029,5.998,0.004,0.706,0.576,0.606,0.584,0.778,2e-06,original,0.1,5,,,,
knn,random,0.81,0.809,0.809,0.81,0.018,0.018,0.018,0.018,8.407,0.001,0.786,0.726,0.778,0.762,0.857,5.3e-05,original,0.1,5,,,,
xgb,k-means,0.859,0.859,0.859,0.859,0.014,0.014,0.014,0.014,8.208,77.512,0.758,0.721,0.782,0.77,0.839,2e-05,original,0.1,5,0,0,0,0.003927469253540039
rf,k-means,0.851,0.851,0.851,0.851,0.02,0.02,0.02,0.02,23.813,1.668,0.796,0.765,0.82,0.812,0.883,5.2e-05,original,0.1,5,0,0,0,0.003927469253540039
svc,k-means,0.826,0.826,0.826,0.826,0.019,0.019,0.019,0.019,29.569,1.923,0.8,0.767,0.821,0.812,0.888,0.000418,original,0.1,5,0,0,0,0.003927469253540039
logreg,k-means,0.827,0.827,0.827,0.827,0.022,0.022,0.022,0.022,6.168,1.862,0.77,0.757,0.819,0.815,0.875,1.4e-05,original,0.1,5,0,0,0,0.003927469253540039
mlp,k-means,0.814,0.814,0.814,0.814,0.025,0.025,0.025,0.025,21.612,205.762,0.754,0.733,0.798,0.79,0.857,3.2e-05,original,0.1,5,0,0,0,0.003927469253540039
naive_bayes,k-means,0.736,0.734,0.734,0.736,0.024,0.024,0.024,0.024,4.925,0.003,0.779,0.727,0.782,0.767,0.837,1e-06,original,0.1,5,0,0,0,0.003927469253540039
knn,k-means,0.755,0.755,0.755,0.755,0.026,0.026,0.026,0.026,4.585,0.001,0.802,0.739,0.789,0.774,0.872,3.5e-05,original,0.1,5,0,0,0,0.003927469253540039
xgb,k-means,0.865,0.865,0.865,0.865,0.02,0.02,0.02,0.02,5.049,0.173,0.762,0.682,0.732,0.711,0.849,4e-06,latent,0.1,5,0,0,0,0.003927469253540039
rf,k-means,0.861,0.861,0.861,0.861,0.012,0.012,0.012,0.012,29.2,5.396,0.784,0.751,0.808,0.799,0.865,6.3e-05,latent,0.1,5,0,0,0,0.003927469253540039
svc,k-means,0.833,0.832,0.832,0.833,0.021,0.021,0.021,0.021,30.341,1.947,0.802,0.758,0.81,0.799,0.886,0.000176,latent,0.1,5,0,0,0,0.003927469253540039
logreg,k-means,0.858,0.858,0.858,0.858,0.021,0.022,0.022,0.021,2.448,0.154,0.785,0.758,0.814,0.807,0.869,0.0,latent,0.1,5,0,0,0,0.003927469253540039
mlp,k-means,0.824,0.824,0.824,0.824,0.023,0.023,0.023,0.023,15.494,3.506,0.784,0.729,0.782,0.767,0.866,3.8e-05,latent,0.1,5,0,0,0,0.003927469253540039
naive_bayes,k-means,0.756,0.748,0.748,0.756,0.038,0.042,0.042,0.038,3.728,0.002,0.661,0.68,0.782,0.8,0.858,1e-06,latent,0.1,5,0,0,0,0.003927469253540039
knn,k-means,0.737,0.737,0.737,0.737,0.02,0.02,0.02,0.02,8.571,0.001,0.805,0.742,0.791,0.776,0.878,5.9e-05,latent,0.1,5,0,0,0,0.003927469253540039
xgb,k-center,0.768,0.768,0.768,0.768,0.021,0.021,0.021,0.021,7.817,62.145,0.797,0.753,0.806,0.795,0.886,3e-06,original,0.1,5,0,0,0,0.002439737319946289
rf,k-center,0.765,0.764,0.764,0.765,0.031,0.031,0.031,0.031,12.39,0.764,0.817,0.741,0.786,0.77,0.9,1.4e-05,original,0.1,5,0,0,0,0.002439737319946289
svc,k-center,0.767,0.767,0.767,0.767,0.028,0.028,0.028,0.028,15.9,1.054,0.801,0.711,0.755,0.735,0.891,0.000439,original,0.1,5,0,0,0,0.002439737319946289
logreg,k-center,0.766,0.766,0.766,0.766,0.029,0.029,0.029,0.029,3.646,0.12,0.811,0.735,0.782,0.765,0.889,1.1e-05,original,0.1,5,0,0,0,0.002439737319946289
mlp,k-center,0.746,0.746,0.746,0.746,0.03,0.03,0.03,0.03,12.399,95.44,0.782,0.686,0.729,0.708,0.88,3.9e-05,original,0.1,5,0,0,0,0.002439737319946289
naive_bayes,k-center,0.701,0.694,0.694,0.701,0.034,0.039,0.039,0.034,7.79,0.003,0.761,0.684,0.735,0.714,0.837,2e-06,original,0.1,5,0,0,0,0.002439737319946289
knn,k-center,0.687,0.687,0.687,0.687,0.02,0.02,0.02,0.02,13.915,0.001,0.76,0.701,0.756,0.738,0.834,8.3e-05,original,0.1,5,0,0,0,0.002439737319946289
xgb,k-center,0.753,0.753,0.753,0.753,0.026,0.026,0.026,0.026,5.97,105.951,0.788,0.705,0.751,0.732,0.881,9e-06,latent,0.1,5,0,0,0,0.002439737319946289
rf,k-center,0.761,0.761,0.761,0.761,0.025,0.025,0.025,0.025,37.029,3.887,0.811,0.731,0.777,0.759,0.9,3.4e-05,latent,0.1,5,0,0,0,0.002439737319946289
svc,k-center,0.763,0.763,0.763,0.763,0.027,0.027,0.027,0.027,39.502,2.97,0.794,0.697,0.74,0.719,0.894,0.000365,latent,0.1,5,0,0,0,0.002439737319946289
logreg,k-center,0.772,0.772,0.772,0.772,0.033,0.033,0.033,0.033,6.768,5.472,0.801,0.712,0.756,0.736,0.892,0.0,latent,0.1,5,0,0,0,0.002439737319946289
mlp,k-center,0.745,0.745,0.745,0.746,0.03,0.031,0.031,0.03,26.213,5.259,0.779,0.676,0.718,0.696,0.885,2.1e-05,latent,0.1,5,0,0,0,0.002439737319946289
naive_bayes,k-center,0.699,0.681,0.681,0.699,0.016,0.019,0.019,0.016,7.535,0.002,0.65,0.673,0.782,0.808,0.867,1e-06,latent,0.1,5,0,0,0,0.002439737319946289
knn,k-center,0.67,0.67,0.67,0.67,0.013,0.014,0.014,0.013,8.284,0.001,0.734,0.641,0.687,0.662,0.801,8.7e-05,latent,0.1,5,0,0,0,0.002439737319946289
xgb,ag,0.847,0.847,0.847,0.847,0.006,0.006,0.006,0.006,6.385,182.431,0.769,0.726,0.783,0.77,0.844,1.1e-05,original,0.1,5,0,0,0,0.009618043899536133
rf,ag,0.841,0.841,0.841,0.841,0.011,0.011,0.011,0.011,12.801,0.231,0.802,0.766,0.82,0.811,0.887,1.3e-05,original,0.1,5,0,0,0,0.009618043899536133
svc,ag,0.817,0.817,0.817,0.817,0.007,0.007,0.007,0.007,41.604,2.842,0.807,0.773,0.825,0.816,0.892,0.000258,original,0.1,5,0,0,0,0.009618043899536133
logreg,ag,0.823,0.823,0.823,0.823,0.005,0.005,0.005,0.005,6.069,1.105,0.785,0.762,0.82,0.814,0.879,2.4e-05,original,0.1,5,0,0,0,0.009618043899536133
mlp,ag,0.8,0.8,0.8,0.8,0.013,0.013,0.013,0.013,26.024,166.37,0.787,0.749,0.805,0.794,0.871,4.1e-05,original,0.1,5,0,0,0,0.009618043899536133
naive_bayes,ag,0.667,0.647,0.647,0.667,0.03,0.039,0.039,0.03,4.167,0.003,0.697,0.559,0.584,0.565,0.838,1e-06,original,0.1,5,0,0,0,0.009618043899536133
knn,ag,0.761,0.76,0.76,0.761,0.011,0.011,0.011,0.011,4.603,0.001,0.792,0.73,0.781,0.765,0.871,3.9e-05,original,0.1,5,0,0,0,0.009618043899536133
xgb,ag,0.858,0.858,0.858,0.858,0.015,0.015,0.015,0.015,11.835,102.913,0.779,0.704,0.753,0.734,0.858,2.1e-05,latent,0.1,5,0,0,0,0.009618043899536133
rf,ag,0.854,0.854,0.854,0.854,0.013,0.013,0.013,0.013,49.824,7.87,0.788,0.755,0.81,0.801,0.871,7.9e-05,latent,0.1,5,0,0,0,0.009618043899536133
svc,ag,0.831,0.831,0.831,0.831,0.006,0.006,0.006,0.006,35.025,2.112,0.807,0.762,0.813,0.802,0.886,0.000213,latent,0.1,5,0,0,0,0.009618043899536133
logreg,ag,0.848,0.848,0.848,0.848,0.007,0.007,0.007,0.007,5.891,1.756,0.781,0.75,0.808,0.799,0.866,0.0,latent,0.1,5,0,0,0,0.009618043899536133
mlp,ag,0.824,0.823,0.823,0.823,0.013,0.013,0.013,0.013,19.073,9.728,0.78,0.729,0.784,0.77,0.871,1.6e-05,latent,0.1,5,0,0,0,0.009618043899536133
naive_bayes,ag,0.753,0.745,0.745,0.753,0.033,0.036,0.036,0.033,4.679,0.002,0.668,0.687,0.786,0.802,0.861,1e-06,latent,0.1,5,0,0,0,0.009618043899536133
knn,ag,0.74,0.74,0.74,0.74,0.015,0.015,0.015,0.015,5.193,0.001,0.807,0.745,0.794,0.779,0.88,0.000168,latent,0.1,5,0,0,0,0.009618043899536133
xgb,lc,0.984,0.984,0.984,0.984,0.007,0.007,0.007,0.007,9.813,63.122,0.2,0.18,0.211,0.184,0.113,1.3e-05,original,0.1,5,0,0,0,0.0014677047729492188
rf,lc,0.938,0.938,0.938,0.938,0.012,0.012,0.012,0.012,21.751,1.706,0.208,0.187,0.219,0.191,0.126,3.1e-05,original,0.1,5,0,0,0,0.0014677047729492188
svc,lc,0.99,0.99,0.99,0.99,0.002,0.002,0.002,0.002,35.685,1.142,0.182,0.172,0.21,0.179,0.104,0.00011,original,0.1,5,0,0,0,0.0014677047729492188
logreg,lc,0.971,0.971,0.971,0.971,0.006,0.006,0.006,0.006,7.544,1.546,0.191,0.173,0.204,0.177,0.105,7e-06,original,0.1,5,0,0,0,0.0014677047729492188
mlp,lc,0.992,0.992,0.992,0.992,0.003,0.003,0.003,0.003,20.103,115.156,0.181,0.171,0.208,0.177,0.1,4.7e-05,original,0.1,5,0,0,0,0.0014677047729492188
naive_bayes,lc,0.702,0.682,0.682,0.702,0.019,0.024,0.024,0.019,9.259,0.003,0.278,0.298,0.418,0.373,0.162,1e-06,original,0.1,5,0,0,0,0.0014677047729492188
knn,lc,0.925,0.925,0.925,0.925,0.007,0.007,0.007,0.007,10.63,0.001,0.206,0.201,0.251,0.212,0.175,9.4e-05,original,0.1,5,0,0,0,0.0014677047729492188
xgb,lc,0.981,0.981,0.981,0.981,0.007,0.007,0.007,0.007,4.897,0.308,0.19,0.181,0.221,0.188,0.113,1.8e-05,latent,0.1,5,0,0,0,0.0014677047729492188
rf,lc,0.962,0.962,0.962,0.962,0.01,0.01,0.01,0.01,40.529,3.473,0.195,0.186,0.228,0.194,0.137,1.8e-05,latent,0.1,5,0,0,0,0.0014677047729492188
svc,lc,0.993,0.993,0.993,0.993,0.005,0.005,0.005,0.005,11.08,0.445,0.181,0.172,0.211,0.179,0.102,7.2e-05,latent,0.1,5,0,0,0,0.0014677047729492188
logreg,lc,0.998,0.998,0.998,0.998,0.002,0.002,0.002,0.002,5.563,1.148,0.186,0.174,0.211,0.18,0.1,0.0,latent,0.1,5,0,0,0,0.0014677047729492188
mlp,lc,0.993,0.993,0.993,0.993,0.003,0.003,0.003,0.003,17.594,29.113,0.18,0.171,0.21,0.178,0.102,4.3e-05,latent,0.1,5,0,0,0,0.0014677047729492188
naive_bayes,lc,0.82,0.82,0.82,0.82,0.014,0.014,0.014,0.014,7.308,0.002,0.219,0.213,0.264,0.225,0.135,1e-06,latent,0.1,5,0,0,0,0.0014677047729492188
knn,lc,0.93,0.93,0.93,0.93,0.008,0.008,0.008,0.008,11.175,0.001,0.207,0.192,0.232,0.199,0.156,4.6e-05,latent,0.1,5,0,0,0,0.0014677047729492188
