model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
svc,k_center,0.61,0.587,0.587,0.61,0.049,0.05,0.05,0.049,2.82,0.006,0.748,0.723,0.788,0.779,0.837,1e-05,original,50,6,,,,,1.7878375053405762
logreg,k_center,0.66,0.653,0.653,0.66,0.086,0.094,0.094,0.086,7.069,0.011,0.716,0.648,0.705,0.681,0.787,6e-06,original,50,6,,,,,1.7878375053405762
mlp,k_center,0.6,0.592,0.592,0.6,0.089,0.092,0.092,0.089,7.049,1.509,0.737,0.692,0.755,0.739,0.798,8e-06,original,50,6,,,,,1.7878375053405762
naive_bayes,k_center,0.52,0.5,0.5,0.52,0.068,0.077,0.077,0.068,6.685,0.002,0.663,0.527,0.55,0.531,0.7,1e-06,original,50,6,,,,,1.7878375053405762
knn,k_center,0.56,0.537,0.537,0.56,0.12,0.124,0.124,0.12,7.34,0.001,0.56,0.541,0.633,0.609,0.592,2.7e-05,original,50,6,,,,,1.7878375053405762
xgb,lc,0.97,0.97,0.97,0.97,0.024,0.025,0.025,0.024,3.019,0.022,0.235,0.252,0.344,0.294,0.144,2e-06,original,50,6,,,,,4.130896806716919
rf,lc,0.96,0.959,0.959,0.96,0.058,0.06,0.06,0.058,16.849,0.44,0.234,0.248,0.331,0.282,0.137,1.7e-05,original,50,6,,,,,4.130896806716919
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.031,0.005,0.214,0.17,0.183,0.171,0.11,3e-06,original,50,6,,,,,4.130896806716919
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.322,0.007,0.218,0.169,0.177,0.169,0.112,8e-06,original,50,6,,,,,4.130896806716919
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.551,1.189,0.219,0.193,0.223,0.197,0.122,1.7e-05,original,50,6,,,,,4.130896806716919
naive_bayes,lc,0.85,0.845,0.845,0.85,0.063,0.069,0.069,0.063,6.784,0.002,0.346,0.354,0.465,0.424,0.25,1e-06,original,50,6,,,,,4.130896806716919
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.899,0.001,0.219,0.223,0.288,0.243,0.173,1e-05,original,50,6,,,,,4.130896806716919
xgb,random,0.84,0.84,0.84,0.84,0.08,0.08,0.08,0.08,6.528,0.013,0.762,0.726,0.787,0.775,0.85,5e-06,original,50,7,,,,,
rf,random,0.81,0.809,0.809,0.81,0.097,0.098,0.098,0.097,15.896,0.268,0.756,0.702,0.759,0.742,0.85,8e-06,original,50,7,,,,,
svc,random,0.83,0.83,0.83,0.83,0.093,0.093,0.093,0.093,7.087,0.008,0.78,0.74,0.797,0.785,0.209,1.3e-05,original,50,7,,,,,
logreg,random,0.83,0.829,0.829,0.83,0.103,0.103,0.103,0.103,7.002,0.006,0.771,0.742,0.802,0.793,0.866,8e-06,original,50,7,,,,,
mlp,random,0.83,0.83,0.83,0.83,0.103,0.103,0.103,0.103,6.469,0.805,0.765,0.74,0.801,0.793,0.863,1.8e-05,original,50,7,,,,,
naive_bayes,random,0.61,0.589,0.589,0.61,0.058,0.072,0.072,0.058,6.755,0.001,0.669,0.573,0.616,0.589,0.669,2e-06,original,50,7,,,,,
knn,random,0.81,0.809,0.809,0.81,0.092,0.092,0.092,0.092,5.681,0.001,0.747,0.733,0.799,0.794,0.843,1.5e-05,original,50,7,,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.975,0.039,0.5,0.193,0.092,0.239,0.649,3e-06,original,50,7,,,,,1.2474441528320312
rf,k-means,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,15.004,0.141,0.5,0.193,0.092,0.239,0.821,4e-06,original,50,7,,,,,1.2474441528320312
svc,k-means,0.85,0.849,0.849,0.85,0.095,0.096,0.096,0.095,7.066,0.007,0.762,0.726,0.786,0.774,0.837,7e-06,original,50,7,,,,,1.2474441528320312
logreg,k-means,0.94,0.94,0.94,0.94,0.058,0.059,0.059,0.058,6.501,0.055,0.722,0.701,0.772,0.763,0.818,1.1e-05,original,50,7,,,,,1.2474441528320312
mlp,k-means,0.76,0.759,0.759,0.76,0.066,0.067,0.067,0.066,6.913,0.801,0.801,0.757,0.809,0.798,0.884,1.6e-05,original,50,7,,,,,1.2474441528320312
naive_bayes,k-means,0.93,0.93,0.93,0.93,0.024,0.024,0.024,0.024,5.903,0.001,0.73,0.643,0.692,0.667,0.756,1e-06,original,50,7,,,,,1.2474441528320312
knn,k-means,0.8,0.799,0.799,0.8,0.084,0.084,0.084,0.084,6.121,0.001,0.784,0.718,0.769,0.752,0.868,2e-05,original,50,7,,,,,1.2474441528320312
xgb,ag,0.98,0.98,0.98,0.98,0.024,0.025,0.025,0.024,4.794,0.04,0.562,0.324,0.275,0.337,0.793,3e-06,original,50,7,,,,,107.8374547958374
rf,ag,0.93,0.93,0.93,0.93,0.051,0.051,0.051,0.051,17.057,0.431,0.524,0.244,0.164,0.275,0.864,1e-05,original,50,7,,,,,107.8374547958374
svc,ag,0.79,0.788,0.788,0.79,0.049,0.049,0.049,0.049,6.97,0.006,0.793,0.753,0.807,0.796,0.879,8e-06,original,50,7,,,,,107.8374547958374
logreg,ag,0.83,0.829,0.829,0.83,0.051,0.051,0.051,0.051,5.908,0.07,0.731,0.704,0.772,0.761,0.829,1e-05,original,50,7,,,,,107.8374547958374
mlp,ag,0.8,0.796,0.796,0.8,0.055,0.055,0.055,0.055,5.255,1.068,0.802,0.762,0.814,0.804,0.884,9e-06,original,50,7,,,,,107.8374547958374
naive_bayes,ag,0.84,0.838,0.838,0.84,0.037,0.037,0.037,0.037,6.551,0.002,0.728,0.634,0.68,0.656,0.753,1e-06,original,50,7,,,,,107.8374547958374
knn,ag,0.8,0.798,0.798,0.8,0.063,0.064,0.064,0.063,5.604,0.001,0.785,0.696,0.742,0.721,0.876,1.1e-05,original,50,7,,,,,107.8374547958374
xgb,k_center,0.6,0.588,0.588,0.6,0.13,0.149,0.149,0.13,5.827,0.038,0.711,0.664,0.728,0.709,0.784,2e-06,original,50,7,,,,,1.8002095222473145
rf,k_center,0.6,0.595,0.595,0.6,0.089,0.089,0.089,0.089,15.835,0.239,0.768,0.692,0.742,0.722,0.855,7e-06,original,50,7,,,,,1.8002095222473145
svc,k_center,0.58,0.537,0.537,0.58,0.087,0.107,0.107,0.087,3.906,0.007,0.618,0.637,0.764,0.801,0.816,1e-05,original,50,7,,,,,1.8002095222473145
logreg,k_center,0.61,0.601,0.601,0.61,0.058,0.058,0.058,0.058,6.986,0.008,0.748,0.734,0.8,0.795,0.846,1.1e-05,original,50,7,,,,,1.8002095222473145
mlp,k_center,0.48,0.477,0.477,0.48,0.068,0.066,0.066,0.068,6.772,0.695,0.717,0.606,0.645,0.62,0.811,8e-06,original,50,7,,,,,1.8002095222473145
naive_bayes,k_center,0.47,0.432,0.432,0.47,0.051,0.065,0.065,0.051,6.886,0.002,0.59,0.39,0.368,0.393,0.716,1e-06,original,50,7,,,,,1.8002095222473145
knn,k_center,0.59,0.584,0.584,0.59,0.116,0.117,0.117,0.116,6.177,0.001,0.631,0.627,0.725,0.722,0.676,2.8e-05,original,50,7,,,,,1.8002095222473145
xgb,lc,0.97,0.97,0.97,0.97,0.04,0.04,0.04,0.04,4.634,0.019,0.242,0.254,0.338,0.289,0.161,2e-06,original,50,7,,,,,3.8641302585601807
rf,lc,0.93,0.929,0.929,0.93,0.068,0.069,0.069,0.068,15.155,0.19,0.232,0.246,0.332,0.282,0.136,7e-06,original,50,7,,,,,3.8641302585601807
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.944,0.005,0.235,0.189,0.203,0.19,0.134,9e-06,original,50,7,,,,,3.8641302585601807
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.814,0.008,0.218,0.17,0.18,0.17,0.113,7e-06,original,50,7,,,,,3.8641302585601807
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.56,1.303,0.217,0.186,0.211,0.189,0.12,1e-05,original,50,7,,,,,3.8641302585601807
naive_bayes,lc,0.92,0.919,0.919,0.92,0.051,0.052,0.052,0.051,4.91,0.002,0.346,0.354,0.465,0.424,0.25,1e-06,original,50,7,,,,,3.8641302585601807
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.581,0.001,0.213,0.21,0.263,0.223,0.173,2.8e-05,original,50,7,,,,,3.8641302585601807
xgb,random,0.8,0.798,0.798,0.8,0.032,0.033,0.033,0.032,6.09,0.022,0.78,0.716,0.768,0.751,0.854,1e-06,original,50,8,,,,,
rf,random,0.75,0.746,0.746,0.75,0.0,0.003,0.003,0.0,15.916,0.43,0.754,0.691,0.745,0.726,0.855,1.3e-05,original,50,8,,,,,
svc,random,0.84,0.838,0.838,0.84,0.058,0.06,0.06,0.058,6.393,0.008,0.776,0.689,0.735,0.714,0.415,1.3e-05,original,50,8,,,,,
logreg,random,0.83,0.828,0.828,0.83,0.051,0.053,0.053,0.051,6.728,0.004,0.788,0.732,0.784,0.769,0.862,9e-06,original,50,8,,,,,
mlp,random,0.81,0.808,0.808,0.81,0.049,0.051,0.051,0.049,7.938,1.166,0.782,0.718,0.77,0.753,0.861,1.2e-05,original,50,8,,,,,
naive_bayes,random,0.77,0.757,0.757,0.77,0.075,0.091,0.091,0.075,6.785,0.002,0.672,0.564,0.602,0.576,0.672,1e-06,original,50,8,,,,,
knn,random,0.82,0.816,0.816,0.82,0.04,0.042,0.042,0.04,6.245,0.001,0.732,0.642,0.689,0.665,0.783,2.8e-05,original,50,8,,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.091,0.038,0.5,0.193,0.092,0.239,0.801,5e-06,original,50,8,,,,,1.4059250354766846
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.998,0.481,0.5,0.193,0.092,0.239,0.857,9e-06,original,50,8,,,,,1.4059250354766846
svc,k-means,0.8,0.799,0.799,0.8,0.045,0.044,0.044,0.045,7.096,0.006,0.787,0.735,0.788,0.774,0.5,1.1e-05,original,50,8,,,,,1.4059250354766846
logreg,k-means,0.92,0.92,0.92,0.92,0.04,0.04,0.04,0.04,6.32,0.015,0.716,0.682,0.75,0.736,0.799,8e-06,original,50,8,,,,,1.4059250354766846
mlp,k-means,0.75,0.745,0.745,0.75,0.032,0.03,0.03,0.032,7.608,0.819,0.8,0.758,0.811,0.8,0.877,7e-06,original,50,8,,,,,1.4059250354766846
naive_bayes,k-means,0.9,0.899,0.899,0.9,0.032,0.033,0.033,0.032,6.916,0.001,0.74,0.663,0.715,0.693,0.766,1e-06,original,50,8,,,,,1.4059250354766846
knn,k-means,0.82,0.814,0.814,0.82,0.068,0.073,0.073,0.068,6.619,0.0,0.784,0.74,0.796,0.784,0.87,6e-06,original,50,8,,,,,1.4059250354766846
xgb,ag,0.97,0.97,0.97,0.97,0.024,0.025,0.025,0.024,4.115,0.022,0.581,0.363,0.328,0.369,0.788,4e-06,original,50,8,,,,,106.92728853225708
rf,ag,0.92,0.918,0.918,0.92,0.06,0.063,0.063,0.06,17.342,0.453,0.506,0.207,0.112,0.249,0.865,1.2e-05,original,50,8,,,,,106.92728853225708
svc,ag,0.83,0.828,0.828,0.83,0.04,0.041,0.041,0.04,6.823,0.005,0.766,0.733,0.793,0.782,0.851,5e-06,original,50,8,,,,,106.92728853225708
logreg,ag,0.88,0.879,0.879,0.88,0.051,0.052,0.052,0.051,6.279,0.013,0.754,0.729,0.793,0.784,0.852,4e-06,original,50,8,,,,,106.92728853225708
mlp,ag,0.8,0.795,0.795,0.8,0.084,0.092,0.092,0.084,7.335,1.443,0.808,0.769,0.82,0.811,0.892,7e-06,original,50,8,,,,,106.92728853225708
naive_bayes,ag,0.87,0.867,0.867,0.87,0.081,0.084,0.084,0.081,2.614,0.002,0.728,0.635,0.681,0.656,0.753,1e-06,original,50,8,,,,,106.92728853225708
knn,ag,0.83,0.827,0.827,0.83,0.075,0.079,0.079,0.075,6.805,0.001,0.785,0.699,0.745,0.725,0.869,1.9e-05,original,50,8,,,,,106.92728853225708
xgb,k_center,0.68,0.679,0.679,0.68,0.081,0.082,0.082,0.081,4.105,0.011,0.688,0.629,0.691,0.667,0.759,5e-06,original,50,8,,,,,1.9049654006958008
rf,k_center,0.65,0.65,0.65,0.65,0.105,0.105,0.105,0.105,12.454,0.1,0.747,0.687,0.743,0.724,0.833,3e-06,original,50,8,,,,,1.9049654006958008
svc,k_center,0.61,0.596,0.596,0.61,0.037,0.038,0.038,0.037,7.024,0.009,0.693,0.587,0.626,0.601,0.792,1e-05,original,50,8,,,,,1.9049654006958008
logreg,k_center,0.66,0.653,0.653,0.66,0.049,0.051,0.051,0.049,6.906,0.007,0.724,0.657,0.713,0.691,0.805,8e-06,original,50,8,,,,,1.9049654006958008
mlp,k_center,0.59,0.586,0.586,0.59,0.066,0.068,0.068,0.066,7.178,0.783,0.706,0.606,0.649,0.623,0.788,9e-06,original,50,8,,,,,1.9049654006958008
naive_bayes,k_center,0.49,0.464,0.464,0.49,0.049,0.045,0.045,0.049,6.257,0.001,0.629,0.464,0.467,0.464,0.734,1e-06,original,50,8,,,,,1.9049654006958008
knn,k_center,0.61,0.604,0.604,0.61,0.058,0.058,0.058,0.058,6.828,0.001,0.642,0.545,0.587,0.559,0.668,2e-05,original,50,8,,,,,1.9049654006958008
xgb,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,4.315,0.03,0.244,0.218,0.254,0.224,0.152,4e-06,original,50,8,,,,,4.4612531661987305
rf,lc,0.96,0.96,0.96,0.96,0.037,0.038,0.038,0.037,12.318,0.165,0.233,0.246,0.329,0.28,0.14,6e-06,original,50,8,,,,,4.4612531661987305
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.098,0.003,0.213,0.177,0.196,0.179,0.112,4e-06,original,50,8,,,,,4.4612531661987305
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.377,0.006,0.218,0.169,0.178,0.169,0.112,1.2e-05,original,50,8,,,,,4.4612531661987305
mlp,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,7.524,1.175,0.217,0.199,0.237,0.205,0.126,2e-05,original,50,8,,,,,4.4612531661987305
naive_bayes,lc,0.92,0.919,0.919,0.92,0.051,0.052,0.052,0.051,6.61,0.002,0.347,0.354,0.466,0.425,0.25,1e-06,original,50,8,,,,,4.4612531661987305
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.763,0.001,0.22,0.234,0.313,0.264,0.167,8e-06,original,50,8,,,,,4.4612531661987305
xgb,random,0.79,0.789,0.789,0.79,0.097,0.097,0.097,0.097,6.134,0.023,0.783,0.709,0.759,0.74,0.847,4e-06,original,50,9,,,,,
rf,random,0.77,0.769,0.769,0.77,0.163,0.163,0.163,0.163,14.359,0.104,0.783,0.705,0.754,0.735,0.863,5e-06,original,50,9,,,,,
svc,random,0.8,0.799,0.799,0.8,0.134,0.134,0.134,0.134,6.392,0.007,0.781,0.692,0.738,0.717,0.862,1e-05,original,50,9,,,,,
logreg,random,0.81,0.809,0.809,0.81,0.12,0.121,0.121,0.12,5.095,0.012,0.792,0.713,0.761,0.742,0.866,9e-06,original,50,9,,,,,
mlp,random,0.77,0.767,0.767,0.77,0.129,0.132,0.132,0.129,7.368,1.109,0.785,0.707,0.755,0.736,0.869,8e-06,original,50,9,,,,,
naive_bayes,random,0.67,0.653,0.653,0.67,0.093,0.101,0.101,0.093,3.579,0.001,0.587,0.433,0.437,0.433,0.656,1e-06,original,50,9,,,,,
knn,random,0.79,0.788,0.788,0.79,0.116,0.116,0.116,0.116,5.6,0.001,0.767,0.69,0.74,0.72,0.839,1.3e-05,original,50,9,,,,,
xgb,k-means,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,6.206,0.027,0.5,0.193,0.092,0.239,0.716,2e-06,original,50,9,,,,,1.282834768295288
rf,k-means,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,15.474,0.379,0.5,0.193,0.092,0.239,0.843,7e-06,original,50,9,,,,,1.282834768295288
svc,k-means,0.79,0.788,0.788,0.79,0.037,0.039,0.039,0.037,6.933,0.007,0.793,0.747,0.8,0.788,0.878,9e-06,original,50,9,,,,,1.282834768295288
logreg,k-means,0.9,0.899,0.899,0.9,0.045,0.046,0.046,0.045,6.455,0.016,0.732,0.707,0.775,0.765,0.815,5e-06,original,50,9,,,,,1.282834768295288
mlp,k-means,0.81,0.808,0.808,0.81,0.058,0.059,0.059,0.058,6.969,0.824,0.801,0.755,0.807,0.795,0.885,1.1e-05,original,50,9,,,,,1.282834768295288
naive_bayes,k-means,0.89,0.889,0.889,0.89,0.058,0.059,0.059,0.058,6.492,0.001,0.732,0.644,0.692,0.668,0.747,1e-06,original,50,9,,,,,1.282834768295288
knn,k-means,0.81,0.805,0.805,0.81,0.058,0.063,0.063,0.058,6.95,0.001,0.793,0.725,0.775,0.758,0.868,1.9e-05,original,50,9,,,,,1.282834768295288
xgb,ag,0.97,0.97,0.97,0.97,0.024,0.025,0.025,0.024,4.198,0.045,0.556,0.311,0.257,0.327,0.847,1e-06,original,50,9,,,,,106.93023872375488
rf,ag,0.92,0.92,0.92,0.92,0.051,0.051,0.051,0.051,16.168,0.169,0.518,0.232,0.147,0.267,0.862,5e-06,original,50,9,,,,,106.93023872375488
svc,ag,0.8,0.798,0.798,0.8,0.122,0.122,0.122,0.122,6.273,0.004,0.81,0.749,0.798,0.784,0.89,6e-06,original,50,9,,,,,106.93023872375488
logreg,ag,0.85,0.85,0.85,0.85,0.077,0.077,0.077,0.077,6.822,0.098,0.736,0.71,0.777,0.767,0.834,9e-06,original,50,9,,,,,106.93023872375488
mlp,ag,0.77,0.769,0.769,0.77,0.121,0.121,0.121,0.121,8.145,1.869,0.768,0.744,0.805,0.797,0.863,1.1e-05,original,50,9,,,,,106.93023872375488
naive_bayes,ag,0.83,0.829,0.829,0.83,0.068,0.069,0.069,0.068,6.709,0.001,0.728,0.635,0.681,0.656,0.753,1e-06,original,50,9,,,,,106.93023872375488
knn,ag,0.81,0.808,0.808,0.81,0.058,0.059,0.059,0.058,6.98,0.001,0.796,0.724,0.772,0.755,0.877,5e-06,original,50,9,,,,,106.93023872375488
xgb,k_center,0.64,0.639,0.639,0.64,0.102,0.102,0.102,0.102,5.947,0.034,0.718,0.65,0.706,0.683,0.791,5e-06,original,50,9,,,,,1.9535422325134277
rf,k_center,0.56,0.551,0.551,0.56,0.086,0.096,0.096,0.086,19.944,0.155,0.774,0.702,0.753,0.734,0.855,6e-06,original,50,9,,,,,1.9535422325134277
svc,k_center,0.61,0.594,0.594,0.61,0.066,0.064,0.064,0.066,6.806,0.007,0.751,0.695,0.752,0.734,0.826,1.2e-05,original,50,9,,,,,1.9535422325134277
logreg,k_center,0.66,0.643,0.643,0.66,0.066,0.07,0.07,0.066,6.871,0.006,0.695,0.711,0.799,0.809,0.822,7e-06,original,50,9,,,,,1.9535422325134277
mlp,k_center,0.6,0.598,0.598,0.6,0.055,0.055,0.055,0.055,7.376,0.701,0.709,0.611,0.654,0.628,0.812,9e-06,original,50,9,,,,,1.9535422325134277
naive_bayes,k_center,0.54,0.503,0.503,0.54,0.124,0.151,0.151,0.124,6.052,0.002,0.562,0.362,0.335,0.367,0.703,2e-06,original,50,9,,,,,1.9535422325134277
knn,k_center,0.6,0.595,0.595,0.6,0.063,0.061,0.061,0.063,4.907,0.001,0.684,0.628,0.691,0.667,0.747,4e-06,original,50,9,,,,,1.9535422325134277
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.307,0.031,0.241,0.214,0.248,0.219,0.148,4e-06,original,50,9,,,,,3.7704920768737793
rf,lc,0.95,0.949,0.949,0.95,0.055,0.056,0.056,0.055,14.411,0.228,0.231,0.245,0.327,0.278,0.135,1e-05,original,50,9,,,,,3.7704920768737793
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.948,0.005,0.219,0.167,0.174,0.168,0.115,6e-06,original,50,9,,,,,3.7704920768737793
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.923,0.006,0.226,0.175,0.184,0.175,0.117,7e-06,original,50,9,,,,,3.7704920768737793
mlp,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,7.975,1.887,0.218,0.206,0.251,0.215,0.123,1.2e-05,original,50,9,,,,,3.7704920768737793
naive_bayes,lc,0.91,0.909,0.909,0.91,0.049,0.05,0.05,0.049,6.597,0.001,0.356,0.364,0.479,0.441,0.25,1e-06,original,50,9,,,,,3.7704920768737793
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.107,0.001,0.219,0.223,0.288,0.243,0.173,6e-06,original,50,9,,,,,3.7704920768737793
xgb,random,0.8,0.798,0.798,0.8,0.049,0.048,0.048,0.049,6.844,0.018,0.718,0.677,0.743,0.727,0.816,4e-06,original,60,5,,,,,
rf,random,0.775,0.775,0.775,0.775,0.068,0.068,0.068,0.068,15.057,0.314,0.779,0.732,0.788,0.775,0.865,1.3e-05,original,60,5,,,,,
svc,random,0.808,0.801,0.801,0.808,0.101,0.108,0.108,0.101,7.006,0.011,0.746,0.733,0.8,0.795,0.849,1.5e-05,original,60,5,,,,,
logreg,random,0.783,0.782,0.782,0.783,0.089,0.089,0.089,0.089,6.982,0.008,0.766,0.723,0.781,0.768,0.854,6e-06,original,60,5,,,,,
mlp,random,0.775,0.774,0.774,0.775,0.086,0.086,0.086,0.086,7.087,0.822,0.786,0.738,0.793,0.78,0.862,1e-05,original,60,5,,,,,
naive_bayes,random,0.633,0.6,0.6,0.633,0.072,0.107,0.107,0.072,6.484,0.001,0.628,0.482,0.495,0.483,0.714,1e-06,original,60,5,,,,,
knn,random,0.8,0.798,0.798,0.8,0.067,0.068,0.068,0.067,4.314,0.001,0.749,0.708,0.769,0.754,0.826,2.7e-05,original,60,5,,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.337,0.029,0.5,0.193,0.092,0.239,0.69,3e-06,original,60,5,,,,,1.4800121784210205
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.534,0.32,0.5,0.193,0.092,0.239,0.856,6e-06,original,60,5,,,,,1.4800121784210205
svc,k-means,0.808,0.808,0.808,0.808,0.042,0.043,0.043,0.042,6.946,0.006,0.796,0.74,0.791,0.777,0.876,7e-06,original,60,5,,,,,1.4800121784210205
logreg,k-means,0.917,0.917,0.917,0.917,0.053,0.053,0.053,0.053,6.927,0.016,0.705,0.689,0.764,0.756,0.8,6e-06,original,60,5,,,,,1.4800121784210205
mlp,k-means,0.808,0.807,0.807,0.808,0.02,0.021,0.021,0.02,8.569,2.953,0.805,0.762,0.814,0.803,0.884,9e-06,original,60,5,,,,,1.4800121784210205
naive_bayes,k-means,0.9,0.898,0.898,0.9,0.057,0.06,0.06,0.057,6.677,0.002,0.732,0.638,0.684,0.66,0.752,1e-06,original,60,5,,,,,1.4800121784210205
knn,k-means,0.817,0.815,0.815,0.817,0.057,0.057,0.057,0.057,6.325,0.001,0.786,0.699,0.745,0.725,0.87,1.4e-05,original,60,5,,,,,1.4800121784210205
xgb,ag,0.975,0.975,0.975,0.975,0.02,0.02,0.02,0.02,4.307,0.06,0.625,0.447,0.443,0.447,0.783,4e-06,original,60,5,,,,,108.55201601982117
rf,ag,0.933,0.932,0.932,0.933,0.057,0.058,0.058,0.057,16.685,0.406,0.514,0.224,0.136,0.261,0.864,1e-05,original,60,5,,,,,108.55201601982117
svc,ag,0.817,0.815,0.815,0.817,0.042,0.044,0.044,0.042,5.226,0.007,0.792,0.752,0.807,0.796,0.878,9e-06,original,60,5,,,,,108.55201601982117
logreg,ag,0.867,0.866,0.866,0.867,0.041,0.041,0.041,0.041,6.321,0.051,0.746,0.721,0.787,0.778,0.839,6e-06,original,60,5,,,,,108.55201601982117
mlp,ag,0.8,0.799,0.799,0.8,0.031,0.032,0.032,0.031,7.329,1.125,0.803,0.765,0.817,0.808,0.889,9e-06,original,60,5,,,,,108.55201601982117
naive_bayes,ag,0.833,0.833,0.833,0.833,0.059,0.059,0.059,0.059,6.454,0.001,0.734,0.637,0.681,0.657,0.753,1e-06,original,60,5,,,,,108.55201601982117
knn,ag,0.842,0.841,0.841,0.842,0.055,0.055,0.055,0.055,6.038,0.001,0.787,0.702,0.749,0.729,0.874,1.3e-05,original,60,5,,,,,108.55201601982117
xgb,k_center,0.65,0.645,0.645,0.65,0.073,0.075,0.075,0.073,4.743,0.055,0.657,0.581,0.635,0.607,0.724,5e-06,original,60,5,,,,,2.2026405334472656
rf,k_center,0.6,0.594,0.594,0.6,0.09,0.088,0.088,0.09,14.084,0.126,0.758,0.666,0.711,0.689,0.85,4e-06,original,60,5,,,,,2.2026405334472656
svc,k_center,0.625,0.619,0.619,0.625,0.087,0.086,0.086,0.087,6.947,0.008,0.708,0.633,0.687,0.662,0.783,1.4e-05,original,60,5,,,,,2.2026405334472656
logreg,k_center,0.65,0.644,0.644,0.65,0.077,0.075,0.075,0.077,6.225,0.006,0.702,0.664,0.733,0.716,0.785,5e-06,original,60,5,,,,,2.2026405334472656
mlp,k_center,0.592,0.585,0.585,0.592,0.072,0.069,0.069,0.072,7.529,1.098,0.645,0.519,0.546,0.525,0.728,1.1e-05,original,60,5,,,,,2.2026405334472656
naive_bayes,k_center,0.567,0.536,0.536,0.567,0.042,0.061,0.061,0.042,6.615,0.002,0.628,0.623,0.721,0.716,0.728,1e-06,original,60,5,,,,,2.2026405334472656
knn,k_center,0.592,0.581,0.581,0.592,0.076,0.078,0.078,0.076,6.144,0.001,0.6,0.524,0.576,0.545,0.642,1.2e-05,original,60,5,,,,,2.2026405334472656
xgb,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,3.161,0.038,0.237,0.188,0.202,0.189,0.14,5e-06,original,60,5,,,,,4.215219020843506
rf,lc,0.942,0.941,0.941,0.942,0.062,0.064,0.064,0.062,15.434,0.438,0.236,0.244,0.319,0.272,0.136,1.8e-05,original,60,5,,,,,4.215219020843506
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.841,0.006,0.227,0.173,0.179,0.173,0.119,5e-06,original,60,5,,,,,4.215219020843506
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.873,0.007,0.218,0.164,0.169,0.164,0.111,7e-06,original,60,5,,,,,4.215219020843506
mlp,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,6.86,0.727,0.218,0.183,0.204,0.185,0.121,1.7e-05,original,60,5,,,,,4.215219020843506
naive_bayes,lc,0.9,0.898,0.898,0.9,0.062,0.066,0.066,0.062,6.558,0.002,0.334,0.341,0.446,0.403,0.246,1e-06,original,60,5,,,,,4.215219020843506
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.315,0.001,0.212,0.218,0.283,0.238,0.168,2.2e-05,original,60,5,,,,,4.215219020843506
